Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P10UDM14169-P10ULV14049)     ,P10UDM14169  ,P10ULV14049 ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00527 ,0.00098 ,0.51539    ,0.01624 ,0.01260  ,0.02520  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDM14169-P10UDT4298LV)    ,P10UDT4298LV ,P10UDM14169 ,0.42  ,0.058  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03145 ,0.00584 ,3.07313    ,0.09681 ,0.07513  ,0.15027  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDM14170-P10ULV14057)     ,P10UDM14170  ,P10ULV14057 ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00946 ,0.00175 ,0.92407    ,0.02911 ,0.02259  ,0.04518  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDM14170-P10UDT4298LV)    ,P10UDT4298LV ,P10UDM14170 ,0.42  ,0.036  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01930 ,0.00358 ,1.88596    ,0.05941 ,0.04611  ,0.09222  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4300LV-P10ULV14060)    ,P10UDT4300LV ,P10ULV14060 ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00995 ,0.00185 ,0.97257    ,0.03064 ,0.02378  ,0.04756  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4301LV-P10ULV14061)    ,P10UDT4301LV ,P10ULV14061 ,0.42  ,0.049  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02655 ,0.00493 ,2.59432    ,0.08173 ,0.06343  ,0.12685  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4302LV-P10ULV14065)    ,P10UDT4302LV ,P10ULV14065 ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02082 ,0.00253 ,1.36393    ,0.05070 ,0.03138  ,0.06275  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT3420 ,
L(R:P10UDT4303LV-P10ULV14067)    ,P10UDT4303LV ,P10ULV14067 ,0.42  ,0.037  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03039 ,0.00370 ,1.99052    ,0.07399 ,0.04579  ,0.09158  ,115 ,1 ,CA  ,CA_LV  ,2_LV_66.3953 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4303LV-P10ULV21754)    ,P10UDT4303LV ,P10ULV21754 ,0.42  ,0.037  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03039 ,0.00370 ,1.99052    ,0.07399 ,0.04579  ,0.09158  ,115 ,1 ,CA  ,CA_LV  ,2_LV_66.3953 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4304LV-P10ULV14068)    ,P10UDT4304LV ,P10ULV14068 ,0.42  ,0.029  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02451 ,0.00298 ,1.60592    ,0.05970 ,0.03694  ,0.07389  ,115 ,1 ,CA  ,CA_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,
L(R:P10UDT4306LV-P10ULV14074)    ,P10UDT4306LV ,P10ULV14074 ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00251  ,115 ,1 ,CA  ,CA_LV  ,2_LV_66.3953 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT250  ,
L(R:P10UDT4307LV-P10ULV14075)    ,P10UDT4307LV ,P10ULV14075 ,0.42  ,0.027  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01438 ,0.00267 ,1.40481    ,0.04425 ,0.03435  ,0.06869  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4308LV-P10ULV14078)    ,P10UDT4308LV ,P10ULV14078 ,0.42  ,0.094  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.05105 ,0.00947 ,4.98832    ,0.15714 ,0.12196  ,0.24391  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4308LV-P10ULV14088)    ,P10UDT4308LV ,P10ULV14088 ,0.42  ,0.081  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.04378 ,0.00812 ,4.27785    ,0.13476 ,0.10459  ,0.20917  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4310LV-P10ULV14085)    ,P10UDT4310LV ,P10ULV14085 ,0.42  ,0.095  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07866 ,0.00957 ,5.15275    ,0.19154 ,0.11854  ,0.23708  ,115 ,1 ,CA  ,CA_LV  ,2_LV_66.3953 ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,
L(R:P10UDT4312LV-P10ULV14089)    ,P10UDT4312LV ,P10ULV14089 ,0.42  ,0.022  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01833 ,0.00223 ,1.20092    ,0.04464 ,0.02763  ,0.05525  ,115 ,1 ,BC  ,BC_LV  ,2_LV_66.3953 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDM14189-P10ULV14090)     ,P10UDM14189  ,P10ULV14090 ,0.42  ,0.045  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02435 ,0.00452 ,2.37945    ,0.07496 ,0.05817  ,0.11635  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDM14189-P10UDT4313LV)    ,P10UDT4313LV ,P10UDM14189 ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00851 ,0.00158 ,0.83152    ,0.02619 ,0.02033  ,0.04066  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDM14190-P10ULV14092)     ,P10UDM14190  ,P10ULV14092 ,0.42  ,0.055  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02990 ,0.00555 ,2.92189    ,0.09204 ,0.07144  ,0.14287  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDM14191-P10ULV14093)     ,P10UDM14191  ,P10ULV14093 ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01560 ,0.00290 ,1.52474    ,0.04803 ,0.03728  ,0.07456  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDM14190-P10UDM14191)     ,P10UDM14190  ,P10UDM14191 ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00868 ,0.00161 ,0.84803    ,0.02671 ,0.02073  ,0.04147  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDM14190-P10UDT4313LV)    ,P10UDT4313LV ,P10UDM14190 ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00894 ,0.00166 ,0.87396    ,0.02753 ,0.02137  ,0.04273  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDT4314LV-P10ULV14091)    ,P10UDT4314LV ,P10ULV14091 ,0.42  ,0.088  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.04737 ,0.00879 ,4.62853    ,0.14581 ,0.11316  ,0.22632  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDT4315LV-P10ULV14094)    ,P10UDT4315LV ,P10ULV14094 ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01575 ,0.00292 ,1.53934    ,0.04849 ,0.03763  ,0.07527  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT4601 ,
L(R:P10UDT4316LV-P10ULV14095)    ,P10UDT4316LV ,P10ULV14095 ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00535 ,0.00099 ,0.52262    ,0.01646 ,0.01278  ,0.02555  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDT4316LV-P10ULV14466)    ,P10UDT4316LV ,P10ULV14466 ,0.42  ,0.013  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00701 ,0.00130 ,0.68517    ,0.02158 ,0.01675  ,0.03350  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14197-P10ULV14280)     ,P10UDM14197  ,P10ULV14280 ,0.42  ,0.012  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00643 ,0.00119 ,0.62817    ,0.01979 ,0.01536  ,0.03072  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14195-P10ULV14198)     ,P10UDM14195  ,P10ULV14198 ,0.42  ,0.012  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00638 ,0.00118 ,0.62323    ,0.01963 ,0.01524  ,0.03047  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14195-P10ULV14204)     ,P10UDM14195  ,P10ULV14204 ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00510 ,0.00095 ,0.49850    ,0.01570 ,0.01219  ,0.02438  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14198-P10ULV14392)     ,P10UDM14198  ,P10ULV14392 ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00910 ,0.00169 ,0.88963    ,0.02802 ,0.02175  ,0.04350  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14198-P10ULV14477)     ,P10UDM14198  ,P10ULV14477 ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00532 ,0.00099 ,0.51985    ,0.01638 ,0.01271  ,0.02542  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14195-P10UDM14198)     ,P10UDM14195  ,P10UDM14198 ,0.42  ,0.030  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01614 ,0.00300 ,1.57752    ,0.04969 ,0.03857  ,0.07714  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14195-P10UDM14197)     ,P10UDM14197  ,P10UDM14195 ,0.42  ,0.010  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00538 ,0.00100 ,0.52602    ,0.01657 ,0.01286  ,0.02572  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14197-P10UDT4316LV)    ,P10UDT4316LV ,P10UDM14197 ,0.42  ,0.010  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00427 ,0.00097 ,0.54319    ,0.01474 ,0.01063  ,0.02126  ,233 ,1 ,CA  ,CA_LV  ,2_LV_134.523 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14200-P10ULV14455)     ,P10UDM14200  ,P10ULV14455 ,0.42  ,0.012  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00629 ,0.00117 ,0.61461    ,0.01936 ,0.01503  ,0.03005  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14203-P10ULV14537)     ,P10UDM14203  ,P10ULV14537 ,0.42  ,0.012  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00635 ,0.00118 ,0.62079    ,0.01956 ,0.01518  ,0.03035  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14199-P10ULV14417)     ,P10UDM14199  ,P10ULV14417 ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00733 ,0.00136 ,0.71582    ,0.02255 ,0.01750  ,0.03500  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14199-P10UDM14203)     ,P10UDM14203  ,P10UDM14199 ,0.42  ,0.047  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02537 ,0.00471 ,2.47851    ,0.07808 ,0.06060  ,0.12119  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14200-P10UDM14203)     ,P10UDM14200  ,P10UDM14203 ,0.42  ,0.040  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02152 ,0.00399 ,2.10248    ,0.06623 ,0.05140  ,0.10281  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14200-P10UDT4316LV)    ,P10UDT4316LV ,P10UDM14200 ,0.42  ,0.020  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01076 ,0.00200 ,1.05151    ,0.03312 ,0.02571  ,0.05142  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDT4317LV-P10ULV14096)    ,P10UDT4317LV ,P10ULV14096 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01183 ,0.00144 ,0.77500    ,0.02881 ,0.01783  ,0.03566  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDT4317LV-P10ULV14117)    ,P10UDT4317LV ,P10ULV14117 ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00809 ,0.00098 ,0.52987    ,0.01970 ,0.01219  ,0.02438  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDT4317LV-P10ULV14263)    ,P10UDT4317LV ,P10ULV14263 ,0.42  ,0.040  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03353 ,0.00408 ,2.19641    ,0.08165 ,0.05053  ,0.10106  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDT4317LV-P10ULV14313)    ,P10UDT4317LV ,P10ULV14313 ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00864 ,0.00105 ,0.56594    ,0.02104 ,0.01302  ,0.02604  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14208-P10ULV17915)     ,P10UDM14208  ,P10ULV17915 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01173 ,0.00143 ,0.76844    ,0.02856 ,0.01768  ,0.03536  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14208-P10UDT4317LV)    ,P10UDT4317LV ,P10UDM14208 ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01509 ,0.00184 ,0.98834    ,0.03674 ,0.02274  ,0.04547  ,115 ,1 ,AB  ,AB_LV  ,2_LV_66.3953 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14211-P10ULV14272)     ,P10UDM14211  ,P10ULV14272 ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00759 ,0.00141 ,0.74128    ,0.02335 ,0.01812  ,0.03625  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14209-P10ULV14097)     ,P10UDM14209  ,P10ULV14097 ,0.42  ,0.014  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00779 ,0.00145 ,0.76127    ,0.02398 ,0.01861  ,0.03722  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14209-P10ULV14202)     ,P10UDM14209  ,P10ULV14202 ,0.42  ,0.013  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00687 ,0.00128 ,0.67147    ,0.02115 ,0.01642  ,0.03283  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14209-P10UDM14211)     ,P10UDM14211  ,P10UDM14209 ,0.42  ,0.008  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00447 ,0.00083 ,0.43639    ,0.01375 ,0.01067  ,0.02134  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14211-P10UDT4318LV)    ,P10UDT4318LV ,P10UDM14211 ,0.42  ,0.008  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00447 ,0.00083 ,0.43699    ,0.01377 ,0.01068  ,0.02137  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14213-P10ULV14335)     ,P10UDM14213  ,P10ULV14335 ,0.42  ,0.012  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00638 ,0.00118 ,0.62303    ,0.01963 ,0.01523  ,0.03046  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14212-P10ULV14297)     ,P10UDM14212  ,P10ULV14297 ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00509 ,0.00094 ,0.49695    ,0.01565 ,0.01215  ,0.02430  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14212-P10UDM14213)     ,P10UDM14213  ,P10UDM14212 ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00851 ,0.00158 ,0.83180    ,0.02620 ,0.02034  ,0.04067  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14213-P10UDT4318LV)    ,P10UDT4318LV ,P10UDM14213 ,0.42  ,0.007  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00372 ,0.00069 ,0.36375    ,0.01146 ,0.00889  ,0.01779  ,205 ,1 ,CA  ,CA_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14214-P10ULV14098)     ,P10UDM14214  ,P10ULV14098 ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00997 ,0.00185 ,0.97439    ,0.03069 ,0.02382  ,0.04764  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14214-P10ULV14164)     ,P10UDM14214  ,P10ULV14164 ,0.42  ,0.019  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01049 ,0.00195 ,1.02480    ,0.03228 ,0.02505  ,0.05011  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14214-P10ULV14483)     ,P10UDM14214  ,P10ULV14483 ,0.42  ,0.019  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01034 ,0.00192 ,1.01012    ,0.03182 ,0.02470  ,0.04939  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14214-P10UDT4319LV)    ,P10UDT4319LV ,P10UDM14214 ,0.42  ,0.017  ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00740 ,0.00169 ,0.94080    ,0.02553 ,0.01841  ,0.03682  ,233 ,1 ,BC  ,BC_LV  ,2_LV_134.523 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14218-P10ULV14439)     ,P10UDM14218  ,P10ULV14439 ,0.42  ,0.019  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01007 ,0.00187 ,0.98440    ,0.03101 ,0.02407  ,0.04813  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14216-P10ULV14192)     ,P10UDM14216  ,P10ULV14192 ,0.42  ,0.011  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00582 ,0.00108 ,0.56891    ,0.01792 ,0.01391  ,0.02782  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14217-P10ULV14196)     ,P10UDM14217  ,P10ULV14196 ,0.42  ,0.011  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00586 ,0.00109 ,0.57210    ,0.01802 ,0.01399  ,0.02797  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14216-P10UDM14217)     ,P10UDM14216  ,P10UDM14217 ,0.42  ,0.038  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02073 ,0.00385 ,2.02548    ,0.06381 ,0.04952  ,0.09904  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14216-P10UDM14218)     ,P10UDM14218  ,P10UDM14216 ,0.42  ,0.035  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01881 ,0.00349 ,1.83796    ,0.05790 ,0.04494  ,0.08987  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDM14218-P10UDT4319LV)    ,P10UDT4319LV ,P10UDM14218 ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00466 ,0.00087 ,0.45579    ,0.01436 ,0.01114  ,0.02229  ,205 ,1 ,BC  ,BC_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,
L(R:P10UDT4320LV-P10ULV14099)    ,P10UDT4320LV ,P10ULV14099 ,0.42  ,0.013  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00724 ,0.00134 ,0.70756    ,0.02229 ,0.01730  ,0.03460  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
L(R:P10UDM14221-P10ULV14334)     ,P10UDM14221  ,P10ULV14334 ,0.42  ,0.013  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00721 ,0.00134 ,0.70484    ,0.02220 ,0.01723  ,0.03446  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
L(R:P10UDM14222-P10ULV14341)     ,P10UDM14222  ,P10ULV14341 ,0.42  ,0.018  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00958 ,0.00178 ,0.93570    ,0.02948 ,0.02288  ,0.04575  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
L(R:P10UDM14221-P10UDM14222)     ,P10UDM14221  ,P10UDM14222 ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00902 ,0.00167 ,0.88163    ,0.02777 ,0.02155  ,0.04311  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
L(R:P10UDM14221-P10UDT4320LV)    ,P10UDT4320LV ,P10UDM14221 ,0.42  ,0.017  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00933 ,0.00173 ,0.91124    ,0.02871 ,0.02228  ,0.04456  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
L(R:P10UDM14223-P10ULV14374)     ,P10UDM14223  ,P10ULV14374 ,0.42  ,0.015  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00793 ,0.00147 ,0.77528    ,0.02442 ,0.01895  ,0.03791  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
L(R:P10UDM14224-P10ULV14444)     ,P10UDM14224  ,P10ULV14444 ,0.42  ,0.013  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00711 ,0.00132 ,0.69515    ,0.02190 ,0.01700  ,0.03399  ,205 ,1 ,AB  ,AB_LV  ,2_LV_118.357 ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,
