Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P10ULV12192 ,2 ,0.42  ,2.40    ,0.49   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,6.00    ,1.22   ,23228.47   ,1  ,
P10ULV12193 ,2 ,0.42  ,1.84    ,0.37   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,4.59    ,0.93   ,17761.17   ,1  ,
P10ULV12194 ,2 ,0.42  ,2.33    ,0.47   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT3041 ,5.81    ,1.18   ,22493.49   ,1  ,
P10ULV12195 ,2 ,0.42  ,2.38    ,0.48   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT3041 ,5.96    ,1.21   ,23056.46   ,1  ,
P10ULV12196 ,2 ,0.42  ,1.75    ,0.36   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,4.38    ,0.89   ,16948.03   ,1  ,
P10ULV12197 ,2 ,0.42  ,3.23    ,0.66   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,8.09    ,1.64   ,31283.93   ,1  ,
P10ULV12198 ,2 ,0.42  ,0.65    ,0.13   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,1.62    ,0.33   ,6248.50    ,1  ,
P10ULV12199 ,2 ,0.42  ,1.00    ,0.20   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,2.49    ,0.51   ,9283.20    ,1  ,
P10ULV12200 ,2 ,0.42  ,3.84    ,0.78   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,9.61    ,1.95   ,37164.17   ,1  ,
P10ULV12201 ,2 ,0.42  ,8.45    ,1.72   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT3041 ,21.12   ,4.29   ,81703.76   ,1  ,
P10ULV12202 ,2 ,0.42  ,2.26    ,0.46   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT3041 ,5.65    ,1.15   ,21863.21   ,1  ,
P10ULV12203 ,2 ,0.42  ,1.09    ,0.22   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,2.72    ,0.55   ,10504.05   ,1  ,
P10ULV12204 ,2 ,0.42  ,3.83    ,0.78   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,9.56    ,1.94   ,37000.46   ,1  ,
P10ULV12205 ,3 ,0.42  ,1.08    ,0.22   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.69    ,0.55   ,9949.53    ,1  ,
P10ULV12206 ,3 ,0.42  ,0.37    ,0.07   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,0.92    ,0.19   ,3701.71    ,1  ,
P10ULV12207 ,3 ,0.42  ,2.11    ,0.43   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.27    ,1.07   ,19389.35   ,1  ,
P10ULV12208 ,3 ,0.42  ,1.25    ,0.25   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.11    ,0.63   ,12042.80   ,1  ,
P10ULV12209 ,3 ,0.42  ,3.77    ,0.76   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,9.42    ,1.91   ,36427.27   ,1  ,
P10ULV12210 ,3 ,0.42  ,1.53    ,0.31   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.81    ,0.77   ,14026.42   ,1  ,
P10ULV12211 ,3 ,0.42  ,1.32    ,0.27   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.29    ,0.67   ,12098.67   ,1  ,
P10ULV12212 ,3 ,0.42  ,1.85    ,0.37   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.62    ,0.94   ,16984.57   ,1  ,
P10ULV12213 ,3 ,0.42  ,0.45    ,0.09   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,1.13    ,0.23   ,4480.11    ,1  ,
P10ULV12214 ,3 ,0.42  ,2.45    ,0.50   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.14    ,1.25   ,22573.81   ,2  ,
P10ULV12215 ,3 ,0.42  ,0.73    ,0.15   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,1.82    ,0.37   ,7042.55    ,1  ,
P10ULV12216 ,3 ,0.42  ,2.96    ,0.60   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,7.39    ,1.50   ,27194.39   ,2  ,
P10ULV12217 ,3 ,0.42  ,2.47    ,0.50   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.18    ,1.26   ,22742.43   ,2  ,
P10ULV12218 ,3 ,0.42  ,1.56    ,0.32   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.91    ,0.79   ,15108.89   ,1  ,
P10ULV12219 ,3 ,0.42  ,2.24    ,0.46   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.61    ,1.14   ,20626.85   ,1  ,
P10ULV12220 ,3 ,0.42  ,4.04    ,0.82   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,10.09   ,2.05   ,37112.74   ,3  ,
P10ULV12221 ,3 ,0.42  ,1.93    ,0.39   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.83    ,0.98   ,17773.32   ,1  ,
P10ULV12222 ,3 ,0.42  ,2.97    ,0.60   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,7.42    ,1.51   ,27303.33   ,2  ,
P10ULV12223 ,3 ,0.42  ,2.02    ,0.41   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.06    ,1.03   ,19557.51   ,1  ,
P10ULV12224 ,3 ,0.42  ,1.55    ,0.32   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.88    ,0.79   ,14282.37   ,1  ,
P10ULV12225 ,3 ,0.42  ,1.01    ,0.21   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.53    ,0.51   ,9410.29    ,1  ,
P10ULV12226 ,3 ,0.42  ,6.14    ,1.25   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,15.34   ,3.12   ,59359.86   ,1  ,
P10ULV12227 ,3 ,0.42  ,2.07    ,0.42   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.18    ,1.05   ,19073.52   ,1  ,
P10ULV12228 ,3 ,0.42  ,3.58    ,0.73   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,8.94    ,1.81   ,32880.43   ,2  ,
P10ULV12229 ,3 ,0.42  ,1.56    ,0.32   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.91    ,0.79   ,14369.06   ,1  ,
P10ULV12230 ,3 ,0.42  ,0.52    ,0.11   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,1.31    ,0.27   ,5158.17    ,1  ,
P10ULV12231 ,3 ,0.42  ,0.87    ,0.18   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.17    ,0.44   ,8412.29    ,1  ,
P10ULV12232 ,3 ,0.42  ,11.45   ,2.32   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT189  ,28.62   ,5.81   ,110708.30  ,1  ,
P10ULV12233 ,3 ,0.42  ,1.57    ,0.32   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.93    ,0.80   ,14475.75   ,1  ,
P10ULV12234 ,3 ,0.42  ,1.65    ,0.34   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.14    ,0.84   ,15216.60   ,1  ,
P10ULV12235 ,3 ,0.42  ,0.82    ,0.17   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.06    ,0.42   ,7973.58    ,1  ,
P10ULV12236 ,3 ,0.42  ,3.15    ,0.64   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,7.88    ,1.60   ,30484.51   ,1  ,
P10ULV12237 ,3 ,0.42  ,1.80    ,0.37   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.50    ,0.91   ,16559.51   ,1  ,
P10ULV12238 ,3 ,0.42  ,3.89    ,0.79   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,9.73    ,1.98   ,35809.51   ,3  ,
P10ULV12239 ,3 ,0.42  ,2.86    ,0.58   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,7.14    ,1.45   ,27627.06   ,1  ,
P10ULV12240 ,3 ,0.42  ,2.62    ,0.53   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.54    ,1.33   ,24078.22   ,2  ,
P10ULV12241 ,3 ,0.42  ,0.99    ,0.20   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.48    ,0.50   ,9250.96    ,1  ,
P10ULV12242 ,3 ,0.42  ,6.41    ,1.30   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,16.02   ,3.25   ,61970.89   ,1  ,
P10ULV12243 ,3 ,0.42  ,4.28    ,0.87   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,10.69   ,2.17   ,39330.35   ,3  ,
P10ULV12244 ,3 ,0.42  ,1.26    ,0.26   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.15    ,0.64   ,11605.99   ,1  ,
P10ULV12245 ,3 ,0.42  ,4.59    ,0.93   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,11.49   ,2.33   ,42256.93   ,3  ,
P10ULV12246 ,3 ,0.42  ,0.74    ,0.15   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,1.84    ,0.37   ,7104.75    ,1  ,
P10ULV12247 ,3 ,0.42  ,2.15    ,0.44   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.38    ,1.09   ,19780.15   ,1  ,
P10ULV12248 ,3 ,0.42  ,11.56   ,2.35   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,28.90   ,5.87   ,111788.30  ,1  ,
P10ULV12249 ,3 ,0.42  ,0.50    ,0.10   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,1.26    ,0.25   ,4857.71    ,1  ,
P10ULV12250 ,3 ,0.42  ,1.19    ,0.24   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.99    ,0.61   ,11555.43   ,1  ,
P10ULV12251 ,3 ,0.42  ,1.19    ,0.24   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.97    ,0.60   ,10927.25   ,1  ,
P10ULV12252 ,3 ,0.42  ,1.53    ,0.31   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.83    ,0.78   ,14102.50   ,1  ,
P10ULV12253 ,3 ,0.42  ,2.38    ,0.48   ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT189  ,5.95    ,1.21   ,23017.74   ,1  ,
P10ULV12254 ,3 ,0.42  ,1.36    ,0.28   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.40    ,0.69   ,13163.20   ,1  ,
P10ULV12255 ,3 ,0.42  ,2.24    ,0.45   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.59    ,1.14   ,21627.83   ,1  ,
P10ULV12256 ,3 ,0.42  ,1.73    ,0.35   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.32    ,0.88   ,16709.07   ,1  ,
P10ULV12257 ,3 ,0.42  ,2.42    ,0.49   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.06    ,1.23   ,22297.59   ,2  ,
P10ULV12258 ,3 ,0.42  ,1.21    ,0.25   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.03    ,0.62   ,11734.23   ,1  ,
P10ULV12259 ,3 ,0.42  ,0.59    ,0.12   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,1.48    ,0.30   ,5791.06    ,1  ,
P10ULV12260 ,3 ,0.42  ,2.33    ,0.47   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.83    ,1.18   ,22551.45   ,1  ,
P10ULV12261 ,3 ,0.42  ,4.73    ,0.96   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,11.82   ,2.40   ,45713.07   ,1  ,
P10ULV12262 ,3 ,0.42  ,2.20    ,0.45   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.50    ,1.12   ,20235.96   ,1  ,
P10ULV12263 ,3 ,0.42  ,2.44    ,0.50   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.10    ,1.24   ,22427.96   ,2  ,
P10ULV12264 ,3 ,0.42  ,3.63    ,0.74   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,9.06    ,1.84   ,33342.38   ,2  ,
P10ULV12265 ,3 ,0.42  ,1.66    ,0.34   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.16    ,0.84   ,16079.57   ,1  ,
P10ULV12266 ,2 ,0.42  ,7.26    ,1.47   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,18.15   ,3.68   ,70200.05   ,1  ,
P10ULV12267 ,2 ,0.42  ,2.37    ,0.48   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.93    ,1.20   ,21823.92   ,2  ,
P10ULV12268 ,2 ,0.42  ,12.11   ,2.46   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,30.27   ,6.15   ,117091.40  ,1  ,
P10ULV12269 ,2 ,0.42  ,1.38    ,0.28   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.45    ,0.70   ,12688.24   ,1  ,
P10ULV12270 ,3 ,0.42  ,0.69    ,0.14   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,1.73    ,0.35   ,6684.86    ,1  ,
P10ULV12271 ,2 ,0.42  ,0.67    ,0.14   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.67    ,0.34   ,6501.82    ,1  ,
P10ULV12272 ,3 ,0.42  ,0.87    ,0.18   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,2.16    ,0.44   ,8222.72    ,1  ,
P10ULV12273 ,2 ,0.42  ,2.08    ,0.42   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.20    ,1.06   ,20117.65   ,1  ,
P10ULV12274 ,3 ,0.42  ,1.08    ,0.22   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,2.70    ,0.55   ,10447.41   ,1  ,
P10ULV12275 ,2 ,0.42  ,1.63    ,0.33   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.07    ,0.83   ,15726.12   ,1  ,
P10ULV12276 ,3 ,0.42  ,2.72    ,0.55   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,6.79    ,1.38   ,24976.22   ,2  ,
P10ULV12277 ,2 ,0.42  ,1.78    ,0.36   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.44    ,0.90   ,16349.34   ,1  ,
P10ULV12278 ,2 ,0.42  ,1.53    ,0.31   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.84    ,0.78   ,14114.31   ,1  ,
P10ULV12279 ,2 ,0.42  ,5.58    ,1.13   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,13.95   ,2.83   ,53950.29   ,1  ,
P10ULV12280 ,3 ,0.42  ,0.87    ,0.18   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,2.16    ,0.44   ,8367.73    ,1  ,
P10ULV12281 ,2 ,0.42  ,1.69    ,0.34   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.23    ,0.86   ,15562.08   ,1  ,
P10ULV12282 ,2 ,0.42  ,1.69    ,0.34   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,4.22    ,0.86   ,15515.98   ,1  ,
P10ULV12283 ,3 ,0.42  ,3.11    ,0.63   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,7.77    ,1.58   ,30068.47   ,1  ,
P10ULV12284 ,2 ,0.42  ,0.63    ,0.13   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.58    ,0.32   ,6157.99    ,1  ,
P10ULV12285 ,2 ,0.42  ,1.51    ,0.31   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.78    ,0.77   ,13910.19   ,1  ,
P10ULV12286 ,2 ,0.42  ,0.92    ,0.19   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,2.30    ,0.47   ,8887.98    ,1  ,
P10ULV12287 ,2 ,0.42  ,4.27    ,0.87   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,10.67   ,2.17   ,41272.89   ,1  ,
P10ULV12288 ,2 ,0.42  ,6.01    ,1.22   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,15.03   ,3.05   ,58131.39   ,1  ,
P10ULV12289 ,2 ,0.42  ,1.94    ,0.39   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.84    ,0.98   ,17808.94   ,1  ,
P10ULV12290 ,2 ,0.42  ,2.27    ,0.46   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.68    ,1.15   ,20904.22   ,1  ,
P10ULV12291 ,3 ,0.42  ,0.69    ,0.14   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,1.73    ,0.35   ,6695.72    ,1  ,
P10ULV12292 ,3 ,0.42  ,0.64    ,0.13   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,1.59    ,0.32   ,6190.28    ,1  ,
P10ULV12293 ,2 ,0.42  ,9.46    ,1.92   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,23.65   ,4.80   ,91469.26   ,1  ,
P10ULV12294 ,2 ,0.42  ,9.32    ,1.89   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,23.31   ,4.73   ,90158.93   ,1  ,
P10ULV12295 ,3 ,0.42  ,2.66    ,0.54   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,6.66    ,1.35   ,25766.86   ,1  ,
P10ULV12296 ,2 ,0.42  ,1.54    ,0.31   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.84    ,0.78   ,14125.71   ,1  ,
P10ULV12297 ,3 ,0.42  ,26.67   ,5.42   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,66.68   ,13.54  ,257932.90  ,1  ,
P10ULV12298 ,3 ,0.42  ,2.36    ,0.48   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,5.89    ,1.20   ,21678.43   ,2  ,
P10ULV12299 ,2 ,0.42  ,12.63   ,2.56   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,31.57   ,6.41   ,122107.60  ,1  ,
P10ULV12300 ,2 ,0.42  ,14.40   ,2.92   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,36.01   ,7.31   ,139283.90  ,1  ,
P10ULV12301 ,3 ,0.42  ,2.82    ,0.57   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,7.06    ,1.43   ,25974.38   ,2  ,
P10ULV12302 ,2 ,0.42  ,2.08    ,0.42   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.19    ,1.05   ,19084.46   ,1  ,
P10ULV12303 ,3 ,0.42  ,2.52    ,0.51   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,6.31    ,1.28   ,23196.57   ,2  ,
P10ULV12304 ,2 ,0.42  ,0.59    ,0.12   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.47    ,0.30   ,5742.93    ,1  ,
P10ULV12305 ,3 ,0.42  ,2.83    ,0.58   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,7.08    ,1.44   ,26060.10   ,2  ,
P10ULV12306 ,2 ,0.42  ,2.51    ,0.51   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,6.28    ,1.28   ,23115.71   ,2  ,
P10ULV12307 ,2 ,0.42  ,1.61    ,0.33   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.02    ,0.82   ,14789.91   ,1  ,
P10ULV12308 ,3 ,0.42  ,1.16    ,0.23   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,2.89    ,0.59   ,10625.89   ,1  ,
P10ULV12309 ,2 ,0.42  ,2.14    ,0.43   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,5.35    ,1.09   ,19698.93   ,1  ,
P10ULV12310 ,3 ,0.42  ,3.47    ,0.70   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,8.66    ,1.76   ,31870.78   ,2  ,
P10ULV12311 ,2 ,0.42  ,0.86    ,0.17   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.15    ,0.44   ,8188.21    ,1  ,
P10ULV12312 ,3 ,0.42  ,3.67    ,0.75   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,9.18    ,1.87   ,33790.68   ,3  ,
P10ULV12313 ,2 ,0.42  ,2.55    ,0.52   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,6.37    ,1.29   ,23435.65   ,2  ,
P10ULV12314 ,2 ,0.42  ,0.58    ,0.12   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,1.46    ,0.30   ,5649.72    ,1  ,
P10ULV12315 ,2 ,0.42  ,2.56    ,0.52   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,6.40    ,1.30   ,23534.31   ,2  ,
P10ULV12316 ,3 ,0.42  ,0.70    ,0.14   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,1.75    ,0.35   ,6766.24    ,1  ,
P10ULV12317 ,3 ,0.42  ,27.01   ,5.49   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,67.53   ,13.71  ,261241.90  ,1  ,
P10ULV12318 ,2 ,0.42  ,1.49    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.72    ,0.76   ,13697.24   ,1  ,
P10ULV12319 ,3 ,0.42  ,59.59   ,12.10  ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5618 ,148.98  ,30.25  ,576326.70  ,1  ,
P10ULV12320 ,3 ,0.42  ,3.17    ,0.64   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,7.92    ,1.61   ,29147.15   ,2  ,
P10ULV12321 ,3 ,0.42  ,1.88    ,0.38   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,4.70    ,0.95   ,17273.37   ,1  ,
P10ULV12322 ,3 ,0.42  ,1.50    ,0.30   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,3.75    ,0.76   ,13792.29   ,1  ,
P10ULV12323 ,2 ,0.42  ,2.23    ,0.45   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.56    ,1.13   ,21520.26   ,1  ,
P10ULV12324 ,3 ,0.42  ,33.13   ,6.73   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,82.82   ,16.82  ,320375.40  ,1  ,
P10ULV12325 ,2 ,0.42  ,1.25    ,0.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,3.12    ,0.63   ,11477.67   ,1  ,
P10ULV12326 ,2 ,0.42  ,2.32    ,0.47   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.79    ,1.18   ,21309.14   ,1  ,
P10ULV12327 ,2 ,0.42  ,5.88    ,1.19   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,14.70   ,2.98   ,56851.32   ,1  ,
P10ULV12328 ,3 ,0.42  ,1.05    ,0.21   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,2.63    ,0.53   ,10171.86   ,1  ,
P10ULV12329 ,2 ,0.42  ,11.35   ,2.31   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,28.38   ,5.76   ,109792.70  ,1  ,
P10ULV12330 ,2 ,0.42  ,1.49    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.72    ,0.76   ,13699.64   ,1  ,
P10ULV12331 ,3 ,0.42  ,1.49    ,0.30   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,3.73    ,0.76   ,13727.69   ,1  ,
P10ULV12332 ,2 ,0.42  ,3.06    ,0.62   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,7.64    ,1.55   ,28103.40   ,2  ,
P10ULV12333 ,2 ,0.42  ,4.56    ,0.93   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,11.41   ,2.32   ,41960.21   ,3  ,
P10ULV12334 ,2 ,0.42  ,1.68    ,0.34   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,4.20    ,0.85   ,15446.16   ,1  ,
P10ULV12335 ,2 ,0.42  ,1.64    ,0.33   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT3935 ,4.11    ,0.83   ,15115.63   ,1  ,
P10ULV12336 ,2 ,0.42  ,1.36    ,0.28   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.41    ,0.69   ,12543.92   ,1  ,
P10ULV12337 ,3 ,0.42  ,1.46    ,0.30   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,3.64    ,0.74   ,13403.87   ,1  ,
P10ULV12338 ,2 ,0.42  ,1.89    ,0.38   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.73    ,0.96   ,17405.81   ,1  ,
P10ULV12339 ,3 ,0.42  ,3.91    ,0.79   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT5289 ,9.78    ,1.99   ,35992.75   ,3  ,
P10ULV12340 ,2 ,0.42  ,3.62    ,0.73   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,9.05    ,1.84   ,35005.22   ,1  ,
P10ULV12341 ,2 ,0.42  ,17.31   ,3.51   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,43.27   ,8.79   ,167384.50  ,1  ,
P10ULV12342 ,2 ,0.42  ,1.65    ,0.33   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.12    ,0.84   ,15169.68   ,1  ,
P10ULV12343 ,2 ,0.42  ,1.25    ,0.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.13    ,0.64   ,11509.17   ,1  ,
P10ULV12344 ,3 ,0.42  ,23.89   ,4.85   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,59.73   ,12.13  ,231055.20  ,1  ,
P10ULV12345 ,2 ,0.42  ,7.35    ,1.49   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,18.36   ,3.73   ,71039.12   ,1  ,
