Node,OH,
SM70804  ,S ,
SM70805  ,S ,
SM70806  ,S ,
SM70807  ,S ,
SM70808  ,A ,
SM70809  ,S ,
SM70810  ,S ,
SM70811  ,S ,
SM70812  ,S ,
SM70813  ,S ,
SM70814  ,S ,
SM70815  ,S ,
SM70816  ,S ,
SM70817  ,S ,
SM70818  ,S ,
SM70819  ,S ,
SM70820  ,S ,
SM70821  ,S ,
SM70822  ,S ,
SM70823  ,S ,
SM70824  ,S ,
SM70825  ,S ,
SM70826  ,S ,
SM70827  ,S ,
SM70828  ,A ,
SM70829  ,S ,
SM70830  ,S ,
SM70831  ,S ,
SM70832  ,S ,
SM70833  ,S ,
SM70834  ,S ,
SM70835  ,S ,
SM70836  ,S ,
SM70837  ,S ,
SM70839  ,A ,
SM70840  ,S ,
SM70841  ,S ,
SM70842  ,S ,
SM70843  ,S ,
SM70844  ,S ,
SM70845  ,A ,
SM70846  ,S ,
SM70847  ,S ,
SM70848  ,S ,
SM70849  ,S ,
SM70850  ,S ,
SM70851  ,S ,
SM70852  ,S ,
SM70853  ,A ,
SM70854  ,S ,
SM70855  ,A ,
SM70856  ,S ,
SM70857  ,S ,
SM70858  ,A ,
SM70859  ,S ,
SM70860  ,S ,
SM70861  ,S ,
SM70862  ,S ,
SM70863  ,A ,
SM70864  ,S ,
SM70865  ,S ,
SM70866  ,S ,
SM70867  ,S ,
SM70868  ,S ,
SM70869  ,A ,
SM70870  ,S ,
SM70871  ,S ,
SM70872  ,S ,
SM70873  ,S ,
SM70874  ,S ,
SM70875  ,S ,
SM70876  ,S ,
SM70877  ,A ,
SM70878  ,S ,
SM70879  ,S ,
SM70880  ,S ,
SM70881  ,S ,
SM70882  ,S ,
SM70883  ,S ,
SM70884  ,S ,
SM70885  ,S ,
SM70886  ,S ,
SM70887  ,S ,
SM70888  ,S ,
SM70889  ,S ,
SM70890  ,S ,
SM70891  ,S ,
SM70892  ,S ,
SM70893  ,A ,
SM70894  ,S ,
SM70895  ,S ,
SM70896  ,S ,
SM70897  ,S ,
SM70898  ,S ,
SM70899  ,A ,
SM70900  ,S ,
SM70901  ,S ,
SM70902  ,S ,
SM70903  ,S ,
SM70904  ,S ,
SM70905  ,S ,
SM70906  ,S ,
SM70907  ,S ,
SM70908  ,S ,
SM70909  ,S ,
SM70910  ,S ,
SM70911  ,A ,
SM70912  ,A ,
SM70913  ,A ,
SM70914  ,S ,
SM70915  ,S ,
SM70916  ,S ,
SM70917  ,S ,
SM70918  ,S ,
SM70919  ,A ,
SM70920  ,A ,
SM70921  ,S ,
SM70922  ,S ,
SM70923  ,A ,
SM70924  ,S ,
SM70925  ,S ,
SM70926  ,S ,
SM70927  ,S ,
SM70928  ,S ,
SM70929  ,S ,
SM70930  ,S ,
SM70931  ,S ,
SM70932  ,S ,
SM70933  ,A ,
SM70934  ,A ,
SM70935  ,S ,
SM70936  ,A ,
SM70937  ,A ,
SM70938  ,A ,
SM70939  ,S ,
SM70940  ,A ,
SM70941  ,S ,
SM70942  ,S ,
SM70943  ,A ,
SM70944  ,A ,
SM70945  ,S ,
SM70946  ,S ,
SM70947  ,S ,
SM70948  ,S ,
SM70949  ,A ,
SM70950  ,S ,
SM70951  ,S ,
SM70952  ,S ,
SM70953  ,S ,
SM70954  ,S ,
SM70955  ,S ,
SM70956  ,S ,
SM70957  ,S ,
SM70958  ,S ,
SM70959  ,S ,
SM70960  ,A ,
SM70961  ,S ,
SM70962  ,S ,
SM70963  ,A ,
SM70964  ,S ,
SM70965  ,S ,
SM70966  ,S ,
SM70967  ,A ,
SM70968  ,S ,
SM70969  ,S ,
SM70970  ,S ,
SM70971  ,S ,
SM70972  ,S ,
SM70973  ,S ,
SM70974  ,S ,
SM70975  ,S ,
SM70976  ,S ,
SM70977  ,S ,
SM70978  ,A ,
SM70979  ,S ,
SM70980  ,S ,
SM70981  ,S ,
SM70982  ,A ,
SM70983  ,S ,
SM70984  ,A ,
SM70985  ,S ,
SM70986  ,S ,
SM70987  ,S ,
SM70988  ,S ,
SM70989  ,S ,
SM70991  ,A ,
SM70992  ,S ,
SM70993  ,S ,
SM70994  ,S ,
SM70995  ,S ,
SM70996  ,S ,
SM70997  ,S ,
SM70998  ,A ,
SM70999  ,S ,
SM71000  ,A ,
SM71001  ,S ,
SM71002  ,S ,
SM71003  ,S ,
SM71004  ,S ,
SM71005  ,S ,
SM71006  ,S ,
SM71007  ,S ,
SM71008  ,S ,
SM71009  ,S ,
SM71010  ,A ,
SM71011  ,S ,
SM71012  ,S ,
SM71013  ,S ,
SM71014  ,S ,
SM71015  ,S ,
SM71016  ,S ,
SM71017  ,S ,
SM71018  ,S ,
SM71019  ,S ,
SM71020  ,S ,
SM71021  ,S ,
SM71022  ,A ,
SM71023  ,A ,
SM71024  ,S ,
SM71025  ,S ,
SM71026  ,S ,
SM71027  ,S ,
SM71028  ,S ,
SM71029  ,A ,
SM71030  ,A ,
SM71031  ,S ,
SM71032  ,S ,
SM71033  ,S ,
SM71034  ,S ,
SM71035  ,A ,
SM71036  ,S ,
SM71037  ,S ,
SM71038  ,S ,
SM71039  ,A ,
SM71040  ,S ,
SM71041  ,S ,
SM71042  ,S ,
SM71043  ,S ,
SM71044  ,S ,
SM71045  ,S ,
SM71046  ,S ,
SM71047  ,A ,
SM71048  ,S ,
SM71049  ,A ,
SM71050  ,S ,
SM71051  ,S ,
SM71052  ,A ,
SM71053  ,S ,
SM71054  ,A ,
SM71055  ,A ,
SM71056  ,S ,
SM71057  ,A ,
SM71058  ,S ,
SM71059  ,S ,
SM71060  ,S ,
SM71061  ,A ,
SM71062  ,S ,
SM71063  ,A ,
SM71064  ,S ,
SM71065  ,S ,
SM71066  ,S ,
SM71067  ,A ,
SM71068  ,S ,
SM71069  ,S ,
SM71070  ,S ,
SM71071  ,S ,
SM71072  ,A ,
SM71073  ,A ,
SM71074  ,S ,
SM71075  ,S ,
SM71076  ,S ,
SM71077  ,S ,
SM71078  ,A ,
SM71079  ,S ,
SM71080  ,A ,
SM71081  ,S ,
SM71082  ,S ,
SM71083  ,S ,
SM71084  ,S ,
SM71085  ,S ,
SM71086  ,A ,
SM71087  ,S ,
SM71088  ,A ,
SM71089  ,S ,
SM71090  ,S ,
SM71091  ,S ,
SM71092  ,S ,
SM71093  ,S ,
SM71094  ,S ,
SM71095  ,S ,
SM71096  ,A ,
SM71097  ,S ,
SM71098  ,S ,
SM71099  ,S ,
SM71100  ,S ,
SM71101  ,A ,
SM71102  ,A ,
SM71103  ,S ,
SM71104  ,S ,
SM71105  ,S ,
SM71106  ,S ,
SM71107  ,S ,
SM71108  ,S ,
SM71109  ,A ,
SM71110  ,S ,
SM71111  ,S ,
SM71112  ,S ,
SM71113  ,S ,
SM71114  ,S ,
SM71115  ,A ,
SM71116  ,A ,
SM71117  ,S ,
SM71118  ,S ,
SM71119  ,S ,
SM71120  ,S ,
SM71121  ,S ,
SM71122  ,S ,
SM71123  ,S ,
SM71124  ,S ,
SM71125  ,S ,
SM71126  ,S ,
SM71127  ,S ,
SM71128  ,S ,
SM71129  ,S ,
SM71130  ,S ,
SM71131  ,S ,
SM71132  ,S ,
SM71133  ,S ,
SM71134  ,A ,
SM71135  ,S ,
SM71136  ,A ,
SM71137  ,A ,
SM71138  ,S ,
SM71139  ,S ,
SM71140  ,A ,
SM71141  ,A ,
SM71142  ,S ,
SM71143  ,S ,
SM71144  ,S ,
SM71145  ,S ,
SM71146  ,S ,
SM71147  ,S ,
SM71148  ,S ,
SM71149  ,A ,
SM71150  ,A ,
SM71151  ,A ,
SM71152  ,S ,
SM71153  ,S ,
SM71154  ,S ,
SM71155  ,S ,
SM71156  ,S ,
SM71157  ,S ,
SM71158  ,S ,
SM71159  ,S ,
SM71160  ,A ,
SM71161  ,S ,
SM71162  ,S ,
SM71163  ,S ,
SM71164  ,S ,
SM71165  ,S ,
SM71166  ,A ,
SM71167  ,A ,
SM71168  ,S ,
SM71169  ,S ,
SM71170  ,S ,
SM71171  ,A ,
SM71172  ,A ,
SM71173  ,S ,
SM71174  ,S ,
SM71175  ,S ,
SM71176  ,S ,
SM71177  ,A ,
SM71178  ,S ,
SM71179  ,S ,
SM71180  ,S ,
SM71181  ,S ,
SM71182  ,S ,
SM71183  ,S ,
SM71184  ,S ,
SM71185  ,S ,
SM71186  ,S ,
SM71188  ,S ,
SM71189  ,S ,
SM71190  ,S ,
SM71191  ,S ,
SM71192  ,S ,
SM71193  ,S ,
SM71194  ,S ,
SM71195  ,A ,
SM71196  ,S ,
SM71197  ,S ,
SM71198  ,S ,
SM71199  ,S ,
SM71200  ,S ,
SM71201  ,S ,
SM71202  ,S ,
SM71203  ,S ,
SM71204  ,S ,
SM71205  ,A ,
SM71206  ,S ,
SM71207  ,S ,
SM71208  ,A ,
SM71209  ,S ,
SM71210  ,S ,
SM71211  ,A ,
SM71212  ,A ,
SM71213  ,S ,
SM71214  ,A ,
SM71215  ,S ,
SM71216  ,S ,
SM71217  ,A ,
SM71218  ,S ,
SM71219  ,S ,
SM71220  ,A ,
SM71221  ,S ,
SM71222  ,S ,
SM71223  ,S ,
SM71224  ,S ,
SM71225  ,S ,
SM71226  ,S ,
SM71227  ,S ,
SM71228  ,S ,
SM71229  ,S ,
SM71230  ,S ,
SM71231  ,S ,
SM71232  ,S ,
SM71233  ,S ,
SM71234  ,S ,
SM71235  ,S ,
SM71236  ,S ,
SM71237  ,S ,
SM71238  ,S ,
SM71239  ,S ,
SM71240  ,S ,
SM71241  ,S ,
SM71242  ,S ,
SM71243  ,A ,
SM71245  ,S ,
SM71246  ,S ,
SM71247  ,S ,
SM71248  ,S ,
SM71249  ,A ,
SM71250  ,S ,
SM71251  ,S ,
SM71252  ,S ,
SM71253  ,A ,
SM71254  ,S ,
SM71255  ,S ,
SM71256  ,S ,
SM71257  ,S ,
SM71258  ,A ,
SM71259  ,S ,
SM71260  ,S ,
SM71261  ,S ,
SM71262  ,S ,
SM71263  ,S ,
SM71264  ,S ,
SM71265  ,S ,
SM71266  ,S ,
SM71267  ,S ,
SM71268  ,S ,
SM71269  ,S ,
SM71270  ,S ,
SM71271  ,A ,
SM71272  ,S ,
SM71273  ,A ,
SM71274  ,S ,
SM71275  ,S ,
SM71276  ,A ,
SM71277  ,S ,
SM71278  ,S ,
SM71279  ,S ,
SM71280  ,S ,
SM71281  ,S ,
SM71282  ,A ,
SM71283  ,S ,
SM71284  ,A ,
SM71285  ,S ,
SM71286  ,S ,
SM71287  ,S ,
SM71288  ,A ,
SM71289  ,S ,
SM71290  ,S ,
SM71292  ,S ,
SM71293  ,S ,
SM71294  ,S ,
SM71295  ,S ,
SM71297  ,S ,
SM71298  ,S ,
SM71299  ,S ,
SM71300  ,S ,
SM71301  ,A ,
SM71302  ,A ,
SM71303  ,S ,
SM71304  ,S ,
SM71305  ,S ,
SM71306  ,A ,
SM71307  ,S ,
SM71308  ,S ,
SM71309  ,S ,
SM71310  ,A ,
SM71311  ,A ,
SM71312  ,S ,
SM71313  ,S ,
SM71314  ,S ,
SM71315  ,S ,
SM71316  ,S ,
SM71317  ,S ,
SM71318  ,S ,
SM71319  ,S ,
SM71320  ,S ,
SM71321  ,S ,
SM71322  ,S ,
SM71323  ,S ,
SM71324  ,A ,
SM71325  ,A ,
SM71326  ,S ,
SM71327  ,S ,
SM71329  ,S ,
SM71330  ,S ,
SM71332  ,S ,
SM71333  ,S ,
SM71334  ,S ,
SM71335  ,S ,
SM71336  ,S ,
SM71337  ,S ,
SM71338  ,A ,
SM71340  ,S ,
SM71341  ,A ,
SM71342  ,S ,
SM71343  ,A ,
SM71344  ,S ,
SM71345  ,S ,
SM71346  ,S ,
SM71347  ,S ,
SM71348  ,S ,
SM71349  ,S ,
SM71350  ,S ,
SM71351  ,S ,
SM71352  ,S ,
SM71353  ,S ,
SM71354  ,S ,
SM71355  ,S ,
SM71356  ,S ,
SM71357  ,S ,
SM71358  ,S ,
SM71359  ,S ,
SM71360  ,A ,
SM71361  ,S ,
SM71362  ,S ,
SM71363  ,S ,
SM71364  ,S ,
SM71365  ,S ,
SM71366  ,S ,
SM71367  ,S ,
SM71368  ,A ,
SM71369  ,A ,
SM71370  ,A ,
SM71371  ,S ,
SM71372  ,A ,
SM71373  ,A ,
SM71374  ,S ,
SM71375  ,S ,
SM71376  ,S ,
SM71377  ,S ,
SM71378  ,S ,
SM71379  ,S ,
SM71380  ,S ,
SM71381  ,S ,
SM71382  ,S ,
SM71383  ,S ,
SM71384  ,S ,
SM71385  ,A ,
SM71386  ,S ,
SM71387  ,A ,
SM71388  ,S ,
SM71389  ,S ,
SM71390  ,S ,
SM71391  ,A ,
SM71392  ,S ,
SM71393  ,S ,
SM71394  ,S ,
SM71395  ,S ,
SM71396  ,A ,
SM71397  ,S ,
SM71398  ,S ,
SM71399  ,S ,
SM71400  ,S ,
SM71401  ,S ,
SM71402  ,S ,
SM71403  ,A ,
SM71404  ,S ,
SM71405  ,S ,
SM71406  ,S ,
SM71407  ,S ,
SM71408  ,S ,
SM71409  ,S ,
SM71410  ,S ,
SM71411  ,S ,
SM71412  ,S ,
SM71413  ,S ,
SM71414  ,S ,
SM71415  ,S ,
SM71416  ,S ,
SM71417  ,A ,
SM71418  ,S ,
SM71419  ,S ,
SM71420  ,S ,
SM71421  ,S ,
SM71422  ,S ,
SM71423  ,S ,
SM71424  ,A ,
SM71425  ,S ,
SM71426  ,A ,
SM71427  ,S ,
SM71428  ,S ,
SM71429  ,S ,
SM71430  ,S ,
SM71431  ,S ,
SM71432  ,S ,
SM71433  ,S ,
SM71434  ,S ,
SM71435  ,S ,
SM71436  ,S ,
SM71437  ,S ,
SM71438  ,S ,
SM71439  ,S ,
SM71440  ,S ,
SM71441  ,S ,
SM71442  ,S ,
SM71443  ,S ,
SM71444  ,S ,
SM71445  ,S ,
SM71446  ,S ,
SM71447  ,A ,
SM71448  ,S ,
SM71449  ,S ,
SM71450  ,S ,
SM71451  ,S ,
SM71452  ,S ,
SM71453  ,S ,
SM71454  ,S ,
SM71455  ,A ,
SM71456  ,S ,
SM71457  ,A ,
SM71458  ,A ,
SM71459  ,S ,
SM71460  ,S ,
SM71461  ,S ,
SM71462  ,S ,
SM71463  ,S ,
SM71464  ,S ,
SM71465  ,S ,
SM71466  ,S ,
SM71467  ,S ,
SM71468  ,S ,
SM71469  ,A ,
SM71470  ,S ,
SM71471  ,S ,
SM71472  ,S ,
SM71473  ,S ,
SM71474  ,S ,
SM71475  ,A ,
SM71476  ,S ,
SM71477  ,S ,
SM71478  ,S ,
SM71479  ,A ,
SM71480  ,S ,
SM71481  ,A ,
SM71482  ,S ,
SM71483  ,S ,
SM71484  ,S ,
SM71485  ,S ,
SM71486  ,S ,
SM71487  ,S ,
SM71488  ,S ,
SM71489  ,A ,
SM71490  ,A ,
SM71491  ,S ,
SM71492  ,S ,
SM71493  ,A ,
SM71494  ,S ,
SM71495  ,S ,
SM71496  ,A ,
SM71497  ,S ,
SM71498  ,S ,
SM71499  ,S ,
SM71500  ,S ,
SM71501  ,S ,
SM71502  ,S ,
SM71503  ,A ,
SM71504  ,S ,
SM71505  ,S ,
SM71506  ,S ,
SM71507  ,A ,
SM71508  ,A ,
SM71509  ,S ,
SM71510  ,S ,
SM71511  ,A ,
SM71512  ,S ,
SM71513  ,S ,
SM71514  ,S ,
SM71515  ,S ,
SM71516  ,S ,
SM71517  ,A ,
SM71518  ,S ,
SM71519  ,S ,
SM71520  ,A ,
SM71521  ,S ,
SM71522  ,S ,
SM71523  ,S ,
SM71524  ,S ,
SM71525  ,S ,
SM71526  ,S ,
SM71527  ,A ,
SM71528  ,S ,
SM71529  ,S ,
SM71530  ,S ,
SM71531  ,S ,
SM71532  ,A ,
SM71533  ,S ,
SM71534  ,S ,
SM71535  ,A ,
SM71536  ,S ,
SM71537  ,S ,
SM71538  ,S ,
SM71539  ,S ,
SM71540  ,S ,
SM71541  ,S ,
SM71542  ,S ,
SM71543  ,S ,
SM71544  ,S ,
SM71545  ,S ,
SM71546  ,S ,
SM71547  ,S ,
SM71548  ,S ,
SM71549  ,S ,
SM71550  ,A ,
SM71551  ,S ,
SM71552  ,S ,
SM71553  ,A ,
SM71554  ,S ,
SM71555  ,A ,
SM71556  ,S ,
SM71557  ,A ,
SM71558  ,S ,
SM71559  ,S ,
SM71560  ,S ,
SM71561  ,A ,
SM71562  ,S ,
SM71563  ,S ,
SM71564  ,S ,
SM71565  ,S ,
SM71566  ,S ,
SM71567  ,S ,
SM71568  ,S ,
SM71569  ,A ,
SM71570  ,A ,
SM71571  ,S ,
SM71572  ,S ,
SM71573  ,S ,
SM71574  ,S ,
SM71575  ,S ,
SM71576  ,S ,
SM71577  ,S ,
SM71578  ,S ,
SM71579  ,S ,
SM71580  ,S ,
SM71581  ,S ,
SM71582  ,S ,
SM71583  ,S ,
SM71584  ,S ,
SM71585  ,S ,
SM71586  ,S ,
SM71587  ,S ,
SM71588  ,A ,
SM71589  ,S ,
SM71590  ,A ,
SM71591  ,S ,
SM71592  ,S ,
SM71593  ,S ,
SM71594  ,S ,
SM71595  ,S ,
SM71596  ,S ,
SM71597  ,S ,
SM71598  ,S ,
SM71599  ,A ,
SM71600  ,S ,
SM71601  ,A ,
SM71602  ,S ,
SM71603  ,S ,
SM71604  ,S ,
SM71605  ,S ,
SM71606  ,S ,
SM71607  ,S ,
SM71609  ,S ,
SM71610  ,S ,
SM71611  ,S ,
SM71612  ,S ,
SM71613  ,S ,
SM71614  ,A ,
SM71615  ,S ,
SM71616  ,A ,
SM71617  ,S ,
SM71618  ,A ,
SM71619  ,S ,
SM71620  ,S ,
SM71621  ,S ,
SM71622  ,S ,
SM71623  ,A ,
SM71624  ,S ,
SM71625  ,S ,
SM71626  ,S ,
SM71627  ,S ,
SM71628  ,S ,
SM71629  ,S ,
SM71630  ,S ,
SM71631  ,S ,
SM71632  ,A ,
SM71633  ,A ,
SM71634  ,S ,
SM71635  ,S ,
SM71636  ,S ,
SM71637  ,A ,
SM71638  ,S ,
SM71639  ,S ,
SM71640  ,S ,
SM71641  ,S ,
SM71642  ,A ,
SM71643  ,S ,
SM71644  ,A ,
SM71645  ,S ,
SM71646  ,S ,
SM71647  ,A ,
SM71648  ,S ,
SM71649  ,S ,
SM71650  ,S ,
SM71651  ,S ,
SM71652  ,S ,
SM71653  ,S ,
SM71654  ,S ,
SM71655  ,S ,
SM71656  ,S ,
SM71657  ,S ,
SM71658  ,S ,
SM71659  ,S ,
SM71660  ,S ,
SM71662  ,A ,
SM71663  ,S ,
SM71664  ,A ,
SM71665  ,A ,
SM71666  ,A ,
SM71667  ,S ,
SM71668  ,S ,
SM71669  ,S ,
SM71670  ,S ,
SM71671  ,A ,
SM71672  ,S ,
SM71673  ,S ,
SM71674  ,A ,
SM71675  ,S ,
SM71676  ,A ,
SM71677  ,S ,
SM71678  ,S ,
SM71679  ,S ,
SM71680  ,A ,
SM71681  ,S ,
SM71682  ,S ,
SM71683  ,S ,
SM71684  ,S ,
SM71685  ,S ,
SM71686  ,S ,
SM71687  ,A ,
SM71688  ,S ,
SM71689  ,A ,
SM71690  ,S ,
SM71691  ,S ,
SM71692  ,S ,
SM71693  ,S ,
SM71694  ,S ,
SM71695  ,S ,
SM71696  ,S ,
SM71697  ,S ,
SM71698  ,S ,
SM71699  ,S ,
SM71700  ,S ,
SM71701  ,S ,
SM71702  ,A ,
SM71703  ,S ,
SM71704  ,A ,
SM71705  ,S ,
SM71706  ,S ,
SM71707  ,S ,
SM71708  ,S ,
SM71709  ,S ,
SM71710  ,S ,
SM71711  ,S ,
SM71712  ,S ,
SM71713  ,S ,
SM71714  ,A ,
SM71715  ,S ,
SM71716  ,S ,
SM71717  ,S ,
SM71718  ,A ,
SM71719  ,S ,
SM71720  ,S ,
SM71721  ,S ,
SM71722  ,S ,
SM71723  ,S ,
SM71724  ,S ,
SM71725  ,S ,
SM71726  ,S ,
SM71727  ,S ,
SM71728  ,S ,
SM71729  ,S ,
SM71730  ,A ,
SM71731  ,S ,
SM71732  ,A ,
SM71733  ,S ,
SM71734  ,S ,
SM71735  ,A ,
SM71736  ,S ,
SM71737  ,S ,
SM71738  ,S ,
SM71739  ,S ,
SM71740  ,S ,
SM71741  ,A ,
SM71742  ,S ,
SM71743  ,A ,
SM71744  ,S ,
SM71745  ,A ,
SM71746  ,A ,
SM71747  ,S ,
SM71748  ,A ,
SM71749  ,S ,
SM71750  ,S ,
SM71751  ,S ,
SM71752  ,S ,
SM71753  ,S ,
SM71754  ,S ,
SM71755  ,S ,
SM71756  ,A ,
SM71757  ,A ,
SM71758  ,S ,
SM71759  ,S ,
SM71760  ,S ,
SM71761  ,A ,
SM71762  ,S ,
SM71763  ,S ,
SM71764  ,S ,
SM71765  ,S ,
SM71766  ,S ,
SM71767  ,S ,
SM71768  ,S ,
SM71769  ,A ,
SM71770  ,S ,
SM71771  ,S ,
SM71772  ,S ,
SM71773  ,A ,
SM71774  ,S ,
SM71775  ,S ,
SM71776  ,S ,
SM71777  ,S ,
SM71778  ,S ,
SM71779  ,S ,
SM71780  ,S ,
SM71781  ,A ,
SM71782  ,S ,
SM71783  ,S ,
SM71784  ,S ,
SM71785  ,S ,
SM71786  ,A ,
SM71787  ,S ,
SM71788  ,S ,
SM71789  ,S ,
SM71790  ,A ,
SM71791  ,S ,
SM71792  ,A ,
SM71793  ,A ,
SM71794  ,S ,
SM71795  ,S ,
SM71796  ,S ,
SM71797  ,S ,
SM71798  ,S ,
SM71799  ,S ,
SM71800  ,S ,
SM71801  ,A ,
SM71802  ,S ,
SM71803  ,A ,
SM71804  ,S ,
SM71805  ,A ,
SM71806  ,S ,
SM71808  ,S ,
SM71809  ,S ,
SM71810  ,S ,
SM71811  ,S ,
SM71812  ,S ,
SM71813  ,S ,
SM71814  ,S ,
SM71815  ,S ,
SM71816  ,S ,
SM71817  ,A ,
SM71818  ,S ,
SM71819  ,S ,
SM71820  ,A ,
SM71821  ,S ,
SM71822  ,A ,
SM71823  ,S ,
SM71824  ,S ,
SM71825  ,S ,
SM71826  ,S ,
SM71827  ,A ,
SM71828  ,S ,
SM71829  ,S ,
SM71830  ,S ,
SM71831  ,S ,
SM71832  ,A ,
SM71833  ,S ,
SM71834  ,S ,
SM71835  ,S ,
SM71836  ,S ,
SM71837  ,S ,
SM71838  ,S ,
SM71839  ,S ,
SM71840  ,S ,
SM71841  ,A ,
SM71842  ,A ,
SM71843  ,S ,
SM71844  ,S ,
SM71845  ,S ,
SM71846  ,S ,
SM71847  ,S ,
SM71848  ,S ,
SM71849  ,S ,
SM71850  ,S ,
SM71851  ,S ,
SM71852  ,S ,
SM71853  ,S ,
SM71854  ,S ,
SM71855  ,A ,
SM71856  ,S ,
SM71857  ,S ,
SM71858  ,S ,
SM71859  ,S ,
SM71860  ,A ,
SM71861  ,S ,
SM71862  ,A ,
SM71863  ,S ,
SM71864  ,S ,
SM71865  ,S ,
SM71866  ,S ,
SM71867  ,S ,
SM71868  ,S ,
SM71869  ,S ,
SM71870  ,A ,
SM71871  ,A ,
SM71872  ,S ,
SM71873  ,S ,
SM71874  ,A ,
SM71875  ,S ,
SM71876  ,S ,
SM71877  ,S ,
SM71878  ,S ,
SM71880  ,S ,
SM71881  ,S ,
SM71882  ,S ,
SM71883  ,S ,
SM71884  ,S ,
SM71885  ,S ,
SM71886  ,A ,
SM71887  ,S ,
SM71888  ,S ,
SM71889  ,S ,
SM71890  ,S ,
SM71891  ,S ,
SM71892  ,A ,
SM71893  ,S ,
SM71894  ,S ,
SM71895  ,S ,
SM71896  ,S ,
SM71897  ,S ,
SM71898  ,S ,
SM71899  ,A ,
SM71900  ,S ,
SM71901  ,S ,
SM71902  ,S ,
SM71903  ,S ,
SM71904  ,S ,
SM71905  ,S ,
SM71906  ,S ,
SM71907  ,S ,
SM71908  ,S ,
SM71909  ,A ,
SM71910  ,S ,
SM71911  ,A ,
SM71912  ,S ,
SM71913  ,S ,
SM71914  ,S ,
SM71915  ,S ,
SM71916  ,S ,
SM71917  ,A ,
SM71918  ,A ,
SM71919  ,S ,
SM71920  ,A ,
SM71921  ,S ,
SM71922  ,S ,
SM71923  ,A ,
SM71924  ,S ,
SM71925  ,S ,
SM71926  ,S ,
SM71927  ,S ,
SM71928  ,S ,
SM71929  ,S ,
SM71930  ,S ,
SM71931  ,A ,
SM71932  ,S ,
SM71933  ,S ,
SM71934  ,A ,
SM71935  ,S ,
SM71936  ,S ,
SM71937  ,S ,
SM71938  ,A ,
SM71939  ,S ,
SM71940  ,S ,
SM71941  ,S ,
SM71942  ,S ,
SM71943  ,S ,
SM71944  ,S ,
SM71945  ,S ,
SM71946  ,S ,
SM71947  ,S ,
SM71948  ,S ,
SM71949  ,A ,
SM71950  ,S ,
SM71951  ,S ,
SM71952  ,A ,
SM71953  ,S ,
SM71954  ,S ,
SM71955  ,S ,
SM71956  ,S ,
SM71957  ,S ,
SM71958  ,S ,
SM71959  ,S ,
SM71960  ,S ,
SM71961  ,S ,
SM71962  ,A ,
SM71963  ,S ,
SM71964  ,S ,
SM71965  ,A ,
SM71966  ,S ,
SM71967  ,S ,
SM71968  ,S ,
SM71969  ,S ,
SM71970  ,S ,
SM71971  ,A ,
SM71972  ,S ,
SM71973  ,S ,
SM71974  ,S ,
SM71975  ,S ,
SM71976  ,S ,
SM71977  ,S ,
SM71978  ,S ,
SM71979  ,S ,
SM71980  ,S ,
SM71981  ,S ,
SM71982  ,A ,
SM71983  ,A ,
SM71984  ,S ,
SM71985  ,S ,
SM71986  ,S ,
SM71987  ,A ,
SM71988  ,S ,
SM71989  ,A ,
SM71990  ,S ,
SM71991  ,S ,
SM71992  ,S ,
SM71993  ,A ,
SM71994  ,S ,
SM71995  ,A ,
SM71996  ,S ,
SM71997  ,A ,
SM71998  ,S ,
SM71999  ,A ,
SM72000  ,S ,
SM72001  ,S ,
SM72002  ,S ,
SM72003  ,S ,
SM72004  ,A ,
SM72005  ,A ,
SM72006  ,S ,
SM72007  ,S ,
SM72008  ,S ,
SM72009  ,S ,
SM72010  ,S ,
SM72011  ,A ,
SM72012  ,S ,
SM72013  ,A ,
SM72014  ,S ,
SM72015  ,S ,
SM72016  ,A ,
SM72017  ,S ,
SM72018  ,S ,
SM72019  ,S ,
SM72020  ,S ,
SM72021  ,S ,
SM72022  ,S ,
SM72023  ,A ,
SM72024  ,S ,
SM72025  ,S ,
SM72026  ,S ,
SM72027  ,S ,
SM72028  ,A ,
SM72029  ,A ,
SM72030  ,S ,
SM72031  ,S ,
SM72032  ,A ,
SM72033  ,S ,
SM72034  ,S ,
SM72035  ,S ,
SM72036  ,S ,
SM72037  ,A ,
SM72038  ,S ,
SM72039  ,S ,
SM72040  ,S ,
SM72041  ,S ,
SM72042  ,S ,
SM72043  ,S ,
SM72044  ,A ,
SM72045  ,S ,
SM72046  ,A ,
SM72047  ,S ,
SM72048  ,S ,
SM72049  ,S ,
SM72050  ,S ,
SM72051  ,A ,
SM72052  ,S ,
SM72053  ,S ,
SM72054  ,S ,
SM72055  ,S ,
SM72056  ,S ,
SM72057  ,A ,
SM72058  ,A ,
SM72059  ,S ,
SM72060  ,S ,
SM72061  ,S ,
SM72062  ,S ,
SM72063  ,S ,
SM72064  ,A ,
SM72065  ,S ,
SM72066  ,S ,
SM72067  ,S ,
SM72068  ,S ,
SM72069  ,S ,
SM72070  ,S ,
SM72071  ,S ,
SM72072  ,A ,
SM72073  ,S ,
SM72074  ,S ,
SM72075  ,S ,
SM72076  ,S ,
SM72077  ,S ,
SM72078  ,A ,
SM72079  ,A ,
SM72080  ,S ,
SM72081  ,S ,
SM72082  ,S ,
SM72083  ,S ,
SM72084  ,S ,
SM72085  ,A ,
SM72086  ,A ,
SM72087  ,A ,
SM72088  ,A ,
