Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P3ULV57626  ,1 ,0.42  ,1.89    ,0.38    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.73     ,0.96    ,17824.23    ,1   ,
P3ULV57627  ,1 ,0.42  ,1.86    ,0.38    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.64     ,0.94    ,17496.20    ,1   ,
P3ULV57628  ,1 ,0.42  ,1.81    ,0.37    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.53     ,0.92    ,17067.23    ,1   ,
P3ULV57629  ,1 ,0.42  ,6.69    ,1.36    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,16.72    ,3.39    ,74319.69    ,4   ,
P3ULV57630  ,1 ,0.42  ,5.01    ,1.02    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,12.52    ,2.54    ,55672.94    ,3   ,
P3ULV57630  ,1 ,0.42  ,1.86    ,0.38    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.64     ,0.94    ,17495.04    ,1   ,
P3ULV57632  ,1 ,0.42  ,2.09    ,0.42    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.22     ,1.06    ,19662.75    ,1   ,
P3ULV57632  ,1 ,0.42  ,5.71    ,1.16    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,14.28    ,2.90    ,63488.13    ,3   ,
P3ULV57634  ,1 ,0.42  ,2.21    ,0.45    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.53     ,1.12    ,20834.63    ,1   ,
P3ULV57635  ,1 ,0.42  ,3.48    ,0.71    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,8.70     ,1.77    ,38662.56    ,2   ,
P3ULV57636  ,1 ,0.42  ,4.10    ,0.83    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,10.25    ,2.08    ,45569.21    ,2   ,
P3ULV57636  ,1 ,0.42  ,3.39    ,0.69    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,8.47     ,1.72    ,37656.72    ,2   ,
P3ULV57638  ,1 ,0.42  ,4.08    ,0.83    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,10.19    ,2.07    ,45310.14    ,2   ,
P3ULV57639  ,1 ,0.42  ,1.67    ,0.34    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.17     ,0.85    ,15723.85    ,1   ,
P3ULV57640  ,1 ,0.42  ,1.87    ,0.38    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.68     ,0.95    ,17651.79    ,1   ,
P3ULV57640  ,1 ,0.42  ,1.71    ,0.35    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.28     ,0.87    ,16138.29    ,1   ,
P3ULV57642  ,1 ,0.42  ,2.70    ,0.55    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,6.74     ,1.37    ,25403.74    ,2   ,
P3ULV57643  ,1 ,0.42  ,3.86    ,0.78    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,9.66     ,1.96    ,42944.94    ,2   ,
P3ULV57644  ,1 ,0.42  ,2.46    ,0.50    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,6.14     ,1.25    ,23147.40    ,2   ,
P3ULV57645  ,1 ,0.42  ,1.70    ,0.34    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.24     ,0.86    ,15992.57    ,1   ,
P3ULV57645  ,1 ,0.42  ,2.98    ,0.61    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,7.46     ,1.51    ,28110.03    ,2   ,
P3ULV57649  ,1 ,0.42  ,2.54    ,0.52    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,6.36     ,1.29    ,23973.89    ,2   ,
P3ULV57649  ,1 ,0.42  ,2.18    ,0.44    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.45     ,1.11    ,20527.96    ,1   ,
P3ULV57649  ,1 ,0.42  ,2.08    ,0.42    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.20     ,1.06    ,19600.39    ,1   ,
P3ULV57650  ,1 ,0.42  ,2.41    ,0.49    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,6.03     ,1.22    ,22713.51    ,2   ,
P3ULV57650  ,1 ,0.42  ,2.33    ,0.47    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.84     ,1.19    ,22002.48    ,2   ,
P3ULV57652  ,1 ,0.42  ,2.05    ,0.42    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.13     ,1.04    ,19339.85    ,1   ,
P3ULV57653  ,1 ,0.42  ,2.45    ,0.50    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,6.14     ,1.25    ,23132.87    ,2   ,
P3ULV57654  ,1 ,0.42  ,2.27    ,0.46    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.68     ,1.15    ,21404.18    ,1   ,
P3ULV57655  ,1 ,0.42  ,7.04    ,1.43    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,17.59    ,3.57    ,68064.45    ,1   ,
P3ULV57656  ,1 ,0.42  ,2.77    ,0.56    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,6.93     ,1.41    ,26110.47    ,2   ,
P3ULV57657  ,1 ,0.42  ,6.02    ,1.22    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,15.06    ,3.06    ,66967.59    ,4   ,
P3ULV57658  ,1 ,0.42  ,2.15    ,0.44    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,5.38     ,1.09    ,20293.99    ,1   ,
P3ULV57658  ,1 ,0.42  ,4.91    ,1.00    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,12.27    ,2.49    ,54566.57    ,3   ,
P3ULV57660  ,1 ,0.42  ,7.84    ,1.59    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,19.60    ,3.98    ,75836.23    ,1   ,
P3ULV57661  ,1 ,0.42  ,11.92   ,2.42    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,29.81    ,6.05    ,132547.00   ,7   ,
P3ULV57661  ,1 ,0.42  ,9.85    ,2.00    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,24.64    ,5.00    ,95384.16    ,1   ,
P3ULV57663  ,1 ,0.42  ,1.28    ,0.26    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.19     ,0.65    ,12025.51    ,1   ,
P3ULV57664  ,1 ,0.42  ,1.30    ,0.26    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.25     ,0.66    ,12254.32    ,1   ,
P3ULV57665  ,1 ,0.42  ,1.30    ,0.26    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.24     ,0.66    ,12220.50    ,1   ,
P3ULV57665  ,1 ,0.42  ,1.32    ,0.27    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.29     ,0.67    ,12414.98    ,1   ,
P3ULV57669  ,1 ,0.42  ,1.31    ,0.27    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.28     ,0.67    ,12361.89    ,1   ,
P3ULV57669  ,1 ,0.42  ,1.36    ,0.28    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.41     ,0.69    ,12843.98    ,1   ,
P3ULV57669  ,1 ,0.42  ,1.39    ,0.28    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.48     ,0.71    ,13117.56    ,1   ,
P3ULV57670  ,1 ,0.42  ,1.53    ,0.31    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.82     ,0.78    ,14410.00    ,1   ,
P3ULV57670  ,1 ,0.42  ,1.43    ,0.29    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.56     ,0.72    ,13437.44    ,1   ,
P3ULV57674  ,1 ,0.42  ,1.49    ,0.30    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.73     ,0.76    ,14051.25    ,1   ,
P3ULV57674  ,1 ,0.42  ,1.50    ,0.31    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.76     ,0.76    ,14180.63    ,1   ,
P3ULV57674  ,1 ,0.42  ,1.49    ,0.30    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.72     ,0.76    ,14033.09    ,1   ,
P3ULV57675  ,1 ,0.42  ,1.55    ,0.31    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.87     ,0.79    ,14595.19    ,1   ,
P3ULV57675  ,1 ,0.42  ,1.60    ,0.32    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.99     ,0.81    ,15040.61    ,1   ,
P3ULV57677  ,1 ,0.42  ,1.69    ,0.34    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.24     ,0.86    ,15971.64    ,1   ,
P3ULV57677  ,1 ,0.42  ,1.57    ,0.32    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.92     ,0.80    ,14769.78    ,1   ,
P3ULV57679  ,1 ,0.42  ,1.67    ,0.34    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.18     ,0.85    ,15770.16    ,1   ,
P3ULV57679  ,1 ,0.42  ,1.63    ,0.33    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,4.07     ,0.83    ,15337.98    ,1   ,
P3ULV57681  ,1 ,0.42  ,4.31    ,0.88    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,10.78    ,2.19    ,47912.73    ,3   ,
P3ULV57682  ,1 ,0.42  ,4.98    ,1.01    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,12.44    ,2.53    ,55309.45    ,3   ,
P3ULV57685  ,1 ,0.42  ,4.75    ,0.96    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,11.88    ,2.41    ,52818.55    ,3   ,
P3ULV57685  ,1 ,0.42  ,4.62    ,0.94    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,11.55    ,2.35    ,51375.49    ,3   ,
P3ULV57685  ,1 ,0.42  ,3.92    ,0.80    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,9.79     ,1.99    ,43530.81    ,2   ,
P3ULV57686  ,1 ,0.42  ,1.41    ,0.29    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,3.51     ,0.71    ,13244.10    ,1   ,
P3ULV57687  ,1 ,0.42  ,4.50    ,0.91    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.25    ,2.28    ,43527.88    ,1   ,
P3ULV57687  ,1 ,0.42  ,2.51    ,0.51    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,6.27     ,1.27    ,23626.68    ,2   ,
P3ULV57689  ,1 ,0.42  ,10.68   ,2.17    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11347 ,26.69    ,5.42    ,103266.90   ,1   ,
P3ULV57690  ,1 ,0.42  ,4.49    ,0.91    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.22    ,2.28    ,49904.47    ,3   ,
P3ULV57691  ,1 ,0.42  ,17.76   ,3.61    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,44.40    ,9.02    ,171765.80   ,1   ,
P3ULV57692  ,1 ,0.42  ,3.76    ,0.76    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,9.41     ,1.91    ,41834.99    ,2   ,
P3ULV57692  ,1 ,0.42  ,4.35    ,0.88    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.87    ,2.21    ,48352.31    ,3   ,
P3ULV57694  ,1 ,0.42  ,4.20    ,0.85    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.50    ,2.13    ,46700.75    ,3   ,
P3ULV57695  ,1 ,0.42  ,6.12    ,1.24    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,15.30    ,3.11    ,68026.90    ,4   ,
P3ULV57696  ,1 ,0.42  ,1.68    ,0.34    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,4.21     ,0.85    ,15870.55    ,1   ,
P3ULV57699  ,1 ,0.42  ,2.04    ,0.41    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,5.10     ,1.04    ,19237.03    ,1   ,
P3ULV57699  ,1 ,0.42  ,4.43    ,0.90    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.08    ,2.25    ,49274.06    ,3   ,
P3ULV57699  ,1 ,0.42  ,4.51    ,0.92    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.28    ,2.29    ,50141.67    ,3   ,
P3ULV57700  ,1 ,0.42  ,4.08    ,0.83    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.19    ,2.07    ,45307.87    ,2   ,
P3ULV57700  ,1 ,0.42  ,1.68    ,0.34    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,4.20     ,0.85    ,15827.03    ,1   ,
P3ULV57704  ,1 ,0.42  ,1.96    ,0.40    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,4.90     ,0.99    ,18458.13    ,1   ,
P3ULV57704  ,1 ,0.42  ,6.38    ,1.30    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,15.95    ,3.24    ,70905.11    ,4   ,
P3ULV57704  ,1 ,0.42  ,1.62    ,0.33    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,4.06     ,0.82    ,15299.68    ,1   ,
P3ULV57705  ,1 ,0.42  ,4.31    ,0.88    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.79    ,2.19    ,47960.65    ,3   ,
P3ULV57705  ,1 ,0.42  ,4.07    ,0.83    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.18    ,2.07    ,45252.76    ,2   ,
P3ULV57707  ,1 ,0.42  ,3.78    ,0.77    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,9.44     ,1.92    ,41981.16    ,2   ,
P3ULV57708  ,1 ,0.42  ,4.72    ,0.96    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.80    ,2.40    ,52487.30    ,3   ,
P3ULV57711  ,1 ,0.42  ,4.50    ,0.91    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.25    ,2.28    ,50030.01    ,3   ,
P3ULV57711  ,1 ,0.42  ,4.25    ,0.86    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.62    ,2.16    ,47207.13    ,3   ,
P3ULV57711  ,1 ,0.42  ,4.62    ,0.94    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.55    ,2.35    ,51347.94    ,3   ,
P3ULV57712  ,1 ,0.42  ,1.89    ,0.38    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,4.73     ,0.96    ,17814.16    ,1   ,
P3ULV57712  ,1 ,0.42  ,5.19    ,1.05    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,12.99    ,2.64    ,57736.60    ,3   ,
P3ULV57714  ,1 ,0.42  ,4.52    ,0.92    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.31    ,2.30    ,50291.68    ,3   ,
P3ULV57715  ,1 ,0.42  ,2.38    ,0.48    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,5.94     ,1.21    ,22386.48    ,2   ,
P3ULV57715  ,1 ,0.42  ,2.92    ,0.59    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,7.30     ,1.48    ,27514.40    ,2   ,
P3ULV57717  ,1 ,0.42  ,3.64    ,0.74    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,9.11     ,1.85    ,40499.25    ,2   ,
P3ULV57718  ,1 ,0.42  ,3.46    ,0.70    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,8.65     ,1.76    ,38476.79    ,2   ,
P3ULV57719  ,1 ,0.42  ,5.39    ,1.09    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,13.47    ,2.74    ,59899.23    ,3   ,
P3ULV57719  ,1 ,0.42  ,8.19    ,1.66    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,20.49    ,4.16    ,91083.98    ,5   ,
P3ULV57723  ,1 ,0.42  ,7.40    ,1.50    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,18.49    ,3.76    ,82226.33    ,5   ,
P3ULV57723  ,1 ,0.42  ,6.05    ,1.23    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,15.13    ,3.07    ,67250.23    ,4   ,
P3ULV57723  ,1 ,0.42  ,5.86    ,1.19    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,14.66    ,2.98    ,65162.95    ,4   ,
P3ULV57724  ,1 ,0.42  ,4.06    ,0.82    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,10.16    ,2.06    ,45159.61    ,2   ,
P3ULV57724  ,1 ,0.42  ,6.69    ,1.36    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,16.73    ,3.40    ,74391.45    ,4   ,
P3ULV57728  ,1 ,0.42  ,5.63    ,1.14    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,14.08    ,2.86    ,62581.57    ,3   ,
P3ULV57728  ,1 ,0.42  ,2.79    ,0.57    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,6.97     ,1.42    ,26268.10    ,2   ,
P3ULV57728  ,1 ,0.42  ,5.98    ,1.22    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,14.96    ,3.04    ,66514.23    ,4   ,
P3ULV57729  ,1 ,0.42  ,6.04    ,1.23    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,15.09    ,3.06    ,67094.72    ,4   ,
P3ULV57730  ,1 ,0.42  ,1.73    ,0.35    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,4.34     ,0.88    ,16346.06    ,1   ,
P3ULV57731  ,1 ,0.42  ,4.51    ,0.92    ,P3UHS6_1247 ,P3UHS6_1247 -> P3UDT11346 ,11.28    ,2.29    ,50138.59    ,3   ,
P3ULV57732  ,1 ,0.42  ,1.85    ,0.37    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.62     ,0.94    ,17398.87    ,1   ,
P3ULV57733  ,1 ,0.42  ,1.68    ,0.34    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.20     ,0.85    ,15831.12    ,1   ,
P3ULV57734  ,1 ,0.42  ,3.04    ,0.62    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,7.60     ,1.54    ,28646.83    ,2   ,
P3ULV57734  ,1 ,0.42  ,2.18    ,0.44    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.44     ,1.11    ,20524.30    ,1   ,
P3ULV57736  ,1 ,0.42  ,2.60    ,0.53    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.51     ,1.32    ,24522.95    ,2   ,
P3ULV57737  ,1 ,0.42  ,1.34    ,0.27    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.36     ,0.68    ,12650.24    ,1   ,
P3ULV57738  ,1 ,0.42  ,9.31    ,1.89    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,23.28    ,4.73    ,103501.80   ,6   ,
P3ULV57739  ,1 ,0.42  ,5.12    ,1.04    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,12.79    ,2.60    ,56862.43    ,3   ,
P3ULV57740  ,1 ,0.42  ,2.11    ,0.43    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.27     ,1.07    ,19868.93    ,1   ,
P3ULV57741  ,1 ,0.42  ,3.23    ,0.66    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,8.07     ,1.64    ,30437.27    ,2   ,
P3ULV57742  ,1 ,0.42  ,2.79    ,0.57    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.97     ,1.41    ,26264.96    ,2   ,
P3ULV57743  ,1 ,0.42  ,4.14    ,0.84    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,10.35    ,2.10    ,46018.73    ,3   ,
P3ULV57744  ,1 ,0.42  ,4.30    ,0.87    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,10.76    ,2.18    ,47831.35    ,3   ,
P3ULV57745  ,1 ,0.42  ,2.46    ,0.50    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.14     ,1.25    ,23141.71    ,2   ,
P3ULV57746  ,1 ,0.42  ,2.40    ,0.49    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.00     ,1.22    ,22608.41    ,2   ,
P3ULV57747  ,1 ,0.42  ,2.53    ,0.51    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.31     ,1.28    ,23796.39    ,2   ,
P3ULV57748  ,1 ,0.42  ,2.30    ,0.47    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.74     ,1.17    ,21633.44    ,1   ,
P3ULV57749  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,2.82     ,0.57    ,10641.77    ,1   ,
P3ULV57750  ,1 ,0.42  ,1.49    ,0.30    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.73     ,0.76    ,14066.58    ,1   ,
P3ULV57750  ,1 ,0.42  ,1.27    ,0.26    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.18     ,0.65    ,12000.75    ,1   ,
P3ULV57752  ,1 ,0.42  ,1.32    ,0.27    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.30     ,0.67    ,12438.17    ,1   ,
P3ULV57753  ,1 ,0.42  ,1.35    ,0.27    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.38     ,0.69    ,12729.57    ,1   ,
P3ULV57754  ,1 ,0.42  ,1.22    ,0.25    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.06     ,0.62    ,11529.54    ,1   ,
P3ULV57755  ,1 ,0.42  ,2.35    ,0.48    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.87     ,1.19    ,22111.69    ,2   ,
P3ULV57756  ,1 ,0.42  ,4.08    ,0.83    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,10.20    ,2.07    ,45370.91    ,2   ,
P3ULV57757  ,1 ,0.42  ,2.56    ,0.52    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.41     ,1.30    ,24145.26    ,2   ,
P3ULV57758  ,1 ,0.42  ,1.96    ,0.40    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.89     ,0.99    ,18449.62    ,1   ,
P3ULV57758  ,1 ,0.42  ,1.74    ,0.35    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.35     ,0.88    ,16391.82    ,1   ,
P3ULV57760  ,1 ,0.42  ,1.81    ,0.37    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.52     ,0.92    ,17042.61    ,1   ,
P3ULV57761  ,1 ,0.42  ,1.77    ,0.36    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.43     ,0.90    ,16682.07    ,1   ,
P3ULV57761  ,1 ,0.42  ,7.74    ,1.57    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,19.34    ,3.93    ,85988.78    ,5   ,
P3ULV57763  ,1 ,0.42  ,1.61    ,0.33    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.03     ,0.82    ,15189.96    ,1   ,
P3ULV57764  ,1 ,0.42  ,2.37    ,0.48    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.92     ,1.20    ,22321.89    ,2   ,
P3ULV57765  ,1 ,0.42  ,5.62    ,1.14    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,14.06    ,2.85    ,62492.27    ,3   ,
P3ULV57766  ,1 ,0.42  ,2.06    ,0.42    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.14     ,1.04    ,19379.52    ,1   ,
P3ULV57767  ,1 ,0.42  ,1.75    ,0.35    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.36     ,0.89    ,16445.46    ,1   ,
P3ULV57768  ,1 ,0.42  ,1.58    ,0.32    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.94     ,0.80    ,14856.25    ,1   ,
P3ULV57769  ,1 ,0.42  ,1.64    ,0.33    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.10     ,0.83    ,15452.28    ,1   ,
P3ULV57770  ,1 ,0.42  ,2.17    ,0.44    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.44     ,1.10    ,20490.54    ,1   ,
P3ULV57771  ,1 ,0.42  ,4.20    ,0.85    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,10.50    ,2.13    ,46700.43    ,3   ,
P3ULV57772  ,1 ,0.42  ,2.21    ,0.45    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,5.53     ,1.12    ,20861.49    ,1   ,
P3ULV57773  ,1 ,0.42  ,2.72    ,0.55    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,6.81     ,1.38    ,25672.19    ,2   ,
P3ULV57774  ,1 ,0.42  ,7.52    ,1.53    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,18.81    ,3.82    ,83641.79    ,5   ,
P3ULV57774  ,1 ,0.42  ,9.26    ,1.88    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,23.16    ,4.70    ,102969.50   ,6   ,
P3ULV57776  ,1 ,0.42  ,1.41    ,0.29    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,3.53     ,0.72    ,13305.93    ,1   ,
P3ULV57777  ,1 ,0.42  ,4.04    ,0.82    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,10.09    ,2.05    ,44852.57    ,2   ,
P3ULV57777  ,1 ,0.42  ,1.66    ,0.34    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.15     ,0.84    ,15661.75    ,1   ,
P3ULV57779  ,1 ,0.42  ,1.63    ,0.33    ,P3UHS8_1247 ,P3UHS8_1247 -> P3UDT8281  ,4.09     ,0.83    ,15403.53    ,1   ,
