Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P1ULV5182 ,1 ,0.42  ,1.32    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.29    ,0.67   ,12409.16    ,1   ,
P1ULV5185 ,1 ,0.42  ,1.94    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.86    ,0.99   ,18327.03    ,1   ,
P1ULV5185 ,1 ,0.42  ,2.19    ,0.44   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.48    ,1.11   ,20638.18    ,1   ,
P1ULV5187 ,1 ,0.42  ,1.68    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.20    ,0.85   ,15816.54    ,1   ,
P1ULV5188 ,1 ,0.42  ,2.07    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.17    ,1.05   ,19488.67    ,1   ,
P1ULV5189 ,1 ,0.42  ,1.77    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.41    ,0.90   ,16637.83    ,1   ,
P1ULV5189 ,1 ,0.42  ,1.25    ,0.25   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.12    ,0.63   ,11742.01    ,1   ,
P1ULV5191 ,1 ,0.42  ,8.72    ,1.77   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,21.81   ,4.43   ,96964.26    ,5   ,
P1ULV5192 ,1 ,0.42  ,1.59    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.98    ,0.81   ,15001.82    ,1   ,
P1ULV5193 ,1 ,0.42  ,2.74    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.86    ,1.39   ,25859.63    ,2   ,
P1ULV5193 ,1 ,0.42  ,2.75    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.86    ,1.39   ,25870.08    ,2   ,
P1ULV5195 ,1 ,0.42  ,1.33    ,0.27   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.32    ,0.68   ,12532.21    ,1   ,
P1ULV5196 ,1 ,0.42  ,2.21    ,0.45   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.52    ,1.12   ,20794.74    ,1   ,
P1ULV5197 ,1 ,0.42  ,2.37    ,0.48   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.94    ,1.21   ,22374.77    ,2   ,
P1ULV5198 ,1 ,0.42  ,2.23    ,0.45   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.57    ,1.13   ,20998.71    ,1   ,
P1ULV5199 ,1 ,0.42  ,2.34    ,0.47   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.84    ,1.19   ,22015.28    ,2   ,
P1ULV5199 ,1 ,0.42  ,1.63    ,0.33   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.08    ,0.83   ,15396.95    ,1   ,
P1ULV5201 ,1 ,0.42  ,2.37    ,0.48   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.91    ,1.20   ,22290.50    ,2   ,
P1ULV5202 ,1 ,0.42  ,4.34    ,0.88   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,10.85   ,2.20   ,48258.82    ,3   ,
P1ULV5203 ,1 ,0.42  ,1.86    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.66    ,0.95   ,17548.69    ,1   ,
P1ULV5204 ,1 ,0.42  ,5.08    ,1.03   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,12.70   ,2.58   ,56458.49    ,3   ,
P1ULV5205 ,1 ,0.42  ,1.54    ,0.31   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.85    ,0.78   ,14516.78    ,1   ,
P1ULV5205 ,1 ,0.42  ,1.51    ,0.31   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.78    ,0.77   ,14260.55    ,1   ,
P1ULV5207 ,1 ,0.42  ,1.45    ,0.29   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.61    ,0.73   ,13619.30    ,1   ,
P1ULV5208 ,1 ,0.42  ,1.45    ,0.29   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.62    ,0.73   ,13636.78    ,1   ,
P1ULV5209 ,1 ,0.42  ,1.41    ,0.29   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.52    ,0.71   ,13252.89    ,1   ,
P1ULV5209 ,1 ,0.42  ,1.37    ,0.28   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.42    ,0.70   ,12904.30    ,1   ,
P1ULV5211 ,1 ,0.42  ,1.26    ,0.26   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.16    ,0.64   ,11920.23    ,1   ,
P1ULV5212 ,1 ,0.42  ,1.46    ,0.30   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.65    ,0.74   ,13771.94    ,1   ,
P1ULV5213 ,1 ,0.42  ,1.45    ,0.29   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.63    ,0.74   ,13686.38    ,1   ,
P1ULV5214 ,1 ,0.42  ,1.39    ,0.28   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.47    ,0.71   ,13093.98    ,1   ,
P1ULV5215 ,1 ,0.42  ,1.62    ,0.33   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.05    ,0.82   ,15269.68    ,1   ,
P1ULV5216 ,1 ,0.42  ,1.52    ,0.31   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.81    ,0.77   ,14363.32    ,1   ,
P1ULV5217 ,1 ,0.42  ,1.35    ,0.27   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.38    ,0.69   ,12723.36    ,1   ,
P1ULV5218 ,1 ,0.42  ,1.24    ,0.25   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.10    ,0.63   ,11674.70    ,1   ,
P1ULV5219 ,1 ,0.42  ,1.55    ,0.32   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.88    ,0.79   ,14627.16    ,1   ,
P1ULV5220 ,1 ,0.42  ,6.09    ,1.24   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,15.22   ,3.09   ,58892.56    ,1   ,
P1ULV5221 ,1 ,0.42  ,1.48    ,0.30   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.70    ,0.75   ,13929.19    ,1   ,
P1ULV5222 ,1 ,0.42  ,0.98    ,0.20   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,2.46    ,0.50   ,9331.38     ,1   ,
P1ULV5223 ,1 ,0.42  ,1.48    ,0.30   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.69    ,0.75   ,13912.88    ,1   ,
P1ULV5224 ,1 ,0.42  ,2.00    ,0.41   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.00    ,1.02   ,18862.46    ,1   ,
P1ULV5225 ,1 ,0.42  ,1.50    ,0.30   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.74    ,0.76   ,14112.84    ,1   ,
P1ULV5226 ,1 ,0.42  ,1.48    ,0.30   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.71    ,0.75   ,13984.15    ,1   ,
P1ULV5226 ,1 ,0.42  ,1.40    ,0.28   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.50    ,0.71   ,13200.74    ,1   ,
P1ULV5228 ,1 ,0.42  ,1.58    ,0.32   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.96    ,0.80   ,14931.80    ,1   ,
P1ULV5223 ,1 ,0.42  ,1.15    ,0.23   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,2.86    ,0.58   ,10796.83    ,1   ,
P1ULV5230 ,1 ,0.42  ,1.74    ,0.35   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.34    ,0.88   ,16368.28    ,1   ,
P1ULV5231 ,1 ,0.42  ,1.47    ,0.30   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.68    ,0.75   ,13862.19    ,1   ,
P1ULV5232 ,1 ,0.42  ,1.77    ,0.36   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.43    ,0.90   ,16712.88    ,1   ,
P1ULV5233 ,1 ,0.42  ,1.82    ,0.37   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.54    ,0.92   ,17107.90    ,1   ,
P1ULV5233 ,1 ,0.42  ,1.53    ,0.31   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.82    ,0.77   ,14385.39    ,1   ,
P1ULV5235 ,1 ,0.42  ,1.24    ,0.25   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.10    ,0.63   ,11691.29    ,1   ,
P1ULV5236 ,1 ,0.42  ,1.69    ,0.34   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.22    ,0.86   ,15903.28    ,1   ,
P1ULV5237 ,1 ,0.42  ,1.14    ,0.23   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,2.85    ,0.58   ,10760.48    ,1   ,
P1ULV5230 ,1 ,0.42  ,1.81    ,0.37   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.51    ,0.92   ,17014.90    ,1   ,
P1ULV5239 ,1 ,0.42  ,1.17    ,0.24   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,2.93    ,0.60   ,11055.54    ,1   ,
P1ULV5240 ,1 ,0.42  ,6.69    ,1.36   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,16.71   ,3.39   ,64655.03    ,1   ,
P1ULV5240 ,1 ,0.42  ,8.43    ,1.71   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,21.08   ,4.28   ,81563.24    ,1   ,
P1ULV5242 ,1 ,0.42  ,2.09    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.22    ,1.06   ,19674.84    ,1   ,
P1ULV5242 ,1 ,0.42  ,1.97    ,0.40   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.93    ,1.00   ,18569.67    ,1   ,
P1ULV5244 ,1 ,0.42  ,1.86    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.65    ,0.94   ,17509.24    ,1   ,
P1ULV5245 ,1 ,0.42  ,1.91    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.78    ,0.97   ,18023.02    ,1   ,
P1ULV5246 ,1 ,0.42  ,1.96    ,0.40   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.91    ,1.00   ,18497.10    ,1   ,
P1ULV5247 ,1 ,0.42  ,3.28    ,0.67   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.19    ,1.66   ,30884.13    ,2   ,
P1ULV5248 ,1 ,0.42  ,3.59    ,0.73   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.97    ,1.82   ,33801.91    ,2   ,
P1ULV5249 ,1 ,0.42  ,1.49    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.72    ,0.76   ,14039.86    ,1   ,
P1ULV5250 ,1 ,0.42  ,1.48    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.71    ,0.75   ,13974.35    ,1   ,
P1ULV5251 ,1 ,0.42  ,1.10    ,0.22   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.76    ,0.56   ,10387.84    ,1   ,
P1ULV5252 ,1 ,0.42  ,4.25    ,0.86   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,10.63   ,2.16   ,47285.05    ,3   ,
P1ULV5253 ,1 ,0.42  ,1.78    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.46    ,0.91   ,16815.38    ,1   ,
P1ULV5254 ,1 ,0.42  ,1.28    ,0.26   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.19    ,0.65   ,12043.21    ,1   ,
P1ULV5255 ,1 ,0.42  ,2.42    ,0.49   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.04    ,1.23   ,22783.22    ,2   ,
P1ULV5256 ,1 ,0.42  ,2.21    ,0.45   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.52    ,1.12   ,20795.52    ,1   ,
P1ULV5257 ,1 ,0.42  ,1.85    ,0.37   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.62    ,0.94   ,17398.02    ,1   ,
P1ULV5258 ,1 ,0.42  ,2.01    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.03    ,1.02   ,18955.91    ,1   ,
P1ULV5257 ,1 ,0.42  ,2.13    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.32    ,1.08   ,20063.64    ,1   ,
P1ULV5260 ,1 ,0.42  ,8.93    ,1.81   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,22.32   ,4.53   ,99261.02    ,5   ,
P1ULV5261 ,1 ,0.42  ,2.24    ,0.45   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.59    ,1.14   ,21082.04    ,1   ,
P1ULV5262 ,1 ,0.42  ,2.32    ,0.47   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.79    ,1.18   ,21822.90    ,2   ,
P1ULV5263 ,1 ,0.42  ,2.82    ,0.57   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,7.05    ,1.43   ,26560.58    ,2   ,
P1ULV5264 ,1 ,0.42  ,2.44    ,0.49   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.09    ,1.24   ,22950.01    ,2   ,
P1ULV5265 ,1 ,0.42  ,3.32    ,0.67   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.30    ,1.69   ,31286.36    ,2   ,
P1ULV5265 ,1 ,0.42  ,2.63    ,0.53   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.56    ,1.33   ,24740.72    ,2   ,
P1ULV5267 ,1 ,0.42  ,1.74    ,0.35   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.35    ,0.88   ,16408.70    ,1   ,
P1ULV5268 ,1 ,0.42  ,1.56    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.90    ,0.79   ,14699.13    ,1   ,
P1ULV5269 ,1 ,0.42  ,1.87    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.69    ,0.95   ,17660.09    ,1   ,
P1ULV5270 ,1 ,0.42  ,1.70    ,0.35   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.26    ,0.87   ,16057.76    ,1   ,
P1ULV5271 ,1 ,0.42  ,2.11    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.28    ,1.07   ,19900.04    ,1   ,
P1ULV5272 ,1 ,0.42  ,6.15    ,1.25   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,15.37   ,3.12   ,68350.66    ,4   ,
P1ULV5273 ,1 ,0.42  ,1.55    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.87    ,0.79   ,14600.30    ,1   ,
P1ULV5274 ,1 ,0.42  ,1.79    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.46    ,0.91   ,16827.41    ,1   ,
P1ULV5275 ,1 ,0.42  ,3.86    ,0.78   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,9.64    ,1.96   ,42853.12    ,2   ,
P1ULV5276 ,1 ,0.42  ,3.98    ,0.81   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,9.95    ,2.02   ,44230.26    ,2   ,
P1ULV5269 ,1 ,0.42  ,2.22    ,0.45   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.56    ,1.13   ,20961.42    ,1   ,
P1ULV5278 ,1 ,0.42  ,1.25    ,0.25   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.12    ,0.63   ,11751.85    ,1   ,
P1ULV5279 ,1 ,0.42  ,1.79    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.47    ,0.91   ,16850.87    ,1   ,
P1ULV5280 ,1 ,0.42  ,1.50    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.74    ,0.76   ,14100.38    ,1   ,
P1ULV5281 ,1 ,0.42  ,2.04    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.11    ,1.04   ,19262.67    ,1   ,
P1ULV5281 ,1 ,0.42  ,1.90    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.74    ,0.96   ,17871.57    ,1   ,
P1ULV5283 ,1 ,0.42  ,1.89    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.72    ,0.96   ,17795.66    ,1   ,
P1ULV5284 ,1 ,0.42  ,1.32    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.29    ,0.67   ,12397.10    ,1   ,
P1ULV5285 ,1 ,0.42  ,1.29    ,0.26   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.22    ,0.65   ,12156.05    ,1   ,
P1ULV5286 ,1 ,0.42  ,1.32    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.31    ,0.67   ,12483.46    ,1   ,
P1ULV5287 ,1 ,0.42  ,4.99    ,1.01   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,12.47   ,2.53   ,55461.16    ,3   ,
P1ULV5288 ,1 ,0.42  ,2.12    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.31    ,1.08   ,20008.36    ,1   ,
P1ULV5289 ,1 ,0.42  ,2.28    ,0.46   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.70    ,1.16   ,21482.93    ,1   ,
P1ULV5290 ,1 ,0.42  ,1.31    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.27    ,0.66   ,12312.17    ,1   ,
P1ULV5290 ,1 ,0.42  ,1.60    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.99    ,0.81   ,15037.29    ,1   ,
P1ULV5292 ,1 ,0.42  ,1.89    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.72    ,0.96   ,17796.79    ,1   ,
P1ULV5293 ,1 ,0.42  ,2.13    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.34    ,1.08   ,20113.23    ,1   ,
P1ULV5294 ,1 ,0.42  ,2.34    ,0.47   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.84    ,1.19   ,22018.42    ,2   ,
P1ULV5295 ,1 ,0.42  ,2.59    ,0.53   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.48    ,1.32   ,24424.38    ,2   ,
P1ULV5296 ,1 ,0.42  ,2.04    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.11    ,1.04   ,19243.21    ,1   ,
P1ULV5296 ,1 ,0.42  ,3.45    ,0.70   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.61    ,1.75   ,38302.05    ,2   ,
P1ULV5298 ,1 ,0.42  ,1.82    ,0.37   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.55    ,0.92   ,17154.97    ,1   ,
P1ULV5299 ,1 ,0.42  ,3.40    ,0.69   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.49    ,1.72   ,32853.57    ,1   ,
P1ULV5300 ,1 ,0.42  ,1.81    ,0.37   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.52    ,0.92   ,17047.36    ,1   ,
P1ULV5301 ,1 ,0.42  ,2.64    ,0.54   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.61    ,1.34   ,24903.18    ,2   ,
P1ULV5302 ,1 ,0.42  ,4.08    ,0.83   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,10.20   ,2.07   ,38461.84    ,3   ,
P1ULV5302 ,1 ,0.42  ,1.30    ,0.26   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.24    ,0.66   ,12229.99    ,1   ,
P1ULV5304 ,1 ,0.42  ,3.04    ,0.62   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,7.59    ,1.54   ,28616.52    ,2   ,
P1ULV5304 ,1 ,0.42  ,9.69    ,1.97   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,24.23   ,4.92   ,93749.19    ,1   ,
P1ULV5306 ,1 ,0.42  ,2.36    ,0.48   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.91    ,1.20   ,22269.98    ,2   ,
P1ULV5307 ,1 ,0.42  ,1.51    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.78    ,0.77   ,14232.41    ,1   ,
P1ULV5308 ,1 ,0.42  ,2.76    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.89    ,1.40   ,25973.34    ,2   ,
P1ULV5309 ,1 ,0.42  ,1.57    ,0.32   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.91    ,0.79   ,14748.77    ,1   ,
P1ULV5310 ,1 ,0.42  ,2.76    ,0.56   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.90    ,1.40   ,30675.16    ,2   ,
P1ULV5310 ,1 ,0.42  ,2.44    ,0.49   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.09    ,1.24   ,27077.82    ,1   ,
P1ULV5312 ,1 ,0.42  ,3.90    ,0.79   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,9.75    ,1.98   ,43370.77    ,2   ,
P1ULV5313 ,1 ,0.42  ,3.87    ,0.78   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,9.66    ,1.96   ,42966.99    ,2   ,
P1ULV5314 ,1 ,0.42  ,1.38    ,0.28   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.46    ,0.70   ,13034.30    ,1   ,
P1ULV5314 ,1 ,0.42  ,1.41    ,0.29   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,3.54    ,0.72   ,13331.17    ,1   ,
P1ULV5316 ,1 ,0.42  ,6.90    ,1.40   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,17.25   ,3.50   ,76693.40    ,4   ,
P1ULV5317 ,1 ,0.42  ,1.83    ,0.37   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.57    ,0.93   ,17226.01    ,1   ,
P1ULV5318 ,1 ,0.42  ,2.63    ,0.53   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.56    ,1.33   ,24746.23    ,2   ,
P1ULV5318 ,1 ,0.42  ,2.54    ,0.52   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.36    ,1.29   ,23962.55    ,2   ,
P1ULV5320 ,1 ,0.42  ,2.50    ,0.51   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.24    ,1.27   ,23531.08    ,2   ,
P1ULV5321 ,1 ,0.42  ,2.08    ,0.42   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.19    ,1.05   ,19573.03    ,1   ,
P1ULV5322 ,1 ,0.42  ,2.54    ,0.52   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.35    ,1.29   ,23932.84    ,2   ,
P1ULV5323 ,1 ,0.42  ,6.48    ,1.32   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,16.19   ,3.29   ,72000.34    ,4   ,
P1ULV5324 ,1 ,0.42  ,2.76    ,0.56   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,6.90    ,1.40   ,26024.22    ,2   ,
P1ULV5325 ,1 ,0.42  ,2.28    ,0.46   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.69    ,1.16   ,21449.72    ,1   ,
P1ULV5325 ,1 ,0.42  ,2.97    ,0.60   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,7.42    ,1.51   ,27984.39    ,2   ,
P1ULV5327 ,1 ,0.42  ,1.61    ,0.33   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.03    ,0.82   ,15172.89    ,1   ,
P1ULV5328 ,1 ,0.42  ,4.86    ,0.99   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,12.15   ,2.47   ,54012.35    ,3   ,
P1ULV5329 ,1 ,0.42  ,2.63    ,0.53   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.58    ,1.34   ,24808.76    ,2   ,
P1ULV5330 ,1 ,0.42  ,1.80    ,0.37   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.50    ,0.91   ,16949.72    ,1   ,
P1ULV5331 ,1 ,0.42  ,1.65    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.13    ,0.84   ,15551.35    ,1   ,
P1ULV5332 ,1 ,0.42  ,1.57    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.93    ,0.80   ,14811.83    ,1   ,
P1ULV5333 ,1 ,0.42  ,2.32    ,0.47   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.81    ,1.18   ,21892.31    ,2   ,
P1ULV5334 ,1 ,0.42  ,1.67    ,0.34   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,4.18    ,0.85   ,15773.02    ,1   ,
P1ULV5335 ,1 ,0.42  ,5.86    ,1.19   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,14.66   ,2.98   ,65186.55    ,4   ,
P1ULV5336 ,1 ,0.42  ,3.12    ,0.63   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,7.80    ,1.58   ,29410.20    ,2   ,
P1ULV5337 ,1 ,0.42  ,2.95    ,0.60   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,7.38    ,1.50   ,27825.31    ,2   ,
P1ULV5338 ,1 ,0.42  ,2.06    ,0.42   ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,5.14    ,1.04   ,19369.30    ,1   ,
