Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P1UDM3625-P1UDM3635)             ,P1UDM3625   ,P1UDM3635 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50650   ,0.01596 ,0.01238 ,0.03715 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3624-P1UDM3625)             ,P1UDM3624   ,P1UDM3625 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50650   ,0.01596 ,0.01238 ,0.03715 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3624-P1UDM3626)             ,P1UDM3626   ,P1UDM3624 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50650   ,0.01596 ,0.01238 ,0.03715 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3623-P1UDM3626)             ,P1UDM3623   ,P1UDM3626 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50619   ,0.01595 ,0.01238 ,0.03713 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3623-P1UDT810LV)            ,P1UDT810LV  ,P1UDM3623 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50650   ,0.01596 ,0.01238 ,0.03715 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDT811LV-P1ULV3876)            ,P1UDT811LV  ,P1ULV3876 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00745 ,0.00138 ,0.72807   ,0.02294 ,0.01780 ,0.05340 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3640-P1ULV3875)             ,P1UDM3640   ,P1ULV3875 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00719 ,0.00133 ,0.70279   ,0.02214 ,0.01718 ,0.05155 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3639-P1ULV3874)             ,P1UDM3639   ,P1ULV3874 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00728 ,0.00135 ,0.71103   ,0.02240 ,0.01738 ,0.05215 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3638-P1ULV3872)             ,P1UDM3638   ,P1ULV3872 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00754 ,0.00140 ,0.73700   ,0.02322 ,0.01802 ,0.05406 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3647-P1ULV4031)             ,P1UDM3647   ,P1ULV4031 ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00817 ,0.00152 ,0.79791   ,0.02514 ,0.01951 ,0.05852 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3638-P1UDM3647)             ,P1UDM3638   ,P1UDM3647 ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01032 ,0.00191 ,1.00809   ,0.03176 ,0.02465 ,0.07394 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3638-P1UDM3639)             ,P1UDM3639   ,P1UDM3638 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00516 ,0.00096 ,0.50398   ,0.01588 ,0.01232 ,0.03696 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3648-P1ULV7770)             ,P1UDM3648   ,P1ULV7770 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00539 ,0.00100 ,0.52708   ,0.01660 ,0.01289 ,0.03866 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3636-P1ULV3870)             ,P1UDM3636   ,P1ULV3870 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00441 ,0.00082 ,0.43134   ,0.01359 ,0.01055 ,0.03164 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3637-P1ULV3871)             ,P1UDM3637   ,P1ULV3871 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00442 ,0.00082 ,0.43187   ,0.01360 ,0.01056 ,0.03168 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3649-P1ULV7773)             ,P1UDM3649   ,P1ULV7773 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00539 ,0.00100 ,0.52677   ,0.01659 ,0.01288 ,0.03864 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3637-P1UDM3649)             ,P1UDM3637   ,P1UDM3649 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50650   ,0.01596 ,0.01238 ,0.03715 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3636-P1UDM3637)             ,P1UDM3636   ,P1UDM3637 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50650   ,0.01596 ,0.01238 ,0.03715 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3636-P1UDM3648)             ,P1UDM3648   ,P1UDM3636 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00518 ,0.00096 ,0.50619   ,0.01595 ,0.01238 ,0.03713 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3639-P1UDM3648)             ,P1UDM3639   ,P1UDM3648 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00670 ,0.00124 ,0.65512   ,0.02064 ,0.01602 ,0.04805 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3639-P1UDM3640)             ,P1UDM3640   ,P1UDM3639 ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00259 ,0.00089 ,0.55331   ,0.01048 ,0.00674 ,0.02023 ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3640-P1UDT811LV)            ,P1UDT811LV  ,P1UDM3640 ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00258 ,0.00089 ,0.55284   ,0.01047 ,0.00674 ,0.02022 ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3642-P1ULV3877)             ,P1UDM3642   ,P1ULV3877 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00729 ,0.00135 ,0.71240   ,0.02244 ,0.01742 ,0.05225 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3642-P1ULV3887)             ,P1UDM3642   ,P1ULV3887 ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00369 ,0.00069 ,0.36092   ,0.01137 ,0.00882 ,0.02647 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3644-P1ULV3888)             ,P1UDM3644   ,P1ULV3888 ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00378 ,0.00070 ,0.36977   ,0.01165 ,0.00904 ,0.02712 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3644-P1ULV3889)             ,P1UDM3644   ,P1ULV3889 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00471 ,0.00087 ,0.45981   ,0.01448 ,0.01124 ,0.03373 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3646-P1ULV3890)             ,P1UDM3646   ,P1ULV3890 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00686 ,0.00127 ,0.66986   ,0.02110 ,0.01638 ,0.04913 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3644-P1UDM3646)             ,P1UDM3644   ,P1UDM3646 ,0.42  ,0.005 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00289 ,0.00054 ,0.28251   ,0.00890 ,0.00691 ,0.02072 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3642-P1UDM3644)             ,P1UDM3642   ,P1UDM3644 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00515 ,0.00096 ,0.50368   ,0.01587 ,0.01231 ,0.03694 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3642-P1UDT811LV)            ,P1UDT811LV  ,P1UDM3642 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00516 ,0.00096 ,0.50441   ,0.01589 ,0.01233 ,0.03700 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3652-P1ULV3883)             ,P1UDM3652   ,P1ULV3883 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00700 ,0.00130 ,0.68354   ,0.02153 ,0.01671 ,0.05013 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3652-P1ULV4005)             ,P1UDM3652   ,P1ULV4005 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00731 ,0.00136 ,0.71414   ,0.02250 ,0.01746 ,0.05238 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3651-P1ULV3882)             ,P1UDM3651   ,P1ULV3882 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00767 ,0.00142 ,0.74986   ,0.02362 ,0.01833 ,0.05500 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3651-P1ULV4004)             ,P1UDM3651   ,P1ULV4004 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00640 ,0.00119 ,0.62491   ,0.01969 ,0.01528 ,0.04583 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3650-P1ULV3881)             ,P1UDM3650   ,P1ULV3881 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00689 ,0.00128 ,0.67339   ,0.02121 ,0.01646 ,0.04939 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3650-P1ULV4003)             ,P1UDM3650   ,P1ULV4003 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00649 ,0.00120 ,0.63414   ,0.01998 ,0.01550 ,0.04651 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3654-P1ULV3991)             ,P1UDM3654   ,P1ULV3991 ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00824 ,0.00153 ,0.80532   ,0.02537 ,0.01969 ,0.05907 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3654-P1ULV4002)             ,P1UDM3654   ,P1ULV4002 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00617 ,0.00115 ,0.60324   ,0.01900 ,0.01475 ,0.04425 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3650-P1UDM3654)             ,P1UDM3650   ,P1UDM3654 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00530 ,0.00098 ,0.51811   ,0.01632 ,0.01267 ,0.03800 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3650-P1UDM3651)             ,P1UDM3651   ,P1UDM3650 ,0.42  ,0.010 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00421 ,0.00096 ,0.53503   ,0.01452 ,0.01047 ,0.03141 ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3651-P1UDM3652)             ,P1UDM3652   ,P1UDM3651 ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00265 ,0.00091 ,0.56753   ,0.01075 ,0.00692 ,0.02075 ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3652-P1UDT812LV)            ,P1UDT812LV  ,P1UDM3652 ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00266 ,0.00092 ,0.56834   ,0.01076 ,0.00693 ,0.02078 ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3659-P1ULV7767)             ,P1UDM3659   ,P1ULV7767 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00766 ,0.00142 ,0.74801   ,0.02356 ,0.01829 ,0.05486 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3653-P1ULV3900)             ,P1UDM3653   ,P1ULV3900 ,0.42  ,0.017 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00938 ,0.00174 ,0.91677   ,0.02888 ,0.02241 ,0.06724 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3653-P1UDM3659)             ,P1UDM3659   ,P1UDM3653 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00510 ,0.00095 ,0.49786   ,0.01568 ,0.01217 ,0.03652 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3659-P1UDT812LV)            ,P1UDT812LV  ,P1UDM3659 ,0.42  ,0.068 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03689 ,0.00685 ,3.60476   ,0.11356 ,0.08813 ,0.26439 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDT813LV-P1ULV4010)            ,P1UDT813LV  ,P1ULV4010 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00723 ,0.00134 ,0.70628   ,0.02225 ,0.01727 ,0.05180 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3661-P1ULV3885)             ,P1UDM3661   ,P1ULV3885 ,0.42  ,0.030 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01614 ,0.00299 ,1.57659   ,0.04967 ,0.03855 ,0.11564 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3661-P1ULV4008)             ,P1UDM3661   ,P1ULV4008 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00622 ,0.00115 ,0.60813   ,0.01916 ,0.01487 ,0.04460 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3660-P1ULV3884)             ,P1UDM3660   ,P1ULV3884 ,0.42  ,0.029 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01560 ,0.00290 ,1.52449   ,0.04802 ,0.03727 ,0.11182 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3660-P1ULV4007)             ,P1UDM3660   ,P1ULV4007 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00622 ,0.00115 ,0.60794   ,0.01915 ,0.01486 ,0.04459 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3660-P1UDM3661)             ,P1UDM3661   ,P1UDM3660 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00530 ,0.00098 ,0.51781   ,0.01631 ,0.01266 ,0.03798 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3661-P1UDT813LV)            ,P1UDT813LV  ,P1UDM3661 ,0.42  ,0.010 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00421 ,0.00096 ,0.53458   ,0.01451 ,0.01046 ,0.03138 ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3665-P1ULV4011)             ,P1UDM3665   ,P1ULV4011 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00686 ,0.00127 ,0.67050   ,0.02112 ,0.01639 ,0.04918 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3666-P1ULV4012)             ,P1UDM3666   ,P1ULV4012 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00596 ,0.00111 ,0.58212   ,0.01834 ,0.01423 ,0.04270 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3667-P1ULV7764)             ,P1UDM3667   ,P1ULV7764 ,0.42  ,0.029 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01582 ,0.00294 ,1.54594   ,0.04870 ,0.03780 ,0.11339 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3666-P1UDM3667)             ,P1UDM3666   ,P1UDM3667 ,0.42  ,0.029 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01549 ,0.00287 ,1.51309   ,0.04767 ,0.03699 ,0.11098 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3665-P1UDM3666)             ,P1UDM3665   ,P1UDM3666 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00530 ,0.00098 ,0.51781   ,0.01631 ,0.01266 ,0.03798 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3665-P1UDT813LV)            ,P1UDT813LV  ,P1UDM3665 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00530 ,0.00098 ,0.51811   ,0.01632 ,0.01267 ,0.03800 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDT814LV-P1ULV3894)            ,P1UDT814LV  ,P1ULV3894 ,0.42  ,0.017 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00919 ,0.00170 ,0.89764   ,0.02828 ,0.02195 ,0.06584 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3670-P1ULV3893)             ,P1UDM3670   ,P1ULV3893 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00702 ,0.00130 ,0.68596   ,0.02161 ,0.01677 ,0.05031 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3669-P1ULV3892)             ,P1UDM3669   ,P1ULV3892 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00734 ,0.00136 ,0.71730   ,0.02260 ,0.01754 ,0.05261 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3668-P1ULV3891)             ,P1UDM3668   ,P1ULV3891 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00758 ,0.00141 ,0.74039   ,0.02332 ,0.01810 ,0.05430 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3668-P1UDM3669)             ,P1UDM3669   ,P1UDM3668 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00464 ,0.00086 ,0.45311   ,0.01427 ,0.01108 ,0.03323 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3669-P1UDM3670)             ,P1UDM3670   ,P1UDM3669 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00464 ,0.00086 ,0.45357   ,0.01429 ,0.01109 ,0.03327 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3670-P1UDT814LV)            ,P1UDT814LV  ,P1UDM3670 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00464 ,0.00086 ,0.45311   ,0.01427 ,0.01108 ,0.03323 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3672-P1ULV3895)             ,P1UDM3672   ,P1ULV3895 ,0.42  ,0.016 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00864 ,0.00160 ,0.84386   ,0.02658 ,0.02063 ,0.06189 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3673-P1ULV3896)             ,P1UDM3673   ,P1ULV3896 ,0.42  ,0.017 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00930 ,0.00173 ,0.90831   ,0.02861 ,0.02221 ,0.06662 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3673-P1ULV3897)             ,P1UDM3673   ,P1ULV3897 ,0.42  ,0.018 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00992 ,0.00184 ,0.96903   ,0.03053 ,0.02369 ,0.07107 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3672-P1UDM3673)             ,P1UDM3672   ,P1UDM3673 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00509 ,0.00094 ,0.49702   ,0.01566 ,0.01215 ,0.03645 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDM3672-P1UDT814LV)            ,P1UDT814LV  ,P1UDM3672 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00508 ,0.00094 ,0.49660   ,0.01564 ,0.01214 ,0.03642 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDT815LV-P1ULV3899)            ,P1UDT815LV  ,P1ULV3899 ,0.42  ,0.018 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00984 ,0.00183 ,0.96121   ,0.03028 ,0.02350 ,0.07050 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
L(R:P1UDT815LV-P1ULV3901)            ,P1UDT815LV  ,P1ULV3901 ,0.42  ,0.017 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00924 ,0.00172 ,0.90312   ,0.02845 ,0.02208 ,0.06624 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS2_1247 ,P1UHS2_1247 -> P1UDT813  ,
