Node,OH,
SM28710 ,S ,
SM28711 ,S ,
SM28712 ,S ,
SM28713 ,S ,
SM28714 ,S ,
SM28715 ,S ,
SM28716 ,S ,
SM28717 ,S ,
SM28718 ,S ,
SM28719 ,S ,
SM28720 ,S ,
SM28721 ,A ,
SM28722 ,S ,
SM28723 ,S ,
SM28724 ,S ,
SM28725 ,S ,
SM28726 ,S ,
SM28727 ,S ,
SM28728 ,S ,
SM28729 ,S ,
SM28730 ,S ,
SM28731 ,S ,
SM28732 ,S ,
SM28733 ,S ,
SM28734 ,S ,
SM28735 ,S ,
SM28736 ,S ,
SM28737 ,A ,
SM28738 ,A ,
SM28739 ,S ,
SM28740 ,S ,
SM28741 ,A ,
SM28742 ,A ,
SM28743 ,S ,
SM28744 ,A ,
SM28745 ,S ,
SM28746 ,S ,
SM28747 ,S ,
SM28748 ,S ,
SM28749 ,S ,
SM28750 ,S ,
SM28751 ,S ,
SM28752 ,S ,
SM28753 ,S ,
SM28754 ,S ,
SM28755 ,A ,
SM28756 ,A ,
SM28757 ,S ,
SM28758 ,S ,
SM28759 ,S ,
SM28760 ,S ,
SM28761 ,S ,
SM28762 ,S ,
SM28763 ,S ,
SM28764 ,S ,
SM28765 ,S ,
SM28766 ,S ,
SM28767 ,S ,
SM28768 ,S ,
SM28769 ,S ,
SM28770 ,S ,
SM28771 ,S ,
SM28772 ,A ,
SM28773 ,S ,
SM28774 ,S ,
SM28775 ,S ,
SM28776 ,S ,
SM28777 ,S ,
SM28778 ,S ,
SM28779 ,S ,
SM28780 ,S ,
SM28781 ,A ,
SM28782 ,S ,
SM28783 ,S ,
SM28784 ,A ,
SM28785 ,S ,
SM28786 ,S ,
SM28787 ,S ,
SM28788 ,A ,
SM28789 ,S ,
SM28790 ,S ,
SM28791 ,S ,
SM28792 ,S ,
SM28793 ,A ,
SM28794 ,A ,
SM28795 ,A ,
SM28796 ,S ,
SM28797 ,A ,
SM28798 ,A ,
SM28799 ,S ,
SM28800 ,S ,
SM28801 ,S ,
SM28802 ,S ,
SM28803 ,A ,
SM28804 ,S ,
SM28805 ,S ,
SM28806 ,A ,
SM28807 ,S ,
SM28808 ,S ,
SM28810 ,A ,
SM28811 ,S ,
SM28812 ,S ,
SM28813 ,A ,
SM28814 ,S ,
SM28815 ,S ,
SM28816 ,S ,
SM28817 ,S ,
SM28818 ,S ,
SM28819 ,S ,
SM28820 ,S ,
SM28821 ,A ,
SM28822 ,S ,
SM28823 ,S ,
SM28824 ,S ,
SM28826 ,S ,
SM28827 ,S ,
SM28828 ,A ,
SM28829 ,S ,
SM28830 ,S ,
SM28831 ,S ,
SM28832 ,S ,
SM28833 ,S ,
SM28834 ,S ,
SM28835 ,S ,
SM28836 ,S ,
SM28838 ,S ,
SM28839 ,S ,
SM28840 ,S ,
SM28841 ,S ,
SM28842 ,A ,
SM28843 ,S ,
SM28844 ,S ,
SM28845 ,S ,
SM28846 ,S ,
SM28847 ,S ,
SM28848 ,S ,
SM28849 ,S ,
SM28850 ,A ,
SM28851 ,S ,
SM28852 ,S ,
SM28853 ,S ,
SM28854 ,S ,
SM28855 ,S ,
SM28856 ,A ,
SM28857 ,A ,
SM28858 ,S ,
SM28859 ,A ,
SM28860 ,S ,
SM28861 ,A ,
SM28862 ,S ,
SM28863 ,S ,
SM28864 ,S ,
SM28865 ,A ,
SM28866 ,S ,
SM28867 ,S ,
SM28868 ,A ,
SM28869 ,S ,
SM28870 ,S ,
SM28871 ,A ,
SM28872 ,S ,
SM28873 ,A ,
SM28874 ,S ,
SM28875 ,S ,
SM28876 ,S ,
SM28877 ,S ,
SM28878 ,S ,
SM28879 ,S ,
SM28880 ,S ,
SM28881 ,S ,
SM28883 ,S ,
SM28884 ,S ,
SM28885 ,S ,
SM28886 ,S ,
SM28887 ,S ,
SM28888 ,A ,
SM28889 ,S ,
SM28890 ,S ,
SM28891 ,S ,
SM28892 ,S ,
SM28893 ,A ,
SM28894 ,S ,
SM28895 ,S ,
SM28896 ,S ,
SM28898 ,S ,
SM28899 ,S ,
SM28900 ,S ,
SM28901 ,A ,
SM28902 ,A ,
SM28903 ,S ,
SM28904 ,A ,
SM28905 ,A ,
SM28906 ,S ,
SM28907 ,S ,
SM28908 ,S ,
SM28909 ,S ,
SM28910 ,S ,
SM28911 ,S ,
SM28912 ,A ,
SM28913 ,S ,
SM28914 ,S ,
SM28915 ,S ,
SM28916 ,S ,
SM28917 ,S ,
SM28918 ,S ,
SM28919 ,S ,
SM28920 ,A ,
SM28921 ,S ,
SM28922 ,S ,
SM28923 ,S ,
SM28924 ,S ,
SM28925 ,A ,
SM28926 ,S ,
SM28927 ,S ,
SM28928 ,S ,
SM28929 ,S ,
SM28930 ,S ,
SM28931 ,S ,
SM28932 ,S ,
SM28933 ,S ,
SM28934 ,A ,
SM28935 ,A ,
SM28936 ,S ,
SM28937 ,S ,
SM28938 ,S ,
SM28939 ,S ,
SM28940 ,A ,
SM28941 ,A ,
SM28942 ,S ,
SM28943 ,A ,
SM28944 ,A ,
SM28945 ,A ,
SM28946 ,S ,
SM28947 ,A ,
SM28948 ,A ,
SM28949 ,S ,
SM28950 ,A ,
SM28951 ,A ,
SM28952 ,S ,
SM28953 ,S ,
SM28954 ,A ,
SM28955 ,S ,
SM28956 ,A ,
SM28957 ,A ,
SM28958 ,S ,
SM28959 ,S ,
SM28960 ,S ,
SM28961 ,S ,
SM28962 ,S ,
SM28963 ,S ,
SM28964 ,S ,
SM28965 ,S ,
SM28966 ,S ,
SM28967 ,A ,
SM28968 ,S ,
SM28969 ,A ,
SM28970 ,A ,
SM28971 ,A ,
SM28972 ,S ,
SM28973 ,S ,
SM28974 ,S ,
SM28975 ,A ,
SM28976 ,S ,
SM28977 ,S ,
SM28978 ,S ,
SM28979 ,S ,
SM28980 ,S ,
SM28981 ,A ,
SM28982 ,A ,
SM28983 ,A ,
SM28984 ,S ,
SM28985 ,S ,
SM28986 ,A ,
SM28987 ,A ,
SM28988 ,S ,
SM28989 ,A ,
SM28990 ,S ,
SM28991 ,S ,
SM28992 ,S ,
SM28993 ,S ,
SM28994 ,A ,
SM28995 ,S ,
SM28996 ,S ,
SM28997 ,S ,
SM28998 ,S ,
SM28999 ,S ,
SM29000 ,A ,
SM29001 ,S ,
SM29002 ,S ,
SM29003 ,S ,
SM29004 ,S ,
SM29005 ,S ,
SM29006 ,S ,
SM29007 ,A ,
SM29008 ,S ,
SM29009 ,A ,
SM29010 ,S ,
SM29011 ,S ,
SM29012 ,S ,
SM29013 ,A ,
SM29014 ,A ,
SM29015 ,S ,
SM29016 ,A ,
SM29017 ,S ,
SM29018 ,S ,
SM29019 ,A ,
SM29020 ,S ,
SM29021 ,S ,
SM29022 ,S ,
SM29023 ,S ,
SM29024 ,A ,
SM29025 ,S ,
SM29026 ,A ,
SM29027 ,S ,
SM29028 ,S ,
SM29029 ,S ,
SM29030 ,A ,
SM29031 ,A ,
SM29032 ,S ,
SM29033 ,S ,
SM29034 ,S ,
SM29035 ,A ,
SM29036 ,S ,
SM29037 ,S ,
SM29038 ,S ,
SM29039 ,A ,
SM29040 ,S ,
SM29041 ,S ,
SM29042 ,A ,
SM29043 ,S ,
SM29044 ,S ,
SM29045 ,S ,
SM29046 ,S ,
SM29047 ,S ,
SM29048 ,S ,
SM29049 ,S ,
SM29050 ,S ,
SM29051 ,A ,
SM29052 ,S ,
SM29053 ,S ,
SM29054 ,S ,
SM29055 ,A ,
SM29056 ,S ,
SM29057 ,A ,
SM29058 ,S ,
SM29059 ,A ,
SM29060 ,A ,
SM29061 ,A ,
SM29062 ,S ,
SM29063 ,S ,
SM29064 ,S ,
SM29065 ,S ,
SM29066 ,S ,
SM29067 ,A ,
SM29068 ,S ,
SM29069 ,S ,
SM29070 ,A ,
SM29071 ,S ,
SM29072 ,A ,
SM29073 ,S ,
SM29074 ,S ,
SM29075 ,A ,
SM29076 ,A ,
SM29077 ,S ,
SM29078 ,S ,
SM29079 ,A ,
SM29080 ,A ,
SM29081 ,S ,
SM29082 ,A ,
SM29083 ,S ,
SM29084 ,S ,
SM29085 ,S ,
SM29086 ,A ,
SM29087 ,S ,
SM29088 ,S ,
SM29089 ,A ,
SM29090 ,S ,
SM29091 ,S ,
SM29092 ,S ,
SM29093 ,S ,
SM29094 ,S ,
SM29095 ,S ,
SM29096 ,A ,
SM29097 ,S ,
SM29098 ,S ,
SM29099 ,S ,
SM29100 ,S ,
SM29101 ,S ,
SM29102 ,S ,
SM29103 ,A ,
SM29104 ,S ,
SM29105 ,A ,
SM29106 ,S ,
SM29107 ,S ,
SM29108 ,A ,
SM29109 ,S ,
SM29110 ,A ,
SM29111 ,S ,
SM29112 ,A ,
SM29113 ,S ,
SM29115 ,S ,
SM29116 ,S ,
SM29117 ,S ,
SM29118 ,S ,
SM29119 ,S ,
SM29120 ,S ,
SM29121 ,S ,
SM29122 ,S ,
SM29123 ,S ,
SM29124 ,S ,
SM29125 ,S ,
SM29126 ,S ,
SM29127 ,A ,
SM29128 ,A ,
SM29129 ,S ,
SM29130 ,S ,
SM29131 ,S ,
SM29132 ,S ,
SM29133 ,S ,
SM29134 ,S ,
SM29135 ,A ,
SM29137 ,S ,
SM29138 ,S ,
SM29139 ,S ,
SM29140 ,S ,
SM29141 ,S ,
SM29142 ,S ,
SM29143 ,S ,
SM29144 ,S ,
SM29145 ,S ,
SM29146 ,A ,
SM29147 ,S ,
SM29148 ,A ,
SM29149 ,S ,
SM29150 ,S ,
SM29151 ,S ,
SM29152 ,S ,
SM29153 ,S ,
SM29154 ,S ,
SM29155 ,S ,
SM29156 ,A ,
SM29157 ,S ,
SM29158 ,S ,
SM29159 ,S ,
SM29160 ,S ,
SM29161 ,S ,
SM29162 ,A ,
SM29163 ,S ,
SM29164 ,S ,
SM29165 ,A ,
SM29166 ,S ,
SM29167 ,S ,
SM29168 ,A ,
SM29169 ,S ,
SM29170 ,S ,
SM29171 ,S ,
SM29172 ,S ,
SM29173 ,S ,
SM29174 ,A ,
SM29175 ,A ,
SM29176 ,S ,
SM29177 ,S ,
SM29178 ,S ,
SM29179 ,S ,
SM29180 ,A ,
SM29181 ,S ,
SM29182 ,S ,
SM29183 ,S ,
SM29184 ,S ,
SM29185 ,S ,
SM29186 ,A ,
SM29187 ,S ,
SM29188 ,S ,
SM29189 ,S ,
SM29190 ,A ,
SM29191 ,A ,
SM29192 ,S ,
SM29193 ,S ,
SM29194 ,S ,
SM29195 ,A ,
SM29196 ,S ,
SM29197 ,A ,
SM29199 ,A ,
SM29200 ,S ,
SM29201 ,S ,
SM29202 ,S ,
SM29203 ,S ,
SM29204 ,S ,
SM29205 ,S ,
SM29206 ,S ,
SM29207 ,A ,
SM29208 ,A ,
SM29209 ,S ,
SM29210 ,S ,
SM29211 ,S ,
SM29212 ,A ,
SM29213 ,S ,
SM29214 ,S ,
SM29215 ,A ,
SM29216 ,S ,
SM29217 ,S ,
SM29218 ,S ,
SM29219 ,S ,
SM29220 ,S ,
SM29221 ,A ,
SM29222 ,A ,
SM29223 ,S ,
SM29224 ,A ,
SM29225 ,S ,
SM29226 ,S ,
SM29227 ,S ,
SM29228 ,S ,
SM29229 ,S ,
SM29230 ,S ,
SM29231 ,S ,
SM29232 ,S ,
SM29233 ,S ,
SM29234 ,A ,
SM29235 ,S ,
SM29236 ,S ,
SM29237 ,S ,
SM29238 ,S ,
SM29239 ,S ,
SM29240 ,S ,
SM29241 ,S ,
SM29242 ,A ,
SM29243 ,S ,
SM29244 ,S ,
SM29245 ,S ,
SM29246 ,S ,
SM29247 ,A ,
SM29248 ,S ,
SM29249 ,S ,
SM29250 ,A ,
SM29252 ,S ,
SM29253 ,S ,
SM29254 ,S ,
SM29255 ,S ,
SM29256 ,A ,
SM29257 ,S ,
SM29258 ,A ,
SM29259 ,S ,
SM29260 ,S ,
SM29261 ,S ,
SM29262 ,S ,
SM29263 ,S ,
SM29264 ,S ,
SM29265 ,S ,
SM29266 ,S ,
SM29267 ,A ,
SM29268 ,S ,
SM29269 ,S ,
SM29270 ,A ,
SM29272 ,S ,
SM29273 ,S ,
SM29274 ,S ,
SM29275 ,S ,
SM29276 ,S ,
SM29277 ,S ,
SM29278 ,S ,
SM29279 ,A ,
SM29280 ,S ,
SM29281 ,S ,
SM29282 ,A ,
SM29283 ,S ,
SM29284 ,S ,
SM29285 ,S ,
SM29286 ,S ,
SM29287 ,S ,
SM29288 ,S ,
SM29289 ,S ,
SM29290 ,S ,
SM29291 ,S ,
SM29292 ,S ,
SM29293 ,S ,
SM29294 ,S ,
SM29295 ,S ,
SM29296 ,S ,
SM29297 ,A ,
SM29298 ,S ,
SM29299 ,S ,
SM29300 ,S ,
SM29301 ,S ,
SM29302 ,S ,
SM29303 ,S ,
SM29304 ,A ,
SM29305 ,S ,
SM29306 ,S ,
SM29307 ,A ,
SM29308 ,S ,
SM29309 ,A ,
SM29310 ,S ,
SM29311 ,S ,
SM29312 ,S ,
SM29313 ,S ,
SM29314 ,S ,
SM29315 ,S ,
SM29316 ,S ,
SM29317 ,S ,
SM29318 ,S ,
SM29319 ,S ,
SM29320 ,S ,
SM29321 ,S ,
SM29322 ,S ,
SM29323 ,S ,
SM29324 ,S ,
SM29325 ,S ,
SM29326 ,S ,
SM29327 ,S ,
SM29328 ,A ,
SM29329 ,A ,
SM29330 ,S ,
SM29331 ,S ,
SM29332 ,S ,
SM29333 ,S ,
SM29334 ,S ,
SM29335 ,S ,
SM29336 ,S ,
SM29337 ,S ,
SM29338 ,A ,
SM29339 ,S ,
SM29340 ,A ,
SM29341 ,S ,
SM29342 ,A ,
SM29343 ,S ,
SM29344 ,S ,
SM29345 ,S ,
SM29346 ,S ,
SM29347 ,S ,
SM29348 ,S ,
SM29349 ,S ,
SM29350 ,S ,
SM29351 ,S ,
SM29352 ,S ,
SM29353 ,S ,
SM29354 ,S ,
SM29355 ,S ,
SM29357 ,S ,
SM29358 ,S ,
SM29359 ,A ,
SM29360 ,S ,
SM29361 ,S ,
SM29362 ,S ,
SM29363 ,A ,
SM29364 ,A ,
SM29365 ,S ,
SM29366 ,S ,
SM29367 ,A ,
SM29368 ,S ,
SM29369 ,S ,
SM29370 ,S ,
SM29371 ,S ,
SM29372 ,S ,
SM29373 ,S ,
SM29374 ,S ,
SM29375 ,S ,
SM29376 ,A ,
SM29377 ,S ,
SM29378 ,S ,
SM29379 ,S ,
SM29380 ,A ,
SM29381 ,S ,
SM29382 ,S ,
SM29383 ,S ,
SM29384 ,S ,
SM29385 ,S ,
SM29386 ,S ,
SM29387 ,S ,
SM29388 ,S ,
SM29389 ,S ,
SM29390 ,S ,
SM29391 ,S ,
SM29392 ,S ,
SM29393 ,S ,
SM29394 ,S ,
SM29395 ,S ,
SM29396 ,S ,
SM29397 ,S ,
SM29398 ,S ,
SM29399 ,S ,
SM29400 ,S ,
SM29401 ,S ,
SM29402 ,S ,
SM29403 ,S ,
SM29404 ,S ,
SM29405 ,S ,
SM29406 ,S ,
SM29407 ,S ,
SM29408 ,S ,
SM29409 ,S ,
SM29410 ,A ,
SM29411 ,S ,
SM29412 ,S ,
SM29413 ,S ,
SM29414 ,S ,
SM29415 ,S ,
SM29416 ,S ,
SM29417 ,S ,
SM29418 ,S ,
SM29419 ,S ,
SM29420 ,S ,
SM29421 ,S ,
SM29422 ,S ,
SM29423 ,S ,
SM29424 ,S ,
SM29425 ,S ,
SM29426 ,S ,
SM29427 ,S ,
SM29428 ,S ,
SM29429 ,A ,
SM29430 ,A ,
SM29431 ,S ,
SM29432 ,S ,
SM29433 ,S ,
SM29434 ,S ,
SM29435 ,S ,
SM29436 ,S ,
SM29437 ,S ,
SM29438 ,S ,
SM29439 ,S ,
SM29440 ,S ,
SM29441 ,S ,
SM29442 ,S ,
SM29443 ,S ,
SM29444 ,S ,
SM29445 ,S ,
SM29446 ,S ,
SM29447 ,S ,
SM29448 ,S ,
SM29449 ,S ,
SM29450 ,A ,
SM29451 ,A ,
SM29452 ,S ,
SM29453 ,S ,
SM29454 ,S ,
SM29455 ,S ,
SM29456 ,S ,
SM29457 ,S ,
SM29458 ,A ,
SM29459 ,S ,
SM29460 ,A ,
SM29461 ,S ,
SM29462 ,S ,
SM29463 ,A ,
SM29464 ,S ,
SM29465 ,S ,
SM29466 ,S ,
SM29467 ,S ,
SM29468 ,S ,
SM29469 ,S ,
SM29470 ,S ,
SM29471 ,S ,
SM29472 ,S ,
SM29473 ,S ,
SM29474 ,A ,
SM29475 ,S ,
SM29476 ,A ,
SM29477 ,S ,
SM29478 ,S ,
SM29479 ,A ,
SM29480 ,S ,
SM29481 ,S ,
SM29482 ,S ,
SM29483 ,S ,
SM29484 ,S ,
SM29485 ,S ,
SM29486 ,S ,
SM29487 ,S ,
SM29488 ,A ,
SM29489 ,S ,
SM29490 ,S ,
SM29491 ,S ,
SM29492 ,A ,
SM29493 ,S ,
SM29494 ,S ,
SM29495 ,A ,
SM29496 ,A ,
SM29497 ,S ,
SM29498 ,S ,
SM29499 ,S ,
SM29500 ,S ,
SM29501 ,S ,
SM29502 ,S ,
SM29503 ,S ,
SM29504 ,S ,
SM29505 ,S ,
SM29506 ,A ,
SM29507 ,S ,
SM29508 ,A ,
SM29509 ,A ,
SM29510 ,S ,
SM29511 ,S ,
SM29512 ,S ,
SM29513 ,S ,
SM29514 ,S ,
SM29515 ,S ,
SM29516 ,S ,
SM29517 ,S ,
SM29518 ,S ,
SM29519 ,A ,
SM29520 ,S ,
SM29521 ,S ,
SM29522 ,S ,
SM29523 ,S ,
SM29524 ,S ,
SM29525 ,S ,
SM29526 ,S ,
SM29527 ,S ,
SM29528 ,S ,
SM29529 ,S ,
SM29530 ,A ,
SM29531 ,S ,
SM29532 ,S ,
SM29533 ,S ,
SM29534 ,S ,
SM29535 ,S ,
SM29536 ,S ,
SM29537 ,S ,
SM29538 ,S ,
SM29539 ,A ,
SM29540 ,S ,
SM29541 ,S ,
SM29542 ,S ,
SM29543 ,S ,
SM29544 ,S ,
SM29545 ,S ,
SM29546 ,A ,
SM29547 ,S ,
SM29548 ,S ,
SM29549 ,S ,
SM29550 ,S ,
SM29551 ,S ,
SM29552 ,S ,
SM29553 ,S ,
SM29554 ,A ,
SM29555 ,S ,
SM29556 ,S ,
SM29557 ,A ,
SM29558 ,S ,
SM29559 ,S ,
SM29560 ,S ,
SM29561 ,S ,
SM29562 ,S ,
SM29563 ,S ,
SM29564 ,S ,
SM29565 ,S ,
SM29566 ,S ,
SM29567 ,S ,
SM29568 ,S ,
SM29569 ,S ,
SM29570 ,S ,
SM29571 ,S ,
SM29572 ,A ,
SM29573 ,S ,
SM29574 ,S ,
SM29575 ,S ,
SM29576 ,S ,
SM29577 ,S ,
SM29578 ,A ,
SM29579 ,S ,
SM29580 ,S ,
SM29581 ,S ,
SM29582 ,A ,
SM29583 ,S ,
SM29584 ,A ,
SM29585 ,S ,
SM29586 ,S ,
SM29587 ,S ,
SM29588 ,S ,
SM29589 ,S ,
SM29590 ,A ,
SM29591 ,S ,
SM29592 ,S ,
SM29593 ,S ,
SM29594 ,S ,
SM29595 ,A ,
SM29596 ,A ,
SM29597 ,S ,
SM29598 ,A ,
SM29599 ,S ,
SM29600 ,S ,
SM29601 ,S ,
SM29602 ,S ,
SM29603 ,S ,
SM29604 ,S ,
SM29605 ,A ,
SM29606 ,S ,
SM29607 ,S ,
SM29608 ,S ,
SM29609 ,S ,
SM29610 ,S ,
SM29611 ,S ,
SM29612 ,A ,
SM29613 ,S ,
SM29614 ,A ,
SM29615 ,A ,
SM29616 ,S ,
SM29617 ,A ,
SM29618 ,S ,
SM29619 ,S ,
SM29620 ,A ,
SM29622 ,A ,
SM29623 ,S ,
SM29624 ,S ,
SM29625 ,S ,
SM29626 ,S ,
SM29627 ,A ,
SM29628 ,A ,
SM29629 ,S ,
SM29630 ,S ,
SM29631 ,S ,
SM29632 ,S ,
SM29633 ,S ,
SM29634 ,S ,
SM29635 ,A ,
SM29636 ,S ,
SM29637 ,S ,
SM29638 ,S ,
SM29639 ,A ,
SM29640 ,S ,
SM29641 ,S ,
SM29642 ,S ,
SM29643 ,S ,
SM29644 ,S ,
SM29645 ,S ,
SM29646 ,A ,
SM29647 ,S ,
SM29648 ,S ,
SM29649 ,S ,
SM29650 ,A ,
SM29651 ,S ,
SM29652 ,A ,
SM29653 ,S ,
SM29654 ,S ,
SM29655 ,S ,
SM29656 ,S ,
SM29657 ,S ,
SM29658 ,S ,
SM29659 ,S ,
SM29660 ,S ,
SM29661 ,S ,
SM29662 ,A ,
SM29663 ,S ,
SM29664 ,S ,
SM29665 ,S ,
SM29666 ,S ,
SM29667 ,A ,
SM29668 ,S ,
SM29669 ,A ,
SM29670 ,S ,
SM29671 ,S ,
SM29672 ,S ,
SM29673 ,S ,
SM29674 ,S ,
SM29675 ,S ,
SM29676 ,S ,
SM29677 ,S ,
SM29678 ,S ,
SM29679 ,S ,
SM29680 ,S ,
SM29681 ,S ,
SM29682 ,A ,
SM29683 ,S ,
SM29684 ,S ,
SM29685 ,S ,
SM29686 ,A ,
SM29687 ,S ,
SM29688 ,S ,
SM29689 ,S ,
SM29690 ,S ,
SM29691 ,S ,
SM29692 ,S ,
SM29693 ,S ,
SM29694 ,S ,
SM29695 ,S ,
SM29696 ,A ,
SM29697 ,S ,
SM29698 ,S ,
SM29699 ,S ,
SM29700 ,S ,
SM29701 ,A ,
SM29702 ,S ,
SM29703 ,S ,
SM29704 ,S ,
SM29705 ,S ,
SM29706 ,S ,
SM29707 ,S ,
SM29708 ,S ,
SM29709 ,A ,
SM29710 ,A ,
SM29711 ,S ,
SM29712 ,A ,
SM29713 ,S ,
SM29714 ,A ,
SM29715 ,S ,
SM29716 ,S ,
SM29717 ,S ,
SM29718 ,S ,
SM29719 ,S ,
SM29720 ,A ,
SM29721 ,S ,
SM29722 ,S ,
SM29723 ,S ,
SM29724 ,S ,
SM29725 ,S ,
SM29726 ,S ,
SM29727 ,A ,
SM29728 ,S ,
SM29729 ,A ,
SM29730 ,A ,
SM29731 ,S ,
SM29732 ,S ,
SM29733 ,A ,
SM29734 ,S ,
SM29735 ,S ,
SM29736 ,A ,
SM29737 ,A ,
SM29738 ,S ,
SM29739 ,S ,
SM29740 ,S ,
SM29741 ,A ,
SM29742 ,A ,
SM29743 ,A ,
SM29744 ,S ,
SM29745 ,S ,
SM29746 ,S ,
SM29747 ,S ,
SM29748 ,S ,
SM29749 ,S ,
SM29750 ,A ,
SM29751 ,S ,
SM29752 ,S ,
SM29753 ,S ,
SM29754 ,S ,
SM29755 ,A ,
SM29756 ,S ,
SM29757 ,S ,
SM29759 ,S ,
SM29760 ,S ,
SM29761 ,S ,
SM29762 ,S ,
SM29763 ,S ,
SM29764 ,S ,
SM29765 ,S ,
SM29766 ,S ,
SM29767 ,S ,
SM29768 ,A ,
SM29769 ,S ,
SM29770 ,S ,
SM29771 ,S ,
SM29772 ,S ,
SM29773 ,S ,
SM29774 ,S ,
SM29775 ,S ,
SM29776 ,S ,
SM29777 ,A ,
SM29778 ,S ,
SM29779 ,S ,
SM29780 ,S ,
SM29781 ,S ,
SM29782 ,A ,
SM29783 ,S ,
SM29784 ,S ,
SM29785 ,S ,
SM29786 ,S ,
SM29787 ,S ,
SM29788 ,S ,
SM29789 ,S ,
SM29790 ,S ,
SM29791 ,S ,
SM29792 ,S ,
SM29793 ,A ,
SM29794 ,S ,
SM29795 ,S ,
SM29796 ,S ,
SM29797 ,S ,
SM29798 ,S ,
SM29799 ,S ,
SM29800 ,S ,
SM29801 ,S ,
SM29802 ,S ,
SM29803 ,S ,
SM29804 ,S ,
SM29805 ,S ,
SM29806 ,S ,
SM29807 ,A ,
SM29808 ,S ,
SM29809 ,S ,
SM29810 ,S ,
SM29811 ,S ,
SM29812 ,S ,
SM29813 ,S ,
SM29814 ,S ,
SM29815 ,S ,
SM29816 ,S ,
SM29817 ,S ,
SM29818 ,S ,
SM29819 ,S ,
SM29820 ,S ,
SM29821 ,S ,
SM29822 ,S ,
SM29823 ,A ,
SM29824 ,S ,
SM29825 ,S ,
SM29826 ,S ,
SM29827 ,S ,
SM29828 ,S ,
SM29829 ,S ,
SM29830 ,S ,
SM29831 ,S ,
SM29832 ,A ,
SM29833 ,S ,
SM29834 ,S ,
SM29835 ,S ,
SM29836 ,A ,
SM29837 ,S ,
SM29838 ,A ,
SM29839 ,S ,
SM29840 ,S ,
SM29841 ,S ,
SM29842 ,S ,
SM29843 ,S ,
SM29844 ,S ,
SM29845 ,S ,
SM29846 ,S ,
SM29847 ,S ,
SM29848 ,S ,
SM29849 ,S ,
SM29850 ,A ,
SM29851 ,S ,
SM29852 ,S ,
SM29853 ,A ,
SM29854 ,A ,
SM29855 ,A ,
SM29856 ,S ,
SM29857 ,A ,
SM29858 ,S ,
SM29859 ,A ,
SM29860 ,A ,
SM29861 ,A ,
SM29862 ,S ,
SM29863 ,A ,
SM29864 ,S ,
SM29865 ,S ,
SM29866 ,A ,
SM29867 ,S ,
SM29868 ,A ,
SM29869 ,S ,
SM29870 ,S ,
SM29871 ,S ,
SM29872 ,S ,
SM29873 ,S ,
SM29874 ,S ,
SM29875 ,A ,
SM29876 ,S ,
SM29877 ,S ,
SM29878 ,S ,
SM29879 ,S ,
SM29880 ,S ,
SM29881 ,S ,
SM29882 ,S ,
SM29883 ,A ,
SM29884 ,S ,
SM29885 ,S ,
SM29886 ,S ,
SM29887 ,S ,
SM29888 ,S ,
SM29889 ,S ,
SM29890 ,S ,
SM29891 ,S ,
SM29892 ,S ,
SM29893 ,S ,
SM29894 ,S ,
SM29895 ,S ,
SM29896 ,S ,
SM29897 ,S ,
SM29898 ,S ,
SM29899 ,S ,
SM29900 ,S ,
SM29901 ,S ,
SM29902 ,S ,
SM29903 ,S ,
SM29904 ,S ,
SM29905 ,S ,
SM29906 ,A ,
SM29907 ,A ,
SM29908 ,S ,
SM29909 ,S ,
SM29910 ,S ,
SM29911 ,S ,
SM29912 ,S ,
SM29913 ,S ,
SM29914 ,S ,
SM29915 ,S ,
SM29916 ,S ,
SM29917 ,S ,
SM29918 ,S ,
SM29919 ,S ,
SM29920 ,S ,
SM29921 ,S ,
SM29922 ,S ,
SM29923 ,S ,
SM29924 ,S ,
SM29925 ,S ,
SM29926 ,S ,
SM29927 ,A ,
SM29928 ,S ,
SM29929 ,S ,
SM29930 ,S ,
SM29931 ,S ,
SM29932 ,S ,
SM29933 ,S ,
SM29934 ,S ,
SM29935 ,S ,
SM29936 ,S ,
SM29937 ,S ,
SM29938 ,S ,
SM29939 ,S ,
SM29940 ,S ,
SM29941 ,S ,
SM29942 ,A ,
SM29943 ,S ,
SM29944 ,S ,
SM29945 ,S ,
SM29946 ,S ,
SM29947 ,S ,
SM29948 ,S ,
SM29949 ,S ,
SM29950 ,S ,
SM29951 ,S ,
SM29952 ,S ,
SM29953 ,S ,
SM29954 ,S ,
SM29955 ,S ,
SM29956 ,S ,
SM29957 ,S ,
SM29958 ,S ,
SM29959 ,S ,
SM29960 ,S ,
SM29961 ,S ,
SM29962 ,S ,
SM29963 ,S ,
SM29964 ,S ,
SM29965 ,S ,
SM29966 ,S ,
SM29967 ,A ,
SM29968 ,S ,
SM29969 ,S ,
SM29970 ,S ,
SM29971 ,S ,
SM29972 ,S ,
SM29973 ,A ,
SM29974 ,S ,
SM29975 ,S ,
SM29976 ,S ,
SM29977 ,S ,
SM29978 ,A ,
SM29979 ,S ,
SM29980 ,S ,
SM29981 ,S ,
SM29982 ,S ,
SM29983 ,S ,
SM29984 ,S ,
SM29985 ,S ,
SM29986 ,S ,
SM29987 ,S ,
SM29988 ,A ,
SM29989 ,S ,
SM29990 ,S ,
SM29991 ,S ,
SM29992 ,A ,
SM29993 ,S ,
SM29994 ,S ,
