Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P2ULV15880  ,3 ,0.42  ,22.54    ,4.58    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,56.35    ,11.44    ,250524.30    ,15   ,
P2ULV15884  ,1 ,0.42  ,4.79     ,0.97    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,11.98    ,2.43     ,45153.66     ,3    ,
P2ULV15885  ,1 ,0.42  ,10.17    ,2.07    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,25.43    ,5.16     ,113075.80    ,6    ,
P2ULV15886  ,3 ,0.42  ,27.87    ,5.66    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,69.68    ,14.15    ,309812.70    ,24   ,
P2ULV15887  ,3 ,0.42  ,25.54    ,5.19    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,63.85    ,12.97    ,283910.90    ,20   ,
P2ULV15888  ,3 ,0.42  ,34.25    ,6.96    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,85.63    ,17.39    ,380748.00    ,33   ,
P2ULV15889  ,1 ,0.42  ,8.67     ,1.76    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,21.66    ,4.40     ,96320.01     ,5    ,
P2ULV15890  ,1 ,0.42  ,4.18     ,0.85    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,10.46    ,2.12     ,46502.97     ,3    ,
P2ULV15890  ,1 ,0.42  ,4.69     ,0.95    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,11.72    ,2.38     ,52099.91     ,3    ,
P2ULV15892  ,1 ,0.42  ,4.08     ,0.83    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,10.20    ,2.07     ,45344.38     ,2    ,
P2ULV15893  ,1 ,0.42  ,4.65     ,0.94    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,11.63    ,2.36     ,51704.79     ,3    ,
P2ULV15894  ,1 ,0.42  ,4.07     ,0.83    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,10.18    ,2.07     ,38380.50     ,3    ,
P2ULV15895  ,1 ,0.42  ,9.37     ,1.90    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,23.43    ,4.76     ,104196.00    ,6    ,
P2ULV15895  ,1 ,0.42  ,9.91     ,2.01    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,24.78    ,5.03     ,110179.80    ,6    ,
P2ULV15897  ,1 ,0.42  ,4.23     ,0.86    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,10.57    ,2.15     ,39857.52     ,3    ,
P2ULV15898  ,1 ,0.42  ,3.01     ,0.61    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,7.53     ,1.53     ,28377.78     ,2    ,
P2ULV15899  ,1 ,0.42  ,9.50     ,1.93    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,23.74    ,4.82     ,105552.40    ,6    ,
P2ULV15900  ,1 ,0.42  ,8.07     ,1.64    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,20.18    ,4.10     ,89720.17     ,5    ,
P2ULV15900  ,1 ,0.42  ,3.05     ,0.62    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,7.64     ,1.55     ,28783.04     ,2    ,
P2ULV15902  ,1 ,0.42  ,3.10     ,0.63    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,7.76     ,1.57     ,29234.45     ,2    ,
P2ULV15903  ,1 ,0.42  ,11.98    ,2.43    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,29.94    ,6.08     ,133124.10    ,7    ,
P2ULV15904  ,1 ,0.42  ,3.40     ,0.69    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,8.49     ,1.72     ,32016.40     ,2    ,
P2ULV15905  ,1 ,0.42  ,13.33    ,2.71    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,33.31    ,6.76     ,148123.40    ,8    ,
P2ULV15906  ,1 ,0.42  ,4.64     ,0.94    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,11.59    ,2.35     ,43687.00     ,3    ,
P2ULV14238  ,1 ,0.42  ,11.86    ,2.41    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,29.65    ,6.02     ,131842.60    ,7    ,
P2UMV82     ,3 ,12.47 ,1501.97  ,304.99  ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,1877.47  ,381.24   ,12095940.00  ,1    ,
P2ULV15908  ,1 ,0.42  ,13.95    ,2.83    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,34.89    ,7.08     ,155113.40    ,8    ,
P2ULV15909  ,1 ,0.42  ,6.11     ,1.24    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,15.27    ,3.10     ,67884.59     ,4    ,
P2ULV15910  ,1 ,0.42  ,5.77     ,1.17    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,14.43    ,2.93     ,64146.52     ,4    ,
P2ULV15910  ,1 ,0.42  ,5.28     ,1.07    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,13.19    ,2.68     ,58654.26     ,3    ,
P2ULV15912  ,1 ,0.42  ,4.59     ,0.93    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,11.47    ,2.33     ,51017.93     ,3    ,
P2ULV15913  ,1 ,0.42  ,8.12     ,1.65    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,20.31    ,4.12     ,90281.41     ,5    ,
P2ULV15914  ,1 ,0.42  ,8.47     ,1.72    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,21.19    ,4.30     ,94196.41     ,5    ,
P2ULV15914  ,1 ,0.42  ,8.69     ,1.76    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,21.73    ,4.41     ,96612.33     ,5    ,
P2ULV15916  ,1 ,0.42  ,3.14     ,0.64    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,7.84     ,1.59     ,29549.72     ,2    ,
P2ULV15917  ,1 ,0.42  ,11.12    ,2.26    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,27.81    ,5.65     ,123647.80    ,7    ,
P2ULV15918  ,1 ,0.42  ,8.97     ,1.82    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,22.43    ,4.56     ,99748.73     ,5    ,
P2ULV15919  ,1 ,0.42  ,18.12    ,3.68    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,45.30    ,9.20     ,201402.30    ,11   ,
P2ULV15920  ,1 ,0.42  ,14.71    ,2.99    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,36.78    ,7.47     ,163543.10    ,9    ,
P2ULV15921  ,3 ,0.42  ,37.01    ,7.51    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,92.52    ,18.79    ,411374.90    ,38   ,
P2ULV15922  ,1 ,0.42  ,10.79    ,2.19    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,26.97    ,5.48     ,119921.40    ,7    ,
P2ULV15923  ,1 ,0.42  ,9.87     ,2.00    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,24.67    ,5.01     ,109694.40    ,6    ,
P2ULV15924  ,1 ,0.42  ,3.80     ,0.77    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,9.50     ,1.93     ,35799.14     ,3    ,
P2ULV15925  ,1 ,0.42  ,10.52    ,2.14    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,26.30    ,5.34     ,116917.50    ,6    ,
P2ULV15925  ,1 ,0.42  ,17.11    ,3.48    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,42.79    ,8.69     ,190236.40    ,10   ,
P2ULV15927  ,3 ,0.42  ,23.48    ,4.77    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,58.71    ,11.92    ,261037.80    ,17   ,
P2ULV15928  ,1 ,0.42  ,19.18    ,3.90    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,47.96    ,9.74     ,213229.20    ,12   ,
P2ULV15929  ,3 ,0.42  ,23.64    ,4.80    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,59.09    ,12.00    ,262736.80    ,17   ,
P2ULV15930  ,3 ,0.42  ,25.76    ,5.23    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,64.40    ,13.08    ,286355.10    ,20   ,
P2ULV15931  ,3 ,0.42  ,39.18    ,7.96    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,97.95    ,19.89    ,435495.60    ,41   ,
P2ULV15932  ,1 ,0.42  ,4.20     ,1.38    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,10.50    ,3.45     ,35017.92     ,1    ,
P2ULV15932  ,1 ,0.42  ,7.14     ,1.45    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,17.84    ,3.62     ,79327.09     ,4    ,
P2ULV15934  ,1 ,0.42  ,7.34     ,1.49    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,18.34    ,3.72     ,81556.95     ,4    ,
P2ULV15935  ,3 ,0.42  ,22.84    ,4.64    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,57.10    ,11.59    ,253863.10    ,16   ,
P2ULV15936  ,1 ,0.42  ,5.05     ,1.03    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,12.64    ,2.57     ,56183.65     ,3    ,
P2ULV15937  ,3 ,0.42  ,21.43    ,4.35    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,53.58    ,10.88    ,238223.90    ,14   ,
P2ULV15938  ,3 ,0.42  ,32.09    ,6.52    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,80.23    ,16.29    ,356725.30    ,30   ,
P2ULV15937  ,3 ,0.42  ,24.44    ,4.96    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,61.11    ,12.41    ,271688.50    ,18   ,
P2ULV15940  ,1 ,0.42  ,3.65     ,0.74    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,9.13     ,1.85     ,40581.49     ,2    ,
P2ULV15941  ,1 ,0.42  ,9.38     ,1.90    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,23.45    ,4.76     ,104273.80    ,6    ,
P2ULV15942  ,1 ,0.42  ,14.22    ,2.89    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,35.54    ,7.22     ,158028.40    ,9    ,
P2ULV15943  ,1 ,0.42  ,14.53    ,2.95    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,36.32    ,7.38     ,161493.40    ,9    ,
P2ULV15944  ,1 ,0.42  ,15.59    ,3.17    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,38.97    ,7.91     ,146899.10    ,12   ,
P2ULV15945  ,3 ,0.42  ,45.56    ,9.25    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,113.91   ,23.13    ,414768.30    ,1    ,
P2ULV15946  ,1 ,0.42  ,10.97    ,3.60    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,27.41    ,9.01     ,91446.01     ,1    ,
P2ULV15946  ,1 ,0.42  ,15.74    ,3.20    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,39.34    ,7.99     ,174926.90    ,10   ,
P2ULV15948  ,1 ,0.42  ,15.18    ,3.08    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,37.96    ,7.71     ,143036.10    ,1    ,
P2ULV15949  ,3 ,0.42  ,24.98    ,5.07    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,62.45    ,12.68    ,241572.90    ,1    ,
P2ULV15950  ,3 ,0.42  ,51.42    ,10.44   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,128.54   ,26.10    ,571521.40    ,60   ,
P2ULV15951  ,3 ,0.42  ,23.30    ,4.73    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,58.24    ,11.83    ,258954.90    ,16   ,
P2ULV15952  ,1 ,0.42  ,13.09    ,2.66    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,32.71    ,6.64     ,145454.00    ,8    ,
P2ULV15953  ,3 ,0.42  ,25.28    ,5.13    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,63.19    ,12.83    ,280966.90    ,19   ,
P2ULV15954  ,1 ,0.42  ,7.62     ,1.55    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,19.04    ,3.87     ,73652.54     ,1    ,
P2ULV15955  ,1 ,0.42  ,8.34     ,1.69    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,20.85    ,4.23     ,92724.91     ,5    ,
P2ULV15956  ,1 ,0.42  ,18.06    ,3.67    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,45.14    ,9.17     ,200709.70    ,11   ,
P2ULV15957  ,1 ,0.42  ,17.19    ,3.49    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,42.98    ,8.73     ,162005.30    ,13   ,
P2ULV15958  ,3 ,0.42  ,37.32    ,7.58    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,93.31    ,18.95    ,341069.20    ,1    ,
P2ULV15959  ,3 ,0.42  ,37.66    ,7.65    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,94.14    ,19.12    ,364166.00    ,1    ,
P2ULV15960  ,3 ,0.42  ,39.17    ,7.95    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,97.93    ,19.89    ,357609.80    ,1    ,
P2ULV15961  ,3 ,0.42  ,22.32    ,4.53    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,55.79    ,11.33    ,248066.90    ,15   ,
P2ULV15962  ,1 ,0.42  ,8.53     ,1.73    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,21.31    ,4.33     ,82449.82     ,1    ,
P2ULV15963  ,3 ,0.42  ,24.15    ,4.90    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,60.38    ,12.26    ,268473.90    ,18   ,
P2ULV15964  ,3 ,0.42  ,29.32    ,5.95    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,73.31    ,14.89    ,283596.90    ,1    ,
P2ULV15965  ,1 ,0.42  ,13.92    ,2.83    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,34.80    ,7.07     ,131755.20    ,1    ,
P2ULV15961  ,3 ,0.42  ,34.61    ,7.03    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,86.53    ,17.57    ,334716.80    ,1    ,
P2ULV15967  ,1 ,0.42  ,6.71     ,2.21    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,16.77    ,5.51     ,55949.58     ,1    ,
P2ULV15968  ,3 ,0.42  ,25.09    ,5.09    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,62.72    ,12.74    ,278854.30    ,19   ,
P2ULV15969  ,1 ,0.42  ,15.40    ,3.13    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,38.50    ,7.82     ,171181.20    ,9    ,
P2ULV15969  ,1 ,0.42  ,5.05     ,1.03    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,12.63    ,2.57     ,47622.09     ,4    ,
P2ULV15971  ,1 ,0.42  ,4.21     ,0.85    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,10.52    ,2.14     ,39665.81     ,3    ,
P2ULV15972  ,3 ,0.42  ,23.02    ,4.67    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,57.54    ,11.68    ,255829.10    ,16   ,
P2ULV15973  ,1 ,0.42  ,8.76     ,1.78    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,21.91    ,4.45     ,97396.87     ,5    ,
P2ULV15974  ,1 ,0.42  ,15.21    ,3.09    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,38.02    ,7.72     ,169055.20    ,9    ,
P2ULV15975  ,1 ,0.42  ,9.03     ,1.83    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,22.58    ,4.58     ,100379.40    ,5    ,
P2ULV15975  ,1 ,0.42  ,8.64     ,1.75    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,21.61    ,4.39     ,96068.27     ,5    ,
P2ULV15977  ,1 ,0.42  ,10.94    ,2.22    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,27.35    ,5.55     ,121619.20    ,7    ,
P2ULV15978  ,3 ,0.42  ,36.52    ,7.42    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,91.30    ,18.54    ,405960.20    ,37   ,
P2ULV15979  ,1 ,0.42  ,1.65     ,0.33    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,4.12     ,0.84     ,15543.45     ,1    ,
P2ULV15980  ,3 ,0.42  ,41.34    ,8.40    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,103.36   ,20.99    ,529386.60    ,1    ,
P2ULV15981  ,1 ,0.42  ,13.40    ,2.72    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,33.50    ,6.80     ,148935.50    ,8    ,
P2ULV15981  ,1 ,0.42  ,4.42     ,0.90    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,11.06    ,2.25     ,49169.82     ,3    ,
P2ULV15983  ,1 ,0.42  ,3.61     ,0.73    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,9.04     ,1.83     ,40172.49     ,2    ,
P2ULV15983  ,1 ,0.42  ,4.36     ,0.88    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10072 ,10.90    ,2.21     ,48444.68     ,3    ,
P2ULV15985  ,1 ,0.42  ,5.94     ,1.21    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,14.85    ,3.02     ,66030.06     ,4    ,
P2ULV15986  ,1 ,0.42  ,4.88     ,0.99    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,12.19    ,2.48     ,54199.75     ,3    ,
P2ULV15987  ,1 ,0.42  ,6.01     ,1.22    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,15.03    ,3.05     ,66814.89     ,4    ,
P2ULV15988  ,1 ,0.42  ,1.54     ,0.31    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.84     ,0.78     ,14485.81     ,1    ,
P2ULV15989  ,1 ,0.42  ,1.91     ,0.39    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.78     ,0.97     ,18024.43     ,1    ,
P2ULV15989  ,1 ,0.42  ,1.99     ,0.40    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.96     ,1.01     ,18709.04     ,1    ,
P2ULV15991  ,1 ,0.42  ,1.46     ,0.30    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.66     ,0.74     ,13794.28     ,1    ,
P2ULV15992  ,1 ,0.42  ,1.51     ,0.31    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.78     ,0.77     ,14233.75     ,1    ,
P2ULV15993  ,1 ,0.42  ,1.59     ,0.32    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.98     ,0.81     ,15000.25     ,1    ,
P2ULV15994  ,1 ,0.42  ,2.05     ,0.42    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,5.11     ,1.04     ,19279.03     ,1    ,
P2ULV15995  ,1 ,0.42  ,3.46     ,0.70    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,8.66     ,1.76     ,38484.99     ,2    ,
P2ULV15996  ,1 ,0.42  ,1.69     ,0.34    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.22     ,0.86     ,15906.71     ,1    ,
P2ULV15996  ,1 ,0.42  ,1.69     ,0.34    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.23     ,0.86     ,15932.10     ,1    ,
P2ULV15994  ,1 ,0.42  ,4.09     ,0.83    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,10.23    ,2.08     ,45486.46     ,2    ,
P2ULV15999  ,1 ,0.42  ,5.77     ,1.17    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,14.42    ,2.93     ,64128.74     ,4    ,
P2ULV16000  ,1 ,0.42  ,1.99     ,0.40    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.98     ,1.01     ,18769.93     ,1    ,
P2ULV16001  ,1 ,0.42  ,1.71     ,0.35    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.28     ,0.87     ,16145.19     ,1    ,
P2ULV16002  ,1 ,0.42  ,1.85     ,0.38    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.63     ,0.94     ,17452.15     ,1    ,
P2ULV16003  ,1 ,0.42  ,2.33     ,0.47    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,5.81     ,1.18     ,21910.06     ,2    ,
P2ULV16004  ,1 ,0.42  ,4.77     ,0.97    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,11.93    ,2.42     ,53037.76     ,3    ,
P2ULV16004  ,1 ,0.42  ,1.80     ,0.37    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.50     ,0.91     ,16972.47     ,1    ,
P2ULV16006  ,1 ,0.42  ,1.95     ,0.40    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.88     ,0.99     ,18401.77     ,1    ,
P2ULV16001  ,1 ,0.42  ,1.59     ,0.32    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.97     ,0.81     ,14960.18     ,1    ,
P2ULV16008  ,1 ,0.42  ,1.66     ,0.34    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.14     ,0.84     ,15612.68     ,1    ,
P2ULV16009  ,1 ,0.42  ,2.09     ,0.42    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,5.22     ,1.06     ,19677.80     ,1    ,
P2ULV16010  ,1 ,0.42  ,1.64     ,0.33    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.09     ,0.83     ,15417.52     ,1    ,
P2ULV16011  ,1 ,0.42  ,2.12     ,0.43    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,5.30     ,1.08     ,19976.45     ,1    ,
P2ULV16012  ,1 ,0.42  ,2.39     ,0.48    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,5.97     ,1.21     ,22492.46     ,2    ,
P2ULV16013  ,1 ,0.42  ,1.87     ,0.38    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.67     ,0.95     ,17591.20     ,1    ,
P2ULV16013  ,1 ,0.42  ,1.99     ,0.40    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.97     ,1.01     ,18733.53     ,1    ,
P2ULV16015  ,1 ,0.42  ,1.92     ,0.39    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.81     ,0.98     ,18131.97     ,1    ,
P2ULV16016  ,1 ,0.42  ,1.67     ,0.34    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.18     ,0.85     ,15740.10     ,1    ,
P2ULV16017  ,1 ,0.42  ,1.63     ,0.33    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.08     ,0.83     ,15365.29     ,1    ,
P2ULV16018  ,1 ,0.42  ,1.58     ,0.32    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.94     ,0.80     ,14856.56     ,1    ,
P2ULV16019  ,1 ,0.42  ,1.55     ,0.32    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.88     ,0.79     ,14625.04     ,1    ,
P2ULV16019  ,1 ,0.42  ,1.50     ,0.30    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.75     ,0.76     ,14135.34     ,1    ,
P2ULV16021  ,1 ,0.42  ,1.71     ,0.35    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.28     ,0.87     ,16115.73     ,1    ,
P2ULV16022  ,1 ,0.42  ,1.45     ,0.29    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.63     ,0.74     ,13673.83     ,1    ,
P2ULV16023  ,1 ,0.42  ,5.50     ,1.12    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,13.75    ,2.79     ,61132.55     ,3    ,
P2ULV16024  ,1 ,0.42  ,1.35     ,0.27    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.38     ,0.69     ,12743.61     ,1    ,
P2ULV16023  ,1 ,0.42  ,1.19     ,0.24    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,2.97     ,0.60     ,11195.34     ,1    ,
P2ULV16026  ,1 ,0.42  ,1.23     ,0.25    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.07     ,0.62     ,11563.08     ,1    ,
P2ULV16027  ,1 ,0.42  ,1.27     ,0.26    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.17     ,0.64     ,11950.42     ,1    ,
P2ULV16027  ,1 ,0.42  ,1.83     ,0.37    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.58     ,0.93     ,17274.98     ,1    ,
P2ULV16029  ,1 ,0.42  ,11.01    ,2.24    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,27.53    ,5.59     ,122416.80    ,7    ,
P2ULV16030  ,1 ,0.42  ,2.56     ,0.52    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,6.41     ,1.30     ,24146.21     ,2    ,
P2ULV16031  ,1 ,0.42  ,1.39     ,0.28    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,3.47     ,0.70     ,13074.14     ,1    ,
P2ULV16031  ,1 ,0.42  ,1.64     ,0.33    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.11     ,0.83     ,15495.83     ,1    ,
P2ULV16033  ,1 ,0.42  ,1.91     ,0.39    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.76     ,0.97     ,17958.41     ,1    ,
P2ULV16034  ,1 ,0.42  ,1.62     ,0.33    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.05     ,0.82     ,15251.05     ,1    ,
P2ULV16034  ,1 ,0.42  ,1.89     ,0.38    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.72     ,0.96     ,17773.35     ,1    ,
