Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P3RLV1342 ,1 ,0.42 ,13.41  ,4.41  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,33.53  ,11.02  ,92266.07   ,1  ,
P3RLV1343 ,1 ,0.42 ,3.62   ,0.74  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,9.06   ,1.84   ,17331.10   ,1  ,
P3RLV1344 ,1 ,0.42 ,4.93   ,1.00  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,12.32  ,2.50   ,23573.86   ,2  ,
P3RLV1345 ,1 ,0.42 ,1.99   ,0.41  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,4.99   ,1.01   ,15423.02   ,1  ,
P3RLV1346 ,1 ,0.42 ,3.70   ,0.75  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,9.25   ,1.88   ,17691.26   ,1  ,
P3RLV1347 ,1 ,0.42 ,2.96   ,0.60  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,7.40   ,1.50   ,14152.99   ,1  ,
P3RLV1348 ,1 ,0.42 ,3.65   ,0.74  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,9.13   ,1.85   ,17477.18   ,1  ,
P3RLV1349 ,1 ,0.42 ,2.92   ,0.59  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,7.29   ,1.48   ,13948.72   ,1  ,
P3RLV1350 ,1 ,0.42 ,3.12   ,0.63  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,7.80   ,1.58   ,14930.19   ,1  ,
P3RLV1351 ,1 ,0.42 ,4.26   ,0.87  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,10.66  ,2.16   ,20397.06   ,2  ,
P3RLV1352 ,1 ,0.42 ,4.04   ,0.82  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,10.10  ,2.05   ,19330.32   ,2  ,
P3RLV1353 ,1 ,0.42 ,3.46   ,0.70  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,8.66   ,1.76   ,16562.34   ,1  ,
P3RLV1354 ,1 ,0.42 ,4.26   ,0.87  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,10.65  ,2.16   ,32936.51   ,1  ,
P3RLV1355 ,1 ,0.42 ,3.33   ,0.68  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,8.32   ,1.69   ,15918.23   ,1  ,
P3RLV1356 ,1 ,0.42 ,3.23   ,0.66  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,8.08   ,1.64   ,15467.81   ,1  ,
P3RLV1357 ,1 ,0.42 ,3.52   ,0.72  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,8.81   ,1.79   ,27248.86   ,1  ,
P3RLV1358 ,1 ,0.42 ,5.15   ,1.05  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,12.87  ,2.61   ,24630.63   ,2  ,
P3RLV1359 ,1 ,0.42 ,4.95   ,1.63  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,12.39  ,4.07   ,34087.77   ,1  ,
P3RLV1360 ,1 ,0.42 ,2.27   ,0.46  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,5.67   ,1.15   ,11113.97   ,1  ,
P3RLV1361 ,1 ,0.42 ,2.21   ,0.45  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,5.52   ,1.12   ,10882.61   ,1  ,
P3RLV1362 ,1 ,0.42 ,3.18   ,0.65  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,7.94   ,1.61   ,15196.67   ,1  ,
P3RLV1363 ,1 ,0.42 ,3.68   ,0.75  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,9.21   ,1.87   ,17624.14   ,1  ,
P3RLV1364 ,1 ,0.42 ,7.01   ,1.42  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,17.52  ,3.56   ,33519.39   ,4  ,
P3RLV1365 ,1 ,0.42 ,5.34   ,1.08  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,13.34  ,2.71   ,25531.89   ,3  ,
P3RLV1366 ,1 ,0.42 ,12.56  ,4.13  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,31.40  ,10.32  ,86400.70   ,1  ,
P3RLV1367 ,1 ,0.42 ,5.07   ,1.67  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,12.68  ,4.17   ,34904.54   ,1  ,
P3RLV1368 ,1 ,0.42 ,3.45   ,0.70  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,8.62   ,1.75   ,16491.23   ,1  ,
P3RLV1369 ,1 ,0.42 ,2.57   ,0.85  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,6.44   ,2.12   ,17707.87   ,1  ,
P3RLV1370 ,1 ,0.42 ,3.91   ,1.29  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,9.78   ,3.21   ,26907.58   ,1  ,
P3RLV1371 ,1 ,0.42 ,5.46   ,1.80  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,13.65  ,4.49   ,37571.18   ,1  ,
P3RLV1372 ,1 ,0.42 ,4.07   ,0.83  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,10.18  ,2.07   ,19483.23   ,2  ,
P3RLV1373 ,1 ,0.42 ,1.67   ,0.55  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,4.16   ,1.37   ,11459.77   ,1  ,
P3RLV1374 ,1 ,0.42 ,2.28   ,0.75  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,5.69   ,1.87   ,15670.07   ,1  ,
P3RLV1375 ,1 ,0.42 ,1.67   ,0.55  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,4.17   ,1.37   ,11472.39   ,1  ,
P3RLV1376 ,1 ,0.42 ,5.38   ,1.77  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,13.44  ,4.42   ,36977.80   ,1  ,
P3RLV1377 ,1 ,0.42 ,1.93   ,0.63  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,4.83   ,1.59   ,13278.35   ,1  ,
P3RLV1378 ,1 ,0.42 ,3.06   ,1.01  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,7.65   ,2.52   ,21062.09   ,1  ,
P3RLV1379 ,1 ,0.42 ,0.96   ,0.32  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,2.40   ,0.79   ,6616.44    ,1  ,
P3RLV1380 ,1 ,0.42 ,2.80   ,0.57  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,7.00   ,1.42   ,13398.77   ,1  ,
P3RLV1381 ,1 ,0.42 ,1.88   ,0.62  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,4.70   ,1.55   ,12941.23   ,1  ,
P3RLV1382 ,1 ,0.42 ,4.93   ,1.62  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,12.34  ,4.06   ,33950.34   ,1  ,
P3RLV1383 ,1 ,0.42 ,4.57   ,1.50  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,11.41  ,3.75   ,31408.12   ,1  ,
P3RLV1384 ,1 ,0.42 ,9.09   ,2.99  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,22.72  ,7.47   ,62523.33   ,1  ,
P3RLV1385 ,1 ,0.42 ,3.63   ,1.19  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,9.07   ,2.98   ,24947.49   ,1  ,
P3RLV1386 ,1 ,0.42 ,3.84   ,0.78  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,9.61   ,1.95   ,18385.09   ,2  ,
P3RLV1387 ,1 ,0.42 ,3.55   ,1.17  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,8.87   ,2.92   ,24408.93   ,1  ,
P3RLV1388 ,1 ,0.42 ,1.13   ,0.37  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,2.84   ,0.93   ,7805.60    ,1  ,
P3RLV1389 ,1 ,0.42 ,3.45   ,0.70  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,8.62   ,1.75   ,16483.58   ,1  ,
P3RLV1390 ,1 ,0.42 ,2.18   ,0.72  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,5.44   ,1.79   ,14975.55   ,1  ,
P3RLV1391 ,1 ,0.42 ,1.60   ,0.32  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,4.00   ,0.81   ,8445.31    ,1  ,
P3RLV1392 ,1 ,0.42 ,2.96   ,0.60  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,7.41   ,1.50   ,14167.68   ,1  ,
P3RLV1393 ,1 ,0.42 ,8.04   ,2.64  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,20.10  ,6.61   ,55316.06   ,1  ,
P3RLV1394 ,1 ,0.42 ,5.01   ,1.02  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,12.53  ,2.54   ,23968.72   ,2  ,
P3RLV1395 ,1 ,0.42 ,1.77   ,0.58  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,4.43   ,1.45   ,12179.69   ,1  ,
P3RLV1396 ,1 ,0.42 ,1.99   ,0.66  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,4.98   ,1.64   ,13710.94   ,1  ,
P3RLV1397 ,1 ,0.42 ,8.95   ,2.94  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,22.36  ,7.35   ,61543.02   ,1  ,
P3RLV1398 ,1 ,0.42 ,0.91   ,0.30  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,2.26   ,0.74   ,6229.70    ,1  ,
P3RLV1399 ,1 ,0.42 ,11.50  ,3.78  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,28.75  ,9.45   ,79113.43   ,1  ,
P3RLV1400 ,1 ,0.42 ,1.61   ,0.33  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,4.02   ,0.82   ,8476.45    ,1  ,
P3RLV1401 ,1 ,0.42 ,4.05   ,0.82  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,10.12  ,2.06   ,19367.91   ,2  ,
P3RLV1402 ,1 ,0.42 ,5.57   ,1.83  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,13.93  ,4.58   ,38346.04   ,1  ,
P3RLV1403 ,1 ,0.42 ,3.63   ,0.74  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,9.07   ,1.84   ,17361.23   ,1  ,
P3RLV1404 ,1 ,0.42 ,15.80  ,5.19  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,39.50  ,12.98  ,108701.60  ,1  ,
P3RLV1405 ,1 ,0.42 ,0.60   ,0.20  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,1.51   ,0.50   ,4160.64    ,1  ,
P3RLV1406 ,1 ,0.42 ,1.69   ,0.34  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,4.23   ,0.86   ,8820.63    ,1  ,
P3RLV1407 ,1 ,0.42 ,0.80   ,0.16  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,1.99   ,0.40   ,4759.43    ,1  ,
P3RLV1408 ,1 ,0.42 ,1.64   ,0.54  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,4.10   ,1.35   ,11290.86   ,1  ,
P3RLV1409 ,1 ,0.42 ,3.38   ,0.69  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT656  ,8.44   ,1.71   ,16150.09   ,1  ,
P3RLV1410 ,1 ,0.42 ,0.90   ,0.30  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,2.25   ,0.74   ,6192.70    ,1  ,
P3RLV1411 ,1 ,0.42 ,5.64   ,1.85  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,14.10  ,4.63   ,38796.30   ,1  ,
P3RLV1412 ,1 ,0.42 ,0.65   ,0.21  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,1.62   ,0.53   ,4460.67    ,1  ,
P3RLV1413 ,1 ,0.42 ,3.42   ,0.69  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,8.55   ,1.74   ,16360.47   ,1  ,
P3RLV1414 ,1 ,0.42 ,4.27   ,0.87  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,10.67  ,2.17   ,20409.69   ,2  ,
P3RLV1415 ,1 ,0.42 ,2.69   ,0.55  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,6.72   ,1.36   ,12851.22   ,1  ,
P3RLV1416 ,1 ,0.42 ,2.67   ,0.54  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,6.68   ,1.36   ,12774.19   ,1  ,
P3RLV1417 ,1 ,0.42 ,1.03   ,0.21  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,2.57   ,0.52   ,5833.18    ,1  ,
P3RLV1418 ,1 ,0.42 ,4.53   ,0.92  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,11.32  ,2.30   ,21665.46   ,2  ,
P3RLV1419 ,1 ,0.42 ,7.55   ,1.53  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,18.88  ,3.83   ,36125.18   ,4  ,
P3RLV1420 ,1 ,0.42 ,0.85   ,0.17  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,2.12   ,0.43   ,4998.75    ,1  ,
P3RLV1421 ,1 ,0.42 ,3.38   ,0.69  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,8.46   ,1.72   ,16190.85   ,1  ,
P3RLV1422 ,1 ,0.42 ,5.74   ,1.17  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,14.36  ,2.92   ,27475.72   ,3  ,
P3RLV1423 ,1 ,0.42 ,2.82   ,0.57  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.06   ,1.43   ,13506.09   ,1  ,
P3RLV1424 ,1 ,0.42 ,5.30   ,1.08  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,13.24  ,2.69   ,25336.34   ,3  ,
P3RLV1425 ,1 ,0.42 ,3.12   ,0.63  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.80   ,1.58   ,14916.23   ,1  ,
P3RLV1426 ,1 ,0.42 ,4.31   ,0.88  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,10.77  ,2.19   ,20613.40   ,2  ,
P3RLV1427 ,1 ,0.42 ,0.97   ,0.20  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,2.43   ,0.49   ,5572.94    ,1  ,
P3RLV1428 ,1 ,0.42 ,6.55   ,1.33  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,16.38  ,3.33   ,31334.42   ,4  ,
P3RLV1429 ,1 ,0.42 ,5.42   ,1.10  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,13.55  ,2.75   ,25923.02   ,3  ,
P3RLV1430 ,1 ,0.42 ,3.04   ,0.62  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.61   ,1.55   ,14558.29   ,1  ,
P3RLV1431 ,1 ,0.42 ,3.99   ,0.81  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,9.98   ,2.03   ,19086.49   ,2  ,
P3RLV1432 ,1 ,0.42 ,1.48   ,0.30  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,3.70   ,0.75   ,7916.70    ,1  ,
P3RLV1433 ,1 ,0.42 ,1.71   ,0.35  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,4.28   ,0.87   ,8895.22    ,1  ,
P3RLV1434 ,1 ,0.42 ,6.15   ,1.25  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,15.37  ,3.12   ,29397.79   ,3  ,
P3RLV1435 ,1 ,0.42 ,1.41   ,0.29  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,3.52   ,0.71   ,7585.57    ,1  ,
P3RLV1436 ,1 ,0.42 ,3.73   ,0.76  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,9.33   ,1.89   ,17847.75   ,1  ,
P3RLV1437 ,1 ,0.42 ,6.47   ,1.31  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,16.18  ,3.29   ,30960.54   ,3  ,
P3RLV1438 ,1 ,0.42 ,7.26   ,2.39  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,18.16  ,5.97   ,49964.85   ,1  ,
P3RLV1439 ,1 ,0.42 ,3.23   ,0.66  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,8.07   ,1.64   ,15439.75   ,1  ,
P3RLV1440 ,1 ,0.42 ,2.16   ,0.44  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,5.40   ,1.10   ,10682.43   ,1  ,
P3RLV1441 ,1 ,0.42 ,3.18   ,0.65  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.95   ,1.61   ,15205.90   ,1  ,
P3RLV1442 ,1 ,0.42 ,2.33   ,0.47  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,5.83   ,1.18   ,11378.45   ,1  ,
P3RLV1443 ,1 ,0.42 ,7.01   ,2.30  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,17.53  ,5.76   ,48233.94   ,1  ,
P3RLV1444 ,1 ,0.42 ,8.96   ,1.82  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,22.40  ,4.55   ,42853.91   ,5  ,
P3RLV1445 ,1 ,0.42 ,1.98   ,0.40  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,4.96   ,1.01   ,9978.87    ,1  ,
P3RLV1446 ,1 ,0.42 ,6.33   ,1.29  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,15.83  ,3.21   ,30280.09   ,3  ,
P3RLV1447 ,1 ,0.42 ,6.38   ,1.30  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,15.94  ,3.24   ,30505.16   ,3  ,
P3RLV1448 ,1 ,0.42 ,2.87   ,0.58  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.18   ,1.46   ,13732.76   ,1  ,
P3RLV1449 ,1 ,0.42 ,3.00   ,0.61  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.51   ,1.53   ,14372.06   ,1  ,
P3RLV1450 ,1 ,0.42 ,2.67   ,0.54  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,6.67   ,1.36   ,12769.07   ,1  ,
P3RLV1451 ,1 ,0.42 ,2.67   ,0.54  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,6.67   ,1.35   ,12764.12   ,1  ,
P3RLV1452 ,1 ,0.42 ,4.73   ,0.96  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,11.82  ,2.40   ,22617.45   ,2  ,
P3RLV1453 ,1 ,0.42 ,2.82   ,0.57  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.04   ,1.43   ,13472.05   ,1  ,
P3RLV1454 ,1 ,0.42 ,1.73   ,0.35  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,4.32   ,0.88   ,8963.62    ,1  ,
P3RLV1455 ,1 ,0.42 ,3.32   ,0.67  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,8.31   ,1.69   ,15891.95   ,1  ,
P3RLV1456 ,1 ,0.42 ,3.16   ,0.64  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.91   ,1.61   ,15136.28   ,1  ,
P3RLV1457 ,1 ,0.42 ,5.02   ,1.02  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,12.56  ,2.55   ,24026.14   ,2  ,
P3RLV1458 ,1 ,0.42 ,2.79   ,0.57  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,6.98   ,1.42   ,13357.39   ,1  ,
P3RLV1459 ,1 ,0.42 ,4.78   ,0.97  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,11.94  ,2.42   ,22839.71   ,2  ,
P3RLV1460 ,1 ,0.42 ,3.24   ,0.66  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,8.09   ,1.64   ,15480.91   ,1  ,
P3RLV1461 ,1 ,0.42 ,2.65   ,0.54  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,6.62   ,1.34   ,12668.86   ,1  ,
P3RLV1462 ,1 ,0.42 ,3.06   ,0.62  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,7.64   ,1.55   ,14625.32   ,1  ,
P3RLV1463 ,1 ,0.42 ,0.84   ,0.28  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,2.10   ,0.69   ,5772.38    ,1  ,
P3RLV1464 ,1 ,0.42 ,4.12   ,1.36  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,10.31  ,3.39   ,28361.41   ,1  ,
P3RLV1465 ,1 ,0.42 ,1.07   ,0.22  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,2.67   ,0.54   ,6025.96    ,1  ,
P3RLV1466 ,1 ,0.42 ,8.48   ,1.72  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,21.19  ,4.30   ,70913.79   ,1  ,
P3RLV1467 ,1 ,0.42 ,4.47   ,1.47  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,11.18  ,3.68   ,30770.06   ,1  ,
P3RLV1468 ,1 ,0.42 ,2.02   ,0.41  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,5.04   ,1.02   ,10110.01   ,1  ,
P3RLV1469 ,1 ,0.42 ,5.19   ,1.71  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,12.98  ,4.27   ,35726.50   ,1  ,
P3RLV1470 ,1 ,0.42 ,1.15   ,0.23  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,2.88   ,0.59   ,6415.07    ,1  ,
P3RLV1471 ,1 ,0.42 ,4.09   ,1.35  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,10.24  ,3.36   ,28169.62   ,1  ,
P3RLV1472 ,1 ,0.42 ,3.52   ,1.16  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,8.79   ,2.89   ,24202.12   ,1  ,
P3RLV1473 ,1 ,0.42 ,2.33   ,0.77  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,5.83   ,1.91   ,16032.64   ,1  ,
P3RLV1474 ,1 ,0.42 ,9.84   ,3.24  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,24.61  ,8.09   ,67724.56   ,1  ,
P3RLV1475 ,1 ,0.42 ,18.75  ,3.81  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,46.88  ,9.52   ,173058.80  ,8  ,
P3RLV1476 ,1 ,0.42 ,3.85   ,0.78  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,9.63   ,1.96   ,18422.04   ,2  ,
P3RLV1477 ,1 ,0.42 ,0.76   ,0.25  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,1.90   ,0.62   ,5229.22    ,1  ,
P3RLV1478 ,1 ,0.42 ,3.87   ,0.79  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,9.67   ,1.96   ,18496.21   ,2  ,
P3RLV1479 ,1 ,0.42 ,6.33   ,2.08  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,15.82  ,5.20   ,43542.35   ,1  ,
P3RLV1480 ,1 ,0.42 ,7.21   ,2.37  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,18.03  ,5.93   ,49612.05   ,1  ,
P3RLV1481 ,1 ,0.42 ,5.02   ,1.02  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,12.55  ,2.55   ,24009.72   ,2  ,
P3RLV1482 ,1 ,0.42 ,5.07   ,1.67  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,12.68  ,4.17   ,34890.49   ,1  ,
P3RLV1483 ,1 ,0.42 ,5.14   ,1.04  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,12.84  ,2.61   ,24564.10   ,2  ,
P3RLV1484 ,3 ,0.42 ,34.62  ,7.03  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,86.54  ,17.57  ,319489.60  ,21 ,
P3RLV1485 ,1 ,0.42 ,1.85   ,0.37  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,4.62   ,0.94   ,9432.30    ,1  ,
P3RLV1486 ,1 ,0.42 ,6.65   ,2.19  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,16.63  ,5.47   ,45766.48   ,1  ,
P3RLV1487 ,1 ,0.42 ,1.40   ,0.46  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,3.50   ,1.15   ,9632.79    ,1  ,
P3RLV1488 ,3 ,0.42 ,32.51  ,6.60  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,81.29  ,16.51  ,300087.30  ,17 ,
P3RLV1489 ,3 ,0.42 ,40.88  ,13.44 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,102.20 ,33.59  ,281240.70  ,1  ,
P3RLV1490 ,1 ,0.42 ,5.32   ,1.08  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,13.29  ,2.70   ,25426.65   ,3  ,
P3RLV1491 ,1 ,0.42 ,2.02   ,0.41  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,5.05   ,1.03   ,10122.62   ,1  ,
P3RLV1492 ,1 ,0.42 ,13.77  ,4.53  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,34.42  ,11.31  ,94724.64   ,1  ,
P3RLV1493 ,1 ,0.42 ,8.31   ,1.69  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,20.78  ,4.22   ,39755.37   ,5  ,
P3RLV1494 ,3 ,0.42 ,24.90  ,8.19  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,62.26  ,20.46  ,171328.20  ,1  ,
P3RLV1495 ,1 ,0.42 ,1.39   ,0.46  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,3.47   ,1.14   ,9545.52    ,1  ,
P3RLV1496 ,1 ,0.42 ,15.55  ,5.11  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,38.88  ,12.78  ,106991.40  ,1  ,
P3RLV1497 ,1 ,0.42 ,2.05   ,0.67  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT836  ,5.13   ,1.69   ,14114.60   ,1  ,
