Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P3RDM1707-P3RDT952LV)_s1  ,P3RDT952LV  ,P3RDM1707 ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00854 ,0.00104 ,0.55932   ,0.02079 ,0.01287  ,0.03860  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT953LV-P3RLV1699)     ,P3RDT953LV  ,P3RLV1699 ,0.42  ,0.026  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02150 ,0.00262 ,1.40874   ,0.05237 ,0.03241  ,0.09722  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT953LV-P3RLV1700)     ,P3RDT953LV  ,P3RLV1700 ,0.42  ,0.009  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00747 ,0.00091 ,0.48928   ,0.01819 ,0.01126  ,0.03377  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1713-P3RLV1710)      ,P3RDM1713   ,P3RLV1710 ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00799 ,0.00097 ,0.52317   ,0.01945 ,0.01204  ,0.03611  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDM1713-P3RDT954LV)     ,P3RDT954LV  ,P3RDM1713 ,0.42  ,0.035  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02885 ,0.00351 ,1.88968   ,0.07024 ,0.04347  ,0.13042  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDM1714-P3RLV1718)      ,P3RDM1714   ,P3RLV1718 ,0.42  ,0.007  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00587 ,0.00071 ,0.38456   ,0.01430 ,0.00885  ,0.02654  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDM1712-P3RLV1702)      ,P3RDM1712   ,P3RLV1702 ,0.42  ,0.007  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00621 ,0.00076 ,0.40705   ,0.01513 ,0.00936  ,0.02809  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDM1712-P3RDM1714)      ,P3RDM1714   ,P3RDM1712 ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01347 ,0.00164 ,0.88243   ,0.03280 ,0.02030  ,0.06090  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDM1714-P3RDT954LV)     ,P3RDT954LV  ,P3RDM1714 ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01346 ,0.00164 ,0.88202   ,0.03279 ,0.02029  ,0.06087  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDT955LV-P3RLV1703)     ,P3RDT955LV  ,P3RLV1703 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02287 ,0.00278 ,1.49847   ,0.05570 ,0.03447  ,0.10342  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT955LV-P3RLV1708)     ,P3RDT955LV  ,P3RLV1708 ,0.42  ,0.011  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00883 ,0.00107 ,0.57830   ,0.02150 ,0.01330  ,0.03991  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1717-P3RLV1704)      ,P3RDM1717   ,P3RLV1704 ,0.42  ,0.025  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02066 ,0.00251 ,1.35342   ,0.05031 ,0.03114  ,0.09341  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1717-P3RDT956LV)     ,P3RDT956LV  ,P3RDM1717 ,0.42  ,0.009  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00740 ,0.00090 ,0.48446   ,0.01801 ,0.01115  ,0.03344  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1718-P3RLV1721)      ,P3RDM1718   ,P3RLV1721 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01157 ,0.00141 ,0.75786   ,0.02817 ,0.01743  ,0.05230  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1718-P3RDT956LV)     ,P3RDT956LV  ,P3RDM1718 ,0.42  ,0.069  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05729 ,0.00697 ,3.75321   ,0.13952 ,0.08634  ,0.25903  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT957LV-P3RLV1705)     ,P3RDT957LV  ,P3RLV1705 ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01414 ,0.00172 ,0.92609   ,0.03442 ,0.02130  ,0.06391  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT958LV-P3RLV1706)     ,P3RDT958LV  ,P3RLV1706 ,0.42  ,0.022  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01850 ,0.00225 ,1.21164   ,0.04504 ,0.02787  ,0.08362  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDT959LV-P3RLV1707)     ,P3RDT959LV  ,P3RLV1707 ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01474 ,0.00179 ,0.96539   ,0.03589 ,0.02221  ,0.06663  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT960LV-P3RLV1709)     ,P3RDT960LV  ,P3RLV1709 ,0.42  ,0.020  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01670 ,0.00203 ,1.09383   ,0.04066 ,0.02516  ,0.07549  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT961LV-P3RLV1711)     ,P3RDT961LV  ,P3RLV1711 ,0.42  ,0.004  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00315 ,0.00038 ,0.20614   ,0.00766 ,0.00474  ,0.01423  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT962LV-P3RLV1712)     ,P3RDT962LV  ,P3RLV1712 ,0.42  ,0.072  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06006 ,0.00731 ,3.93477   ,0.14626 ,0.09052  ,0.27156  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT963LV-P3RLV1713)     ,P3RDT963LV  ,P3RLV1713 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02321 ,0.00282 ,1.52034   ,0.05651 ,0.03498  ,0.10493  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT964LV-P3RLV1714)     ,P3RDT964LV  ,P3RLV1714 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02325 ,0.00283 ,1.52296   ,0.05661 ,0.03504  ,0.10511  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT965LV-P3RLV1715)     ,P3RDT965LV  ,P3RLV1715 ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDT966LV-P3RLV1716)     ,P3RDT966LV  ,P3RLV1716 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02301 ,0.00280 ,1.50719   ,0.05603 ,0.03467  ,0.10402  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1729-P3RLV1720)      ,P3RDM1729   ,P3RLV1720 ,0.42  ,0.040  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03349 ,0.00408 ,2.19390   ,0.08155 ,0.05047  ,0.15141  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1729-P3RDT967LV)     ,P3RDT967LV  ,P3RDM1729 ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03184 ,0.00387 ,2.08594   ,0.07754 ,0.04799  ,0.14396  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1730-P3RLV1895)      ,P3RDM1730   ,P3RLV1895 ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01387 ,0.00169 ,0.90888   ,0.03379 ,0.02091  ,0.06273  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDM1730-P3RDT967LV)     ,P3RDT967LV  ,P3RDM1730 ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03184 ,0.00387 ,2.08594   ,0.07754 ,0.04799  ,0.14396  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,
L(R:P3RDT968LV-P3RLV1723)     ,P3RDT968LV  ,P3RLV1723 ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01751 ,0.00213 ,1.14731   ,0.04265 ,0.02639  ,0.07918  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT831  ,
L(R:P3RDT969LV-P3RLV1725)     ,P3RDT969LV  ,P3RLV1725 ,0.42  ,0.008  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00628 ,0.00076 ,0.41137   ,0.01529 ,0.00946  ,0.02839  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT970LV-P3RLV1726)     ,P3RDT970LV  ,P3RLV1726 ,0.42  ,0.069  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05774 ,0.00703 ,3.78234   ,0.14060 ,0.08701  ,0.26104  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1734-P3RLV1736)      ,P3RDM1734   ,P3RLV1736 ,0.42  ,0.011  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00903 ,0.00110 ,0.59180   ,0.02200 ,0.01361  ,0.04084  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1734-P3RDT970LV)     ,P3RDT970LV  ,P3RDM1734 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01133 ,0.00138 ,0.74212   ,0.02759 ,0.01707  ,0.05122  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT971LV-P3RLV1738)     ,P3RDT971LV  ,P3RLV1738 ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02495 ,0.00304 ,1.63472   ,0.06077 ,0.03761  ,0.11282  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1735-P3RLV1727)      ,P3RDM1735   ,P3RLV1727 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02355 ,0.00287 ,1.54271   ,0.05735 ,0.03549  ,0.10647  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1736-P3RLV1731)      ,P3RDM1736   ,P3RLV1731 ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01930 ,0.00235 ,1.26404   ,0.04699 ,0.02908  ,0.08724  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1735-P3RDM1736)      ,P3RDM1735   ,P3RDM1736 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01178 ,0.00143 ,0.77167   ,0.02868 ,0.01775  ,0.05326  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1735-P3RDT971LV)     ,P3RDT971LV  ,P3RDM1735 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01179 ,0.00143 ,0.77207   ,0.02870 ,0.01776  ,0.05328  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1738-P3RLV1753)      ,P3RDM1738   ,P3RLV1753 ,0.42  ,0.016  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01354 ,0.00165 ,0.88725   ,0.03298 ,0.02041  ,0.06123  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1738-P3RDT971LV)     ,P3RDT971LV  ,P3RDM1738 ,0.42  ,0.046  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03805 ,0.00463 ,2.49253   ,0.09265 ,0.05734  ,0.17202  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT972LV-P3RLV1728)     ,P3RDT972LV  ,P3RLV1728 ,0.42  ,0.004  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00324 ,0.00039 ,0.21253   ,0.00790 ,0.00489  ,0.01467  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT973LV-P3RLV1729)     ,P3RDT973LV  ,P3RLV1729 ,0.42  ,0.004  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00297 ,0.00036 ,0.19472   ,0.00724 ,0.00448  ,0.01344  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1741-P3RLV1730)      ,P3RDM1741   ,P3RLV1730 ,0.42  ,0.033  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02785 ,0.00339 ,1.82433   ,0.06781 ,0.04197  ,0.12591  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1741-P3RDT973LV)     ,P3RDT973LV  ,P3RDM1741 ,0.42  ,0.069  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05741 ,0.00699 ,3.76059   ,0.13979 ,0.08651  ,0.25954  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1742-P3RLV1732)      ,P3RDM1742   ,P3RLV1732 ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01478 ,0.00180 ,0.96811   ,0.03599 ,0.02227  ,0.06681  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1742-P3RDT974LV)     ,P3RDT974LV  ,P3RDM1742 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02326 ,0.00283 ,1.52393   ,0.05665 ,0.03506  ,0.10517  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1743-P3RLV1733)      ,P3RDM1743   ,P3RLV1733 ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02342 ,0.00285 ,1.53435   ,0.05704 ,0.03530  ,0.10589  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1743-P3RDT974LV)     ,P3RDT974LV  ,P3RDM1743 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01163 ,0.00141 ,0.76169   ,0.02831 ,0.01752  ,0.05257  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT975LV-P3RLV1734)     ,P3RDT975LV  ,P3RLV1734 ,0.42  ,0.032  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02635 ,0.00321 ,1.72602   ,0.06416 ,0.03971  ,0.11912  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1745-P3RLV1750)      ,P3RDM1745   ,P3RLV1750 ,0.42  ,0.076  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06310 ,0.00768 ,4.13388   ,0.15367 ,0.09510  ,0.28530  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1745-P3RDT975LV)     ,P3RDT975LV  ,P3RDM1745 ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01593 ,0.00194 ,1.04326   ,0.03878 ,0.02400  ,0.07200  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT976LV-P3RLV1735)     ,P3RDT976LV  ,P3RLV1735 ,0.42  ,0.056  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04644 ,0.00565 ,3.04211   ,0.11308 ,0.06998  ,0.20995  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1747-P3RLV1749)      ,P3RDM1747   ,P3RLV1749 ,0.42  ,0.043  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03557 ,0.00433 ,2.33041   ,0.08663 ,0.05361  ,0.16083  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1747-P3RDT976LV)     ,P3RDT976LV  ,P3RDM1747 ,0.42  ,0.013  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01115 ,0.00136 ,0.73027   ,0.02715 ,0.01680  ,0.05040  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT977LV-P3RLV1748)     ,P3RDT977LV  ,P3RLV1748 ,0.42  ,0.111  ,1P_OH_CU_4_Ionic_0_416_0               ,0.09206 ,0.01120 ,6.03090   ,0.22418 ,0.13874  ,0.41622  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT977LV-P3RLV1755)     ,P3RDT977LV  ,P3RLV1755 ,0.42  ,0.065  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05389 ,0.00656 ,3.53006   ,0.13122 ,0.08121  ,0.24363  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1748-P3RLV1737)      ,P3RDM1748   ,P3RLV1737 ,0.42  ,0.035  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02892 ,0.00352 ,1.89476   ,0.07043 ,0.04359  ,0.13077  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1748-P3RDT977LV)     ,P3RDT977LV  ,P3RDM1748 ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01533 ,0.00186 ,1.00402   ,0.03732 ,0.02310  ,0.06929  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT978LV-P3RLV1751)     ,P3RDT978LV  ,P3RLV1751 ,0.42  ,0.004  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00304 ,0.00037 ,0.19907   ,0.00740 ,0.00458  ,0.01374  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1751-P3RLV1739)      ,P3RDM1751   ,P3RLV1739 ,0.42  ,0.027  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02211 ,0.00269 ,1.44829   ,0.05384 ,0.03332  ,0.09995  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1753-P3RLV1756)      ,P3RDM1753   ,P3RLV1756 ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01726 ,0.00210 ,1.13040   ,0.04202 ,0.02600  ,0.07801  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1751-P3RDM1753)      ,P3RDM1751   ,P3RDM1753 ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02456 ,0.00299 ,1.60916   ,0.05982 ,0.03702  ,0.11106  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1751-P3RDT978LV)     ,P3RDT978LV  ,P3RDM1751 ,0.42  ,0.008  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00655 ,0.00080 ,0.42896   ,0.01595 ,0.00987  ,0.02960  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1755-P3RLV1741)      ,P3RDM1755   ,P3RLV1741 ,0.42  ,0.023  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01924 ,0.00234 ,1.26060   ,0.04686 ,0.02900  ,0.08700  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1754-P3RLV1740)      ,P3RDM1754   ,P3RLV1740 ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01529 ,0.00186 ,1.00186   ,0.03724 ,0.02305  ,0.06914  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1754-P3RDM1755)      ,P3RDM1755   ,P3RDM1754 ,0.42  ,0.060  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04952 ,0.00603 ,3.24400   ,0.12059 ,0.07463  ,0.22388  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1755-P3RDT979LV)     ,P3RDT979LV  ,P3RDM1755 ,0.42  ,0.015  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01210 ,0.00147 ,0.79236   ,0.02945 ,0.01823  ,0.05468  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1756-P3RLV1746)      ,P3RDM1756   ,P3RLV1746 ,0.42  ,0.014  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01168 ,0.00142 ,0.76517   ,0.02844 ,0.01760  ,0.05281  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1756-P3RDT979LV)     ,P3RDT979LV  ,P3RDM1756 ,0.42  ,0.035  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02898 ,0.00353 ,1.89862   ,0.07058 ,0.04368  ,0.13103  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT980LV-P3RLV1742)     ,P3RDT980LV  ,P3RLV1742 ,0.42  ,0.057  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04768 ,0.00580 ,3.12337   ,0.11610 ,0.07185  ,0.21556  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT981LV-P3RLV1743)     ,P3RDT981LV  ,P3RLV1743 ,0.42  ,0.084  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07008 ,0.00853 ,4.59093   ,0.17066 ,0.10561  ,0.31684  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDT982LV-P3RLV1744)     ,P3RDT982LV  ,P3RLV1744 ,0.42  ,0.021  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01722 ,0.00209 ,1.12779   ,0.04192 ,0.02594  ,0.07783  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
L(R:P3RDM1760-P3RLV1754)      ,P3RDM1760   ,P3RLV1754 ,0.42  ,0.033  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02750 ,0.00335 ,1.80121   ,0.06696 ,0.04144  ,0.12431  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT999  ,
